white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
14555,22356,5,lado,32,1,4,27,15,10,58.0,40.8,1.2
14555,22356,1,esquina,32,2,0,30,12,8,57.6,40.8,1.6
14555,22356,4,lado,32,6,0,26,15,10,51.8,46.6,1.6
14555,22356,1,centro,32,4,0,28,28,12,51.8,45.6,2.6
14555,22356,4,centro,32,4,0,28,20,12,46.6,52.2,1.2
14555,22356,1,lado,32,11,2,19,16,8,37.0,61.2,1.8
14555,23356,5,centro,32,0,4,28,12,0,72.6,26.8,0.6
14555,23356,5,esquina,32,1,0,31,6,10,61.4,38.0,0.6
14555,23356,4,esquina,32,2,0,30,8,10,61.0,38.2,0.8
14555,23356,5,lado,32,1,4,27,15,10,58.0,40.0,2.0
14555,23356,1,esquina,32,2,0,30,12,8,56.0,43.0,1.0
14555,23356,4,lado,32,6,0,26,15,10,51.4,47.6,1.0
14555,23356,1,centro,32,4,0,28,28,12,51.0,46.0,3.0
14555,23356,4,centro,32,4,0,28,20,12,46.4,52.2,1.4
14555,23356,1,lado,32,11,2,19,16,8,37.2,61.4,1.4
14555,33356,5,centro,24,0,4,20,8,0,68.4,31.2,0.4
14555,33356,5,esquina,24,1,0,23,6,10,63.2,36.2,0.6
14555,33356,4,esquina,24,2,0,22,8,10,57.8,41.4,0.8
14555,33356,5,lado,24,1,2,21,12,10,56.0,43.6,0.4
14555,33356,1,esquina,24,2,0,22,10,8,56.0,43.2,0.8
14555,33356,1,centro,24,4,0,20,20,12,51.0,47.2,1.8
14555,33356,4,lado,24,4,0,20,12,10,49.4,50.0,0.6
14555,33356,4,centro,24,4,0,20,16,12,43.2,56.4,0.4
14555,33356,1,lado,24,8,2,14,13,8,39.2,58.8,2.0
23444,11245,4,centro,32,0,4,28,12,0,77.8,21.6,0.6
23444,11245,4,esquina,32,1,0,31,6,10,69.2,29.4,1.4
23444,11245,3,esquina,32,1,0,31,8,10,68.4,30.8,0.8
23444,11245,2,esquina,32,1,0,31,8,8,67.2,31.4,1.4
23444,11245,4,lado,32,1,0,31,15,10,64.8,33.4,1.8
23444,11245,2,centro,32,4,0,28,20,12,61.4,38.0,0.6
