white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
14455,23366,1,centro,24,4,0,20,24,12,49.7,49.0,1.3
14455,23366,5,esquina,24,1,0,23,5,10,37.7,62.3,0.0
14455,23366,4,esquina,24,1,0,23,5,10,36.7,63.0,0.3
14455,23366,5,lado,24,7,0,17,12,10,36.0,61.3,2.7
14455,23366,5,centro,24,4,0,20,16,12,35.7,64.3,0.0
14455,23366,4,centro,24,4,0,20,16,12,35.3,64.7,0.0
14455,23366,4,lado,24,7,0,17,12,10,34.3,62.3,3.3
14455,23366,1,esquina,24,1,0,23,9,8,31.0,67.7,1.3
14455,23366,1,lado,24,12,0,12,12,8,7.0,88.3,4.7
22455,13366,2,centro,24,4,0,20,20,12,41.3,58.7,0.0
22455,13366,4,lado,24,7,0,17,12,10,37.0,61.0,2.0
22455,13366,4,esquina,24,1,0,23,5,10,36.0,64.0,0.0
22455,13366,4,centro,24,4,0,20,16,12,35.3,64.7,0.0
22455,13366,5,centro,24,4,0,20,16,12,35.0,65.0,0.0
22455,13366,5,esquina,24,1,0,23,5,10,35.0,63.7,1.3
22455,13366,2,esquina,24,1,0,23,7,8,29.3,70.3,0.3
22455,13366,5,lado,24,7,0,17,12,10,29.0,67.7,3.3
22455,13366,2,lado,24,11,0,13,12,8,17.0,78.3,4.7
23455,12366,4,centro,32,4,0,28,20,12,40.3,58.3,1.3
23455,12366,2,centro,32,4,0,28,24,12,40.0,59.3,0.7
23455,12366,5,lado,32,9,0,23,15,10,39.7,56.3,4.0
23455,12366,5,centro,32,4,0,28,20,12,39.0,59.7,1.3
23455,12366,3,centro,32,4,0,28,20,12,38.3,61.7,0.0
23455,12366,5,esquina,32,1,0,31,5,10,35.7,64.0,0.3
23455,12366,2,esquina,32,1,0,31,7,8,33.7,65.7,0.7
23455,12366,4,lado,32,9,0,23,15,10,33.3,60.7,6.0
23455,12366,4,esquina,32,1,0,31,5,10,31.7,67.3,1.0
23455,12366,3,lado,32,11,2,19,15,8,26.3,70.0,3.7
23455,12366,3,esquina,32,1,0,31,5,8,24.0,74.3,1.7
23455,12366,2,lado,32,14,0,18,15,8,20.0,76.3,3.7
23455,12456,5,centro,40,4,0,36,24,12,51.0,48.7,0.3
23455,12456,5,lado,40,8,0,32,19,10,46.0,50.7,3.3
23455,12456,2,esquina,40,2,0,38,10,8,39.3,60.3,0.3
23455,12456,2,centro,40,8,0,32,28,12,38.7,58.7,2.7
23455,12456,3,centro,40,8,0,32,28,12,38.3,59.3,2.3
23455,12456,3,esquina,40,2,0,38,10,8,34.7,65.0,0.3
23455,12456,4,centro,40,8,0,32,24,12,34.3,63.7,2.0
23455,12456,4,esquina,40,2,0,38,8,8,32.7,66.3,1.0
23455,12456,5,esquina,40,2,0,38,6,10,30.7,67.7,1.7
23455,12456,4,lado,40,10,2,28,19,8,30.3,67.7,2.0
23455,12456,3,lado,40,10,2,28,19,8,29.7,68.7,1.7
23455,12456,2,lado,40,13,2,25,19,8,21.7,75.0,3.3
24455,12366,2,centro,32,4,0,28,24,12,44.3,55.3,0.3
24455,12366,4,centro,32,4,0,28,20,12,42.7,57.3,0.0
24455,12366,5,centro,32,4,0,28,20,12,41.7,58.3,0.0
24455,12366,4,lado,32,9,0,23,15,10,38.7,56.3,5.0
24455,12366,5,lado,32,9,0,23,15,10,37.0,58.7,4.3
24455,12366,2,esquina,32,1,0,31,7,8,35.3,64.3,0.3
24455,12366,5,esquina,32,1,0,31,5,10,35.0,64.0,1.0
24455,12366,4,esquina,32,1,0,31,5,10,35.0,63.3,1.7
24455,12366,2,lado,32,14,0,18,15,8,21.7,72.7,5.7
33455,12466,3,centro,32,4,0,28,24,12,40.3,59.7,0.0
33455,12466,4,centro,32,4,0,28,20,12,37.7,62.3,0.0
33455,12466,5,centro,32,4,0,28,20,10,33.7,65.0,1.3
33455,12466,5,esquina,32,1,0,31,5,10,32.0,67.7,0.3
33455,12466,3,esquina,32,1,0,31,7,8,30.3,69.0,0.7
33455,12466,5,lado,32,9,2,21,15,10,29.7,65.0,5.3
33455,12466,4,esquina,32,1,0,31,5,8,29.3,70.3,0.3
33455,12466,4,lado,32,11,2,19,15,8,26.0,69.7,4.3
33455,12466,3,lado,32,12,1,19,15,8,20.3,75.3,4.3
34455,12466,3,centro,32,4,0,28,24,12,39.7,59.7,0.7
34455,12466,4,centro,32,4,0,28,20,12,37.0,63.0,0.0
34455,12466,3,esquina,32,1,0,31,7,8,35.3,64.7,0.0
34455,12466,5,centro,32,4,0,28,20,10,33.0,65.0,2.0
34455,12466,5,esquina,32,1,0,31,5,10,30.7,69.0,0.3
34455,12466,4,esquina,32,1,0,31,5,8,28.7,70.7,0.7
34455,12466,5,lado,32,9,2,21,15,10,27.7,67.3,5.0
34455,12466,3,lado,32,12,1,19,15,8,26.0,70.3,3.7
34455,12466,4,lado,32,11,2,19,15,8,21.7,73.7,4.7
