white,black,pieza,casilla,respuestas,ganan,tablas,pierden,plies,gana1,gana2,sindef
13455,34456,1,esquina,32,2,0,30,8,42.0,57.8,0.2
13455,34456,5,lado,32,6,0,26,10,40.8,58.0,1.2
13455,34456,3,centro,32,8,0,24,12,38.4,61.2,0.4
13455,34456,1,centro,32,8,0,24,12,29.6,69.2,1.2
13455,34456,4,lado,32,11,1,20,8,28.8,70.8,0.4
13455,34456,1,lado,32,13,0,19,8,25.0,74.4,0.6
13455,34456,3,lado,32,13,0,19,8,24.0,75.0,1.0
13455,34466,5,esquina,24,1,0,23,10,48.6,51.4,0.0
13455,34466,3,esquina,24,1,0,23,8,45.2,54.6,0.2
13455,34466,4,esquina,24,1,0,23,8,44.0,56.0,0.0
13455,34466,1,esquina,24,1,0,23,8,42.0,57.8,0.2
13455,34466,4,centro,24,4,0,20,12,41.6,58.4,0.0
13455,34466,5,centro,24,4,0,20,10,41.2,58.8,0.0
13455,34466,5,lado,24,7,2,15,10,37.2,62.0,0.8
13455,34466,3,centro,24,4,0,20,12,34.6,65.2,0.2
13455,34466,1,centro,24,4,0,20,12,26.4,73.2,0.4
13455,34466,4,lado,24,10,1,13,8,25.8,73.8,0.4
13455,34466,1,lado,24,12,0,12,8,23.8,75.8,0.4
13455,34466,3,lado,24,12,0,12,8,22.0,77.8,0.2
13455,34556,5,centro,32,8,0,24,10,44.6,55.2,0.2
13455,34556,3,esquina,32,2,0,30,8,38.6,61.4,0.0
13455,34556,4,esquina,32,2,0,30,8,36.8,63.2,0.0
13455,34556,1,esquina,32,2,0,30,8,36.6,63.4,0.0
13455,34556,5,esquina,32,2,0,30,8,36.0,64.0,0.0
13455,34556,4,centro,32,16,0,16,10,33.4,66.6,0.0
13455,34556,3,centro,32,16,0,16,10,29.2,70.8,0.0
13455,34556,5,lado,32,13,1,18,8,27.0,72.6,0.4
13455,34556,1,lado,32,14,0,18,8,22.2,77.8,0.0
13455,34556,3,lado,32,14,0,18,8,21.4,78.6,0.0
13455,34556,4,lado,32,13,1,18,8,21.0,78.8,0.2
13455,34556,1,centro,32,16,0,16,10,21.0,79.0,0.0
13455,34566,5,centro,32,12,0,20,10,39.0,61.0,0.0
13455,34566,3,esquina,32,2,0,30,8,35.4,64.6,0.0
13455,34566,4,esquina,32,2,0,30,8,34.0,66.0,0.0
13455,34566,1,esquina,32,2,0,30,8,34.0,66.0,0.0
13455,34566,5,esquina,32,2,0,30,8,33.4,66.6,0.0
13455,34566,4,centro,32,16,0,16,10,32.2,67.8,0.0
13455,34566,3,centro,32,16,0,16,10,28.0,72.0,0.0
13455,34566,5,lado,32,15,1,16,8,20.8,79.2,0.0
13455,34566,1,centro,32,16,0,16,10,20.2,79.8,0.0
13455,34566,1,lado,32,16,0,16,8,18.4,81.6,0.0
13455,34566,4,lado,32,15,1,16,8,17.6,82.4,0.0
13455,34566,3,lado,32,16,0,16,8,17.6,82.4,0.0
13455,35566,5,esquina,24,2,0,22,8,34.0,66.0,0.0
13455,35566,3,esquina,24,2,0,22,8,31.2,68.8,0.0
13455,35566,4,esquina,24,2,0,22,8,30.8,69.2,0.0
13455,35566,1,esquina,24,2,0,22,8,29.0,71.0,0.0
13455,35566,5,centro,24,12,0,12,10,27.6,72.4,0.0
13455,35566,3,centro,24,16,0,8,10,21.0,79.0,0.0
13455,35566,4,centro,24,16,0,8,10,18.4,81.6,0.0
13455,35566,1,lado,24,13,0,11,8,16.4,83.6,0.0
13455,35566,4,lado,24,13,0,11,8,15.6,84.4,0.0
13455,35566,5,lado,24,13,0,11,8,14.8,85.2,0.0
13455,35566,3,lado,24,13,0,11,8,14.6,85.4,0.0
13455,35566,1,centro,24,16,0,8,10,12.6,87.4,0.0
13455,44556,4,esquina,24,2,0,22,8,35.0,64.4,0.6
13455,44556,5,esquina,24,2,0,22,8,34.2,65.8,0.0
13455,44556,3,esquina,24,2,0,22,8,33.4,66.2,0.4
13455,44556,1,esquina,24,2,0,22,8,33.4,66.2,0.4
13455,44556,5,centro,24,8,0,16,10,30.0,69.8,0.2
13455,44556,5,lado,24,11,0,13,8,22.2,77.8,0.0
13455,44556,4,centro,24,16,0,8,10,20.2,79.8,0.0
13455,44556,3,lado,24,11,0,13,8,18.8,81.0,0.2
13455,44556,1,lado,24,11,0,13,8,18.8,81.0,0.2
13455,44556,4,lado,24,11,0,13,8,16.0,83.8,0.2
13455,44556,3,centro,24,16,0,8,10,11.6,88.4,0.0
13455,44556,1,centro,24,16,0,8,10,11.6,88.4,0.0
13455,44566,5,esquina,24,2,0,22,8,32.8,67.2,0.0
13455,44566,4,esquina,24,2,0,22,8,32.6,67.4,0.0
13455,44566,3,esquina,24,2,0,22,8,30.6,69.4,0.0
13455,44566,1,esquina,24,2,0,22,8,30.6,69.4,0.0
13455,44566,5,centro,24,12,0,12,10,24.2,75.8,0.0
13455,44566,4,centro,24,16,0,8,10,19.0,81.0,0.0
13455,44566,5,lado,24,13,0,11,8,18.2,81.8,0.0
13455,44566,3,lado,24,13,0,11,8,15.8,84.2,0.0
13455,44566,1,lado,24,13,0,11,8,15.8,84.2,0.0
13455,44566,4,lado,24,13,0,11,8,13.6,86.4,0.0
13455,44566,3,centro,24,16,0,8,10,10.0,90.0,0.0
13455,44566,1,centro,24,16,0,8,10,10.0,90.0,0.0
13455,45566,5,esquina,24,2,0,22,8,32.2,67.8,0.0
13455,45566,4,esquina,24,2,0,22,8,28.0,72.0,0.0
13455,45566,3,esquina,24,2,0,22,8,27.8,72.2,0.0
13455,45566,1,esquina,24,2,0,22,8,27.8,72.2,0.0
13455,45566,5,centro,24,12,0,12,10,23.4,76.6,0.0
13455,45566,4,centro,24,16,0,8,10,18.0,82.0,0.0
13455,45566,5,lado,24,13,0,11,8,15.0,85.0,0.0
13455,45566,3,lado,24,13,0,11,8,14.4,85.6,0.0
13455,45566,1,lado,24,13,0,11,8,14.4,85.6,0.0
13455,45566,4,lado,24,13,0,11,8,11.2,88.8,0.0
13455,45566,3,centro,24,16,0,8,10,8.6,91.4,0.0
13455,45566,1,centro,24,16,0,8,10,8.6,91.4,0.0
14455,22336,4,esquina,24,0,0,24,0,84.2,15.4,0.4
14455,22336,5,esquina,24,0,0,24,0,83.2,16.2,0.6
14455,22336,4,centro,24,0,0,24,0,82.6,17.2,0.2
14455,22336,5,centro,24,0,0,24,0,82.4,16.8,0.8
14455,22336,4,lado,24,0,0,24,0,82.0,17.8,0.2
14455,22336,5,lado,24,0,0,24,0,81.6,17.8,0.6
14455,22336,1,centro,24,0,0,24,0,79.2,18.2,2.6
14455,22336,1,esquina,24,0,0,24,0,77.6,21.4,1.0
14455,22336,1,lado,24,1,7,16,12,59.0,40.0,1.0
14455,22346,5,centro,32,0,0,32,0,81.2,18.2,0.6
14455,22346,5,lado,32,0,0,32,0,78.8,20.4,0.8
14455,22346,5,esquina,32,0,0,32,0,78.6,21.4,0.0
14455,22346,4,centro,32,0,0,32,0,77.4,21.8,0.8
14455,22346,4,esquina,32,0,0,32,0,76.8,22.6,0.6
14455,22346,1,centro,32,0,0,32,0,74.2,24.0,1.8
14455,22346,1,esquina,32,0,0,32,0,74.0,25.0,1.0
14455,22346,4,lado,32,0,0,32,0,70.0,29.8,0.2
14455,22346,1,lado,32,1,10,21,12,49.4,49.0,1.6
14455,22356,5,centro,32,4,0,28,12,69.0,30.4,0.6
14455,22356,5,esquina,32,2,0,30,10,60.0,38.8,1.2
14455,22356,4,esquina,32,2,0,30,10,58.8,40.2,1.0
14455,22356,4,centro,32,4,4,24,12,56.2,43.4,0.4
14455,22356,1,esquina,32,2,0,30,8,54.6,44.2,1.2
14455,22356,5,lado,32,6,0,26,10,53.8,44.6,1.6
14455,22356,4,lado,32,6,0,26,10,50.2,48.0,1.8
14455,22356,1,centro,32,4,0,28,12,47.8,50.8,1.4
14455,22356,1,lado,32,11,2,19,8,34.4,64.0,1.6
14455,22366,4,esquina,24,1,0,23,10,59.6,39.2,1.2
14455,22366,5,esquina,24,1,0,23,10,58.4,39.6,2.0
14455,22366,5,centro,24,4,0,20,12,55.8,43.4,0.8
14455,22366,4,centro,24,4,0,20,12,54.8,44.6,0.6
14455,22366,1,esquina,24,1,0,23,8,54.4,45.0,0.6
14455,22366,5,lado,24,7,0,17,10,51.4,47.6,1.0
14455,22366,4,lado,24,7,0,17,10,51.2,46.8,2.0
14455,22366,1,centro,24,4,0,20,12,44.8,52.8,2.4
14455,22366,1,lado,24,12,0,12,8,33.6,65.4,1.0
14455,23346,5,centro,32,0,0,32,0,81.0,18.2,0.8
14455,23346,5,lado,32,0,0,32,0,79.6,19.4,1.0
14455,23346,4,centro,32,0,0,32,0,78.6,20.8,0.6
14455,23346,4,esquina,32,0,0,32,0,76.8,23.0,0.2
14455,23346,5,esquina,32,0,0,32,0,76.6,23.0,0.4
14455,23346,1,esquina,32,0,0,32,0,73.8,24.8,1.4
14455,23346,1,centro,32,0,0,32,0,72.8,25.6,1.6
14455,23346,4,lado,32,0,0,32,0,69.4,29.8,0.8
14455,23346,1,lado,32,1,10,21,12,50.6,48.2,1.2
14455,23356,5,centro,32,4,0,28,12,69.6,29.8,0.6
14455,23356,5,esquina,32,2,0,30,10,58.8,40.0,1.2
14455,23356,4,esquina,32,2,0,30,10,58.2,41.2,0.6
14455,23356,4,centro,32,4,4,24,12,56.4,43.0,0.6
14455,23356,5,lado,32,6,0,26,10,54.2,44.2,1.6
14455,23356,1,esquina,32,2,0,30,8,53.6,45.6,0.8
14455,23356,4,lado,32,6,0,26,10,51.4,47.0,1.6
14455,23356,1,centro,32,4,0,28,12,47.8,49.6,2.6
14455,23356,1,lado,32,11,2,19,8,34.8,64.4,0.8
14455,23366,4,esquina,24,1,0,23,10,59.2,39.8,1.0
14455,23366,5,esquina,24,1,0,23,10,58.8,39.8,1.4
14455,23366,4,centro,24,4,0,20,12,56.6,42.6,0.8
14455,23366,5,centro,24,4,0,20,12,56.4,43.2,0.4
14455,23366,1,esquina,24,1,0,23,8,54.4,44.6,1.0
14455,23366,4,lado,24,7,0,17,10,48.6,49.4,2.0
14455,23366,5,lado,24,7,0,17,10,47.8,51.4,0.8
14455,23366,1,centro,24,4,0,20,12,42.2,54.4,3.4
14455,23366,1,lado,24,12,0,12,8,34.6,63.8,1.6
14455,23446,5,centro,32,0,0,32,0,77.2,21.6,1.2
14455,23446,5,lado,32,0,0,32,0,75.6,23.2,1.2
14455,23446,5,esquina,32,0,0,32,0,74.2,24.8,1.0
14455,23446,4,centro,32,0,0,32,0,74.2,24.0,1.8
14455,23446,4,esquina,32,0,0,32,0,72.8,26.6,0.6
14455,23446,1,esquina,32,0,0,32,0,70.8,28.8,0.4
14455,23446,1,centro,32,0,0,32,0,68.8,29.6,1.6
14455,23446,4,lado,32,0,2,30,0,57.0,42.2,0.8
14455,23446,1,lado,32,1,10,21,12,45.2,53.6,1.2
14455,23456,5,centro,40,4,0,36,12,62.8,37.0,0.2
14455,23456,4,esquina,40,2,0,38,8,56.2,43.0,0.8
14455,23456,5,esquina,40,2,0,38,10,55.2,44.0,0.8
14455,23456,1,esquina,40,2,0,38,8,53.2,46.0,0.8
14455,23456,4,centro,40,8,0,32,12,51.8,47.6,0.6
14455,23456,5,lado,40,8,0,32,10,50.0,48.6,1.4
14455,23456,1,centro,40,8,0,32,12,43.0,56.0,1.0
14455,23456,4,lado,40,10,2,28,8,37.2,61.2,1.6
14455,23456,1,lado,40,14,2,24,8,32.6,67.0,0.4
14455,23466,5,esquina,32,1,0,31,10,57.0,42.6,0.4
14455,23466,5,centro,32,4,0,28,10,56.8,42.8,0.4
14455,23466,4,centro,32,4,0,28,12,54.8,44.6,0.6
14455,23466,4,esquina,32,1,0,31,8,53.6,45.8,0.6
14455,23466,1,esquina,32,1,0,31,8,50.0,49.4,0.6
14455,23466,5,lado,32,9,2,21,10,41.2,57.8,1.0
14455,23466,1,centro,32,4,0,28,12,37.8,61.0,1.2
14455,23466,4,lado,32,11,2,19,8,33.6,65.2,1.2
14455,23466,1,lado,32,15,0,17,8,29.6,69.8,0.6
14455,23556,5,centro,32,8,0,24,10,51.4,48.2,0.4
14455,23556,5,esquina,32,2,0,30,8,45.0,55.0,0.0
14455,23556,4,esquina,32,2,0,30,8,44.0,55.8,0.2
14455,23556,1,esquina,32,2,0,30,8,42.2,57.8,0.0
14455,23556,4,centro,32,16,0,16,10,38.2,61.8,0.0
14455,23556,5,lado,32,12,2,18,8,29.2,70.4,0.4
14455,23556,1,centro,32,16,0,16,10,26.8,73.2,0.0
14455,23556,1,lado,32,14,0,18,8,26.0,73.8,0.2
14455,23556,4,lado,32,11,3,18,8,25.0,74.6,0.4
14455,23566,5,centro,32,12,0,20,10,45.2,54.8,0.0
14455,23566,5,esquina,32,2,0,30,8,43.0,57.0,0.0
14455,23566,4,esquina,32,2,0,30,8,40.2,59.8,0.0
14455,23566,1,esquina,32,2,0,30,8,39.6,60.4,0.0
14455,23566,4,centro,32,16,0,16,10,37.2,62.8,0.0
14455,23566,1,centro,32,16,0,16,10,24.4,75.6,0.0
14455,23566,5,lado,32,14,2,16,8,22.4,77.6,0.0
14455,23566,1,lado,32,16,0,16,8,21.4,78.6,0.0
14455,23566,4,lado,32,14,2,16,8,20.6,79.4,0.0
14455,33446,4,esquina,24,0,0,24,0,75.2,24.0,0.8
14455,33446,5,lado,24,0,0,24,0,74.8,24.4,0.8
14455,33446,5,esquina,24,0,0,24,0,74.8,24.2,1.0
14455,33446,5,centro,24,0,0,24,0,72.6,27.0,0.4
14455,33446,4,centro,24,0,0,24,0,69.8,29.8,0.4
14455,33446,1,esquina,24,0,0,24,0,69.6,29.0,1.4
14455,33446,1,centro,24,0,0,24,0,66.8,30.6,2.6
14455,33446,4,lado,24,0,2,22,0,57.6,42.0,0.4
14455,33446,1,lado,24,1,7,16,12,51.2,47.6,1.2
14455,33456,5,centro,32,4,0,28,12,60.4,39.2,0.4
14455,33456,5,esquina,32,2,0,30,10,53.4,45.8,0.8
14455,33456,4,centro,32,8,0,24,12,50.8,49.0,0.2
14455,33456,4,esquina,32,2,0,30,8,50.4,49.4,0.2
14455,33456,1,esquina,32,2,0,30,8,49.6,48.8,1.6
14455,33456,5,lado,32,6,0,26,10,48.0,51.2,0.8
14455,33456,4,lado,32,8,2,22,8,35.6,63.4,1.0
14455,33456,1,centro,32,8,0,24,12,35.0,64.4,0.6
14455,33456,1,lado,32,11,2,19,8,29.8,69.4,0.8
14455,33466,4,esquina,24,1,0,23,8,53.2,46.4,0.4
14455,33466,5,esquina,24,1,0,23,10,52.4,47.2,0.4
14455,33466,1,esquina,24,1,0,23,8,50.2,49.2,0.6
14455,33466,4,centro,24,4,0,20,12,48.4,51.4,0.2
14455,33466,5,centro,24,4,0,20,10,47.8,52.0,0.2
14455,33466,5,lado,24,7,2,15,10,43.2,55.6,1.2
14455,33466,1,centro,24,4,0,20,12,34.4,64.6,1.0
14455,33466,4,lado,24,9,2,13,8,34.2,65.6,0.2
14455,33466,1,lado,24,12,0,12,8,29.4,70.0,0.6
14455,33556,5,centro,24,8,0,16,10,44.0,55.8,0.2
14455,33556,4,esquina,24,2,0,22,8,41.0,58.6,0.4
14455,33556,5,esquina,24,2,0,22,8,39.6,60.2,0.2
14455,33556,1,esquina,24,2,0,22,8,39.4,60.6,0.0
14455,33556,4,lado,24,9,2,13,8,24.8,74.6,0.6
14455,33556,5,lado,24,10,1,13,8,24.2,75.8,0.0
14455,33556,1,lado,24,11,0,13,8,23.8,76.2,0.0
14455,33556,4,centro,24,16,0,8,10,23.4,76.4,0.2
14455,33556,1,centro,24,16,0,8,10,23.2,76.8,0.0
14455,33566,1,esquina,24,2,0,22,8,37.4,62.6,0.0
14455,33566,4,esquina,24,2,0,22,8,37.0,63.0,0.0
14455,33566,5,esquina,24,2,0,22,8,36.0,64.0,0.0
14455,33566,5,centro,24,12,0,12,10,33.0,67.0,0.0
14455,33566,4,centro,24,16,0,8,10,21.8,78.2,0.0
14455,33566,4,lado,24,12,1,11,8,21.0,79.0,0.0
14455,33566,5,lado,24,12,1,11,8,20.6,79.4,0.0
14455,33566,1,centro,24,16,0,8,10,19.6,80.4,0.0
14455,33566,1,lado,24,13,0,11,8,18.6,81.4,0.0
14455,34456,5,centro,32,4,0,28,12,60.6,39.2,0.2
14455,34456,5,esquina,32,2,0,30,10,51.4,48.4,0.2
14455,34456,4,centro,32,8,0,24,12,48.6,51.0,0.4
14455,34456,1,esquina,32,2,0,30,8,48.0,51.4,0.6
14455,34456,4,esquina,32,2,0,30,8,47.8,51.8,0.4
14455,34456,5,lado,32,6,0,26,10,44.0,55.6,0.4
14455,34456,1,centro,32,8,0,24,12,32.4,67.0,0.6
14455,34456,4,lado,32,9,3,20,8,31.4,68.2,0.4
14455,34456,1,lado,32,13,0,19,8,30.0,69.8,0.2
14455,34466,5,esquina,24,1,0,23,10,48.8,50.8,0.4
14455,34466,4,esquina,24,1,0,23,8,48.2,51.6,0.2
14455,34466,1,esquina,24,1,0,23,8,47.0,52.6,0.4
14455,34466,5,centro,24,4,0,20,10,45.4,54.6,0.0
14455,34466,4,centro,24,4,0,20,12,45.4,54.6,0.0
14455,34466,5,lado,24,7,2,15,10,37.8,61.0,1.2
14455,34466,1,centro,24,4,0,20,12,29.0,70.4,0.6
14455,34466,4,lado,24,10,1,13,8,27.4,71.8,0.8
14455,34466,1,lado,24,12,0,12,8,26.8,72.8,0.4
14455,34556,5,centro,32,8,0,24,10,45.4,54.2,0.4
14455,34556,5,esquina,32,2,0,30,8,43.2,56.8,0.0
14455,34556,4,esquina,32,2,0,30,8,40.2,59.8,0.0
14455,34556,1,esquina,32,2,0,30,8,38.2,61.6,0.2
14455,34556,4,centro,32,16,0,16,10,36.8,63.2,0.0
14455,34556,5,lado,32,13,1,18,8,26.6,73.2,0.2
14455,34556,1,lado,32,14,0,18,8,23.6,76.2,0.2
14455,34556,4,lado,32,13,1,18,8,22.4,77.0,0.6
14455,34556,1,centro,32,16,0,16,10,21.4,78.6,0.0
14455,34566,5,centro,32,12,0,20,10,43.2,56.8,0.0
14455,34566,5,esquina,32,2,0,30,8,40.2,59.8,0.0
14455,34566,4,esquina,32,2,0,30,8,37.0,63.0,0.0
14455,34566,1,esquina,32,2,0,30,8,36.4,63.6,0.0
14455,34566,4,centro,32,16,0,16,10,35.4,64.6,0.0
14455,34566,5,lado,32,15,1,16,8,21.8,78.2,0.0
14455,34566,1,lado,32,16,0,16,8,21.0,79.0,0.0
14455,34566,1,centro,32,16,0,16,10,19.4,80.6,0.0
14455,34566,4,lado,32,15,1,16,8,19.2,80.8,0.0
14455,35566,1,esquina,24,2,0,22,8,33.8,66.2,0.0
14455,35566,5,esquina,24,2,0,22,8,33.0,67.0,0.0
14455,35566,4,esquina,24,2,0,22,8,32.4,67.6,0.0
14455,35566,5,centro,24,12,0,12,10,30.6,69.4,0.0
14455,35566,4,centro,24,16,0,8,10,20.2,79.8,0.0
14455,35566,4,lado,24,13,0,11,8,16.8,83.2,0.0
14455,35566,5,lado,24,13,0,11,8,16.2,83.8,0.0
14455,35566,1,lado,24,13,0,11,8,16.2,83.8,0.0
14455,35566,1,centro,24,16,0,8,10,14.4,85.6,0.0
22335,14456,3,esquina,32,2,0,30,8,41.0,59.0,0.0
22335,14456,2,esquina,32,2,0,30,8,40.0,60.0,0.0
22335,14456,5,centro,32,16,0,16,10,35.4,64.6,0.0
22335,14456,5,esquina,32,3,0,29,8,34.2,65.8,0.0
22335,14456,3,centro,32,8,0,24,10,33.2,66.8,0.0
22335,14456,2,centro,32,8,0,24,10,32.0,68.0,0.0
22335,14456,5,lado,32,20,1,11,8,27.2,72.6,0.2
22335,14456,2,lado,32,16,0,16,8,24.0,75.8,0.2
22335,14456,3,lado,32,16,0,16,8,22.8,77.0,0.2
22335,14466,3,esquina,24,1,0,23,8,43.8,56.2,0.0
22335,14466,2,esquina,24,1,0,23,8,43.0,57.0,0.0
22335,14466,5,centro,24,12,0,12,10,40.0,60.0,0.0
22335,14466,5,esquina,24,2,0,22,8,37.2,62.4,0.4
22335,14466,3,centro,24,4,0,20,10,34.0,66.0,0.0
22335,14466,2,centro,24,4,0,20,10,33.0,67.0,0.0
22335,14466,5,lado,24,14,1,9,8,30.6,69.2,0.2
22335,14466,3,lado,24,12,0,12,8,25.4,74.6,0.0
22335,14466,2,lado,24,12,0,12,8,24.2,75.8,0.0
22335,14556,3,esquina,32,2,0,30,8,39.2,60.6,0.2
22335,14556,2,esquina,32,2,0,30,8,38.4,61.4,0.2
22335,14556,5,esquina,32,3,0,29,8,33.2,66.8,0.0
22335,14556,3,centro,32,16,0,16,10,29.4,70.6,0.0
22335,14556,5,centro,32,16,0,16,10,29.0,71.0,0.0
22335,14556,2,centro,32,16,0,16,10,27.8,72.2,0.0
22335,14556,5,lado,32,20,1,11,8,21.4,78.6,0.0
22335,14556,2,lado,32,17,0,15,8,19.2,80.8,0.0
22335,14556,3,lado,32,17,0,15,8,18.0,82.0,0.0
22335,14566,3,esquina,32,2,0,30,8,37.2,62.8,0.0
22335,14566,2,esquina,32,2,0,30,8,36.2,63.8,0.0
22335,14566,5,esquina,32,3,0,29,8,31.6,68.4,0.0
22335,14566,3,centro,32,16,0,16,10,29.0,71.0,0.0
22335,14566,5,centro,32,16,0,16,10,28.8,71.2,0.0
22335,14566,2,centro,32,16,0,16,10,27.6,72.4,0.0
22335,14566,5,lado,32,20,1,11,8,22.0,78.0,0.0
22335,14566,2,lado,32,17,0,15,8,17.4,82.6,0.0
22335,14566,3,lado,32,17,0,15,8,16.4,83.6,0.0
22345,13446,4,centro,32,4,0,28,12,64.2,35.8,0.0
22345,13446,3,esquina,32,1,0,31,10,61.4,38.2,0.4
22345,13446,3,centro,32,4,0,28,12,60.4,39.4,0.2
22345,13446,4,esquina,32,1,0,31,10,59.0,40.6,0.4
22345,13446,2,esquina,32,1,0,31,10,57.4,42.2,0.4
22345,13446,5,centro,32,8,0,24,10,56.8,43.2,0.0
22345,13446,5,lado,32,1,1,30,10,56.4,43.0,0.6
22345,13446,5,esquina,32,2,0,30,10,54.4,45.2,0.4
22345,13446,2,centro,32,4,0,28,12,48.2,51.8,0.0
22345,13446,2,lado,32,7,1,24,10,43.0,56.6,0.4
22345,13446,4,lado,32,4,4,24,10,40.8,58.8,0.4
22345,13446,3,lado,32,7,1,24,10,36.8,62.6,0.6
22345,13456,5,centro,40,12,0,28,10,52.8,47.2,0.0
22345,13456,2,esquina,40,2,0,38,8,47.4,52.2,0.4
22345,13456,3,esquina,40,2,0,38,8,45.6,54.2,0.2
22345,13456,4,centro,40,8,0,32,10,43.8,55.8,0.4
22345,13456,4,esquina,40,2,0,38,8,43.8,55.6,0.6
22345,13456,5,esquina,40,3,0,37,8,41.2,58.2,0.6
22345,13456,3,centro,40,8,0,32,10,39.8,60.2,0.0
22345,13456,5,lado,40,18,1,21,8,33.6,65.8,0.6
22345,13456,2,centro,40,8,0,32,10,33.2,66.6,0.2
22345,13456,2,lado,40,18,0,22,8,30.6,69.0,0.4
22345,13456,4,lado,40,15,0,25,8,27.8,71.8,0.4
22345,13456,3,lado,40,18,0,22,8,25.6,73.6,0.8
22345,13466,4,centro,32,4,0,28,10,50.6,49.4,0.0
22345,13466,3,esquina,32,1,0,31,8,50.0,49.8,0.2
22345,13466,5,centro,32,12,0,20,10,49.4,50.4,0.2
22345,13466,4,esquina,32,1,0,31,8,49.2,50.8,0.0
22345,13466,2,esquina,32,1,0,31,8,46.0,54.0,0.0
22345,13466,5,esquina,32,2,0,30,8,45.6,54.4,0.0
22345,13466,3,centro,32,4,0,28,10,44.8,54.8,0.4
22345,13466,5,lado,32,14,1,17,8,34.2,64.8,1.0
22345,13466,2,centro,32,4,0,28,10,33.0,66.4,0.6
22345,13466,2,lado,32,14,0,18,8,30.0,70.0,0.0
22345,13466,4,lado,32,13,0,19,8,29.0,70.6,0.4
22345,13466,3,lado,32,14,0,18,8,26.6,73.0,0.4
22345,13556,5,centro,32,8,0,24,10,45.0,55.0,0.0
22345,13556,4,esquina,32,2,0,30,8,42.8,57.0,0.2
22345,13556,3,esquina,32,2,0,30,8,42.2,57.6,0.2
22345,13556,5,esquina,32,2,0,30,8,41.2,58.8,0.0
22345,13556,2,esquina,32,2,0,30,8,38.2,61.8,0.0
22345,13556,4,centro,32,16,0,16,10,38.0,62.0,0.0
22345,13556,3,centro,32,16,0,16,10,38.0,62.0,0.0
22345,13556,2,centro,32,16,0,16,10,30.4,69.6,0.0
22345,13556,4,lado,32,13,1,18,8,24.2,75.8,0.0
22345,13556,2,lado,32,15,1,16,8,22.6,77.4,0.0
22345,13556,5,lado,32,17,1,14,8,22.4,77.6,0.0
22345,13556,3,lado,32,15,1,16,8,20.2,79.8,0.0
22345,13566,5,centro,32,12,0,20,10,45.2,54.8,0.0
22345,13566,3,esquina,32,2,0,30,8,42.0,58.0,0.0
22345,13566,4,esquina,32,2,0,30,8,41.0,59.0,0.0
22345,13566,5,esquina,32,2,0,30,8,39.6,60.4,0.0
22345,13566,4,centro,32,16,0,16,10,38.2,61.8,0.0
22345,13566,3,centro,32,16,0,16,10,38.0,62.0,0.0
22345,13566,2,esquina,32,2,0,30,8,36.4,63.6,0.0
22345,13566,2,centro,32,16,0,16,10,28.4,71.6,0.0
22345,13566,4,lado,32,15,1,16,8,21.2,78.8,0.0
22345,13566,2,lado,32,15,1,16,8,20.6,79.4,0.0
22345,13566,5,lado,32,17,1,14,8,20.2,79.8,0.0
22345,13566,3,lado,32,15,1,16,8,18.6,81.2,0.2
22345,14456,5,centro,32,16,0,16,10,44.2,55.8,0.0
22345,14456,4,esquina,32,2,0,30,8,42.6,57.4,0.0
22345,14456,3,esquina,32,2,0,30,8,41.2,58.8,0.0
22345,14456,2,esquina,32,2,0,30,8,40.8,59.2,0.0
22345,14456,4,centro,32,8,0,24,10,39.0,61.0,0.0
22345,14456,5,esquina,32,3,0,29,8,38.4,61.6,0.0
22345,14456,3,centro,32,8,0,24,10,34.2,65.8,0.0
22345,14456,2,centro,32,8,0,24,10,31.4,68.6,0.0
22345,14456,5,lado,32,16,1,15,8,28.8,71.0,0.2
22345,14456,3,lado,32,15,0,17,8,24.6,75.2,0.2
22345,14456,2,lado,32,15,0,17,8,23.4,76.6,0.0
22345,14456,4,lado,32,16,0,16,8,22.2,77.8,0.0
22345,14466,3,esquina,24,1,0,23,8,46.0,54.0,0.0
22345,14466,4,esquina,24,1,0,23,8,44.4,55.6,0.0
22345,14466,2,esquina,24,1,0,23,8,44.0,55.8,0.2
22345,14466,5,centro,24,12,0,12,10,43.2,56.8,0.0
22345,14466,4,centro,24,4,0,20,10,41.8,58.2,0.0
22345,14466,5,esquina,24,2,0,22,8,39.8,60.0,0.2
22345,14466,2,centro,24,4,0,20,10,35.2,64.8,0.0
22345,14466,3,centro,24,4,0,20,10,34.8,65.2,0.0
22345,14466,5,lado,24,12,1,11,8,33.8,66.2,0.0
22345,14466,2,lado,24,11,0,13,8,28.0,72.0,0.0
22345,14466,3,lado,24,11,0,13,8,26.4,73.6,0.0
22345,14466,4,lado,24,12,0,12,8,23.8,76.2,0.0
22345,14556,4,esquina,32,2,0,30,8,39.8,60.0,0.2
22345,14556,3,esquina,32,2,0,30,8,38.6,61.2,0.2
22345,14556,5,centro,32,16,0,16,10,38.0,62.0,0.0
22345,14556,5,esquina,32,3,0,29,8,36.4,63.6,0.0
22345,14556,2,esquina,32,2,0,30,8,35.0,65.0,0.0
22345,14556,4,centro,32,16,0,16,10,34.2,65.8,0.0
22345,14556,3,centro,32,16,0,16,10,29.4,70.6,0.0
22345,14556,2,centro,32,16,0,16,10,25.8,74.2,0.0
22345,14556,5,lado,32,18,1,13,8,21.0,79.0,0.0
