,Valor
Total de partidas ganadas por blanco,6730.0
Total de partidas ganadas por negro,3269.0
Porcentaje de victorias de blanco,67.30000000000001
Porcentaje de victorias de negro,32.690000000000005
Promedio de piezas colocadas por el ganador,5.651965196519652
Promedio de piezas colocadas por blanco cuando gana,5.504903417533432
Promedio de piezas colocadas por negro cuando gana,5.954726215968186
Promedio de rondas total,3.4217
Promedio de rondas en partidas ganadas por blanco,3.4365527488855867
Promedio de rondas en partidas ganadas por negro,3.389109819516672

Ronda,Cantidad de Partidas,% Ganadas Blanco,% Ganadas Negro
3,6569,65.35241284822652,34.64758715177348
4,2777,72.05617572920417,27.943824270795826
5,550,69.0909090909091,30.909090909090907
6,82,58.536585365853654,41.46341463414634
7,19,36.84210526315789,63.1578947368421
8,1,100.0,0.0
9,1,0.0,100.0
10,1,0.0,0.0

first_move,total_games,white_wins,avg_rounds,white_win_percentage
"WC1(0,0)",281,213,3.373665480427046,75.80071174377224
"WC1(0,1)",278,178,3.5323741007194243,64.02877697841727
"WC1(0,2)",267,184,3.385767790262172,68.91385767790263
"WC1(1,0)",272,154,3.5294117647058822,56.61764705882353
"WC1(1,1)",260,199,3.2653846153846153,76.53846153846153
"WC1(1,2)",286,163,3.5454545454545454,56.993006993006986
"WC1(2,0)",242,169,3.3512396694214877,69.83471074380165
"WC1(2,1)",256,147,3.52734375,57.421875
"WC1(2,2)",265,192,3.4150943396226414,72.45283018867924
"WC2(0,0)",294,200,3.360544217687075,68.02721088435374
"WC2(0,1)",283,177,3.508833922261484,62.544169611307424
"WC2(0,2)",270,193,3.3,71.48148148148148
"WC2(1,0)",295,172,3.538983050847458,58.30508474576271
"WC2(1,1)",280,207,3.282142857142857,73.92857142857143
"WC2(1,2)",274,167,3.3905109489051095,60.94890510948905
"WC2(2,0)",270,192,3.3777777777777778,71.11111111111111
"WC2(2,1)",274,164,3.521897810218978,59.854014598540154
"WC2(2,2)",294,219,3.4081632653061225,74.48979591836735
"WC4(0,0)",270,195,3.3777777777777778,72.22222222222221
"WC4(0,1)",289,192,3.5259515570934257,66.43598615916954
"WC4(0,2)",307,206,3.3648208469055376,67.10097719869707
"WC4(1,0)",292,179,3.4315068493150687,61.3013698630137
"WC4(1,1)",287,213,3.3484320557491287,74.21602787456446
"WC4(1,2)",268,168,3.544776119402985,62.68656716417911
"WC4(2,0)",291,222,3.2989690721649483,76.28865979381443
"WC4(2,1)",295,188,3.4983050847457626,63.72881355932203
"WC4(2,2)",274,196,3.4525547445255476,71.53284671532847
"WC6(0,0)",291,207,3.343642611683849,71.1340206185567
"WC6(0,1)",278,180,3.5251798561151078,64.74820143884892
"WC6(0,2)",272,194,3.375,71.32352941176471
"WC6(1,0)",271,172,3.4760147601476015,63.46863468634686
"WC6(1,1)",281,212,3.316725978647687,75.44483985765125
"WC6(1,2)",283,183,3.491166077738516,64.66431095406361
"WC6(2,0)",251,169,3.310756972111554,67.33067729083665
"WC6(2,1)",284,162,3.4788732394366195,57.04225352112676
"WC6(2,2)",275,202,3.3854545454545453,73.45454545454545
