,Valor
Total de partidas ganadas por blanco,6937.0
Total de partidas ganadas por negro,3063.0
Porcentaje de victorias de blanco,69.37
Porcentaje de victorias de negro,30.630000000000003
Promedio de piezas colocadas por el ganador,5.6821
Promedio de piezas colocadas por blanco cuando gana,5.5136226034308775
Promedio de piezas colocadas por negro cuando gana,6.063663075416258
Promedio de rondas total,3.3911
Promedio de rondas en partidas ganadas por blanco,3.4290038921724086
Promedio de rondas en partidas ganadas por negro,3.3052562846882143

Ronda,Cantidad de Partidas,% Ganadas Blanco,% Ganadas Negro
3,6770,66.46971935007386,33.53028064992615
4,2626,74.56207159177455,25.437928408225435
5,533,79.54971857410882,20.45028142589118
6,65,76.92307692307693,23.076923076923077
7,6,83.33333333333334,16.666666666666664

first_move,total_games,white_wins,avg_rounds,white_win_percentage
"WC1(0,0)",187,131,3.358288770053476,70.05347593582889
"WC1(0,1)",175,104,3.4685714285714284,59.42857142857143
"WC1(0,2)",210,147,3.342857142857143,70.0
"WC1(1,0)",190,120,3.4,63.1578947368421
"WC1(1,1)",172,140,3.2151162790697674,81.3953488372093
"WC1(1,2)",199,116,3.477386934673367,58.291457286432156
"WC1(2,0)",179,126,3.3240223463687153,70.39106145251397
"WC1(2,1)",197,126,3.5888324873096447,63.95939086294417
"WC1(2,2)",184,133,3.2989130434782608,72.28260869565217
"WC2(0,0)",362,277,3.3480662983425415,76.51933701657458
"WC2(0,1)",415,274,3.5108433734939757,66.02409638554217
"WC2(0,2)",417,309,3.2973621103117505,74.10071942446042
"WC2(1,0)",360,243,3.397222222222222,67.5
"WC2(1,1)",331,268,3.2235649546827796,80.96676737160121
"WC2(1,2)",379,232,3.5857519788918206,61.21372031662269
"WC2(2,0)",370,256,3.3216216216216217,69.1891891891892
"WC2(2,1)",378,241,3.507936507936508,63.75661375661375
"WC2(2,2)",345,254,3.3681159420289855,73.62318840579711
"WC3(0,0)",380,268,3.344736842105263,70.52631578947368
"WC3(0,1)",361,242,3.520775623268698,67.03601108033241
"WC3(0,2)",408,284,3.3357843137254903,69.6078431372549
"WC3(1,0)",406,253,3.4507389162561575,62.315270935960584
"WC3(1,1)",375,299,3.2453333333333334,79.73333333333333
"WC3(1,2)",349,222,3.383954154727794,63.61031518624641
"WC3(2,0)",341,254,3.3900293255131966,74.48680351906158
"WC3(2,1)",337,208,3.4718100890207717,61.72106824925816
"WC3(2,2)",368,275,3.345108695652174,74.72826086956522
"WC5(0,0)",197,138,3.3096446700507616,70.05076142131979
"WC5(0,1)",200,119,3.545,59.5
"WC5(0,2)",161,117,3.3167701863354035,72.67080745341616
"WC5(1,0)",174,117,3.4367816091954024,67.24137931034483
"WC5(1,1)",180,137,3.2888888888888888,76.11111111111111
"WC5(1,2)",160,108,3.46875,67.5
"WC5(2,0)",199,145,3.3467336683417086,72.8643216080402
"WC5(2,1)",169,108,3.455621301775148,63.905325443786985
"WC5(2,2)",185,146,3.324324324324324,78.91891891891892
