white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11333,22333,1,esquina,7,0,0,7,5,0,49.6,49.8,0.6
11333,22333,1,lado,7,0,0,7,7,0,45.4,54.2,0.4
11333,22334,1,esquina,7,0,0,7,5,0,46.6,53.3,0.1
11333,22334,1,lado,7,0,0,7,7,0,42.5,57.4,0.1
11333,22335,1,esquina,7,0,0,7,5,0,46.6,53.3,0.1
11333,22335,1,lado,7,0,0,7,7,0,42.5,57.4,0.1
11335,23334,1,esquina,7,0,0,7,5,0,47.3,52.2,0.5
11335,23334,1,lado,7,0,0,7,7,0,42.5,56.9,0.6
11345,22444,1,esquina,7,0,0,7,5,0,46.4,50.8,2.8
11345,22444,1,lado,7,0,0,7,7,0,42.3,54.7,3.0
11345,23445,1,esquina,7,0,0,7,5,0,43.2,55.2,1.6
11345,23445,1,lado,7,0,0,7,7,0,36.9,62.2,0.9
11355,23445,1,esquina,7,0,0,7,5,0,46.6,50.4,3.0
11355,23445,1,lado,7,0,0,7,7,0,42.0,55.3,2.7
11355,24444,1,esquina,7,0,0,7,5,0,46.4,49.7,3.9
11355,24444,1,lado,7,0,0,7,7,0,41.8,54.6,3.6
11355,33345,1,esquina,7,0,0,7,5,0,48.7,50.5,0.8
11355,33345,1,lado,7,0,0,7,7,0,41.7,57.0,1.3
11444,22444,1,esquina,7,0,0,7,5,0,49.6,49.8,0.6
11444,22444,1,lado,7,0,0,7,7,0,45.4,54.2,0.4
11444,22445,1,esquina,7,0,0,7,5,0,46.6,53.3,0.1
11444,22445,1,lado,7,0,0,7,7,0,42.5,57.4,0.1
11444,23444,1,esquina,7,0,0,7,5,0,50.2,49.2,0.6
11444,23444,1,lado,7,0,0,7,7,0,46.0,53.6,0.4
11444,23445,1,esquina,7,0,0,7,5,0,47.1,52.7,0.2
11444,23445,1,lado,7,0,0,7,7,0,42.6,57.3,0.1
11444,33444,1,esquina,7,0,0,7,5,0,49.6,49.8,0.6
11444,33444,1,lado,7,0,0,7,7,0,45.4,54.2,0.4
11444,33445,1,esquina,7,0,0,7,5,0,46.6,53.3,0.1
11444,33445,1,lado,7,0,0,7,7,0,42.5,57.4,0.1
11555,22555,1,esquina,7,0,0,7,5,0,49.6,49.8,0.6
11555,22555,1,lado,7,0,0,7,7,0,45.4,54.2,0.4
11555,23555,1,esquina,7,0,0,7,5,0,50.2,49.2,0.6
11555,23555,1,lado,7,0,0,7,7,0,46.0,53.6,0.4
11555,24555,1,esquina,7,0,0,7,5,0,50.2,49.2,0.6
11555,24555,1,lado,7,0,0,7,7,0,46.0,53.6,0.4
11555,33555,1,esquina,7,0,0,7,5,0,49.6,49.8,0.6
11555,33555,1,lado,7,0,0,7,7,0,45.4,54.2,0.4
11555,34555,1,esquina,7,0,0,7,5,0,50.2,49.2,0.6
11555,34555,1,lado,7,0,0,7,7,0,46.0,53.6,0.4
11555,44555,1,esquina,7,0,0,7,5,0,49.6,49.8,0.6
11555,44555,1,lado,7,0,0,7,7,0,45.4,54.2,0.4
12355,33345,1,esquina,7,0,0,7,5,0,47.7,51.7,0.6
12355,33345,1,lado,7,0,0,7,7,0,40.9,58.1,1.0
12444,33444,1,esquina,7,0,0,7,5,0,49.1,50.3,0.6
12444,33444,1,lado,7,0,0,7,7,0,44.5,54.9,0.6
12444,33445,1,esquina,7,0,0,7,5,0,45.8,54.1,0.1
12444,33445,1,lado,7,0,0,7,7,0,41.6,58.3,0.1
12555,33555,1,esquina,7,0,0,7,5,0,49.1,50.3,0.6
12555,33555,1,lado,7,0,0,7,7,0,44.5,54.9,0.6
12555,34555,1,esquina,7,0,0,7,5,0,49.8,49.6,0.6
12555,34555,1,lado,7,0,0,7,7,0,45.2,54.2,0.6
12555,44555,1,esquina,7,0,0,7,5,0,49.1,50.3,0.6
12555,44555,1,lado,7,0,0,7,7,0,44.5,54.9,0.6
13555,44555,1,esquina,7,0,0,7,5,0,49.1,50.3,0.6
13555,44555,1,lado,7,0,0,7,7,0,44.5,54.9,0.6
22355,33345,2,esquina,7,0,0,7,5,0,48.7,50.5,0.8
22355,33345,2,lado,7,0,0,7,7,0,41.7,57.0,1.3
22444,33444,2,esquina,7,0,0,7,5,0,49.6,49.8,0.6
22444,33444,2,lado,7,0,0,7,7,0,45.4,54.2,0.4
22444,33445,2,esquina,7,0,0,7,5,0,46.6,53.3,0.1
22444,33445,2,lado,7,0,0,7,7,0,42.5,57.4,0.1
22555,33555,2,esquina,7,0,0,7,5,0,49.6,49.8,0.6
22555,33555,2,lado,7,0,0,7,7,0,45.4,54.2,0.4
22555,34555,2,esquina,7,0,0,7,5,0,50.2,49.2,0.6
22555,34555,2,lado,7,0,0,7,7,0,46.0,53.6,0.4
22555,44555,2,esquina,7,0,0,7,5,0,49.6,49.8,0.6
22555,44555,2,lado,7,0,0,7,7,0,45.4,54.2,0.4
23555,44555,2,esquina,7,0,0,7,5,0,49.1,50.3,0.6
23555,44555,2,lado,7,0,0,7,7,0,44.5,54.9,0.6
33555,44555,3,esquina,7,0,0,7,5,0,49.6,49.8,0.6
33555,44555,3,lado,7,0,0,7,7,0,45.4,54.2,0.4
