white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12334,11335,4,lado,7,0,0,7,5,0,50.7,46.7,2.5
12334,11335,4,esquina,7,0,2,5,5,0,40.9,57.4,1.7
12334,12335,4,lado,7,0,0,7,5,0,47.5,50.3,2.3
12334,12335,4,esquina,7,0,2,5,5,0,38.6,59.6,1.8
12334,22335,4,lado,7,0,0,7,5,0,45.9,51.9,2.3
12334,22335,4,esquina,7,0,2,5,5,0,37.7,60.7,1.7
22334,11335,4,lado,7,0,0,7,5,0,51.9,45.5,2.6
22334,11335,4,esquina,7,0,0,7,5,0,42.1,56.2,1.7
22334,12335,4,lado,7,0,0,7,5,0,48.8,49.3,1.9
22334,12335,4,esquina,7,0,2,5,5,0,40.1,58.3,1.5
23334,13335,4,lado,7,0,0,7,5,0,46.8,52.9,0.3
23334,13335,4,esquina,7,0,2,5,5,0,42.7,57.0,0.3
33333,11334,3,lado,7,1,2,4,5,14,49.2,50.5,0.3
33333,11334,3,esquina,7,0,3,4,5,0,46.0,53.9,0.1
33333,11335,3,lado,7,1,2,4,5,14,49.2,50.5,0.3
33333,11335,3,esquina,7,0,3,4,5,0,46.0,53.9,0.1
33333,12334,3,lado,7,1,2,4,5,14,49.2,50.5,0.3
33333,12334,3,esquina,7,0,3,4,5,0,46.0,53.9,0.1
33333,12335,3,lado,7,1,2,4,5,14,49.2,50.5,0.3
33333,12335,3,esquina,7,0,3,4,5,0,46.0,53.9,0.1
33333,22334,3,lado,7,1,2,4,5,14,49.2,50.5,0.3
33333,22334,3,esquina,7,0,3,4,5,0,46.0,53.9,0.1
33333,22335,3,lado,7,1,2,4,5,14,49.2,50.5,0.3
33333,22335,3,esquina,7,0,3,4,5,0,46.0,53.9,0.1
33334,13335,4,lado,7,0,0,7,5,0,58.7,41.2,0.1
33334,13335,4,esquina,7,0,0,7,5,0,53.4,46.5,0.1
33334,23335,4,lado,7,0,0,7,5,0,58.7,41.2,0.1
33334,23335,4,esquina,7,0,0,7,5,0,53.4,46.5,0.1
33334,33335,4,lado,7,0,0,7,5,0,46.9,53.1,0.0
33334,33335,4,esquina,7,0,0,7,5,0,45.3,54.6,0.1
44444,11445,4,lado,7,1,2,4,5,14,49.2,50.5,0.3
44444,11445,4,esquina,7,0,3,4,5,0,46.0,53.9,0.1
44444,12445,4,lado,7,1,2,4,5,14,49.2,50.5,0.3
44444,12445,4,esquina,7,0,3,4,5,0,46.0,53.9,0.1
44444,13445,4,lado,7,1,2,4,5,14,49.2,50.5,0.3
44444,13445,4,esquina,7,0,3,4,5,0,46.0,53.9,0.1
44444,22445,4,lado,7,1,2,4,5,14,49.2,50.5,0.3
44444,22445,4,esquina,7,0,3,4,5,0,46.0,53.9,0.1
44444,23445,4,lado,7,1,2,4,5,14,49.2,50.5,0.3
44444,23445,4,esquina,7,0,3,4,5,0,46.0,53.9,0.1
44444,33445,4,lado,7,1,2,4,5,14,49.2,50.5,0.3
44444,33445,4,esquina,7,0,3,4,5,0,46.0,53.9,0.1
