white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11244,22334,1,esquina,7,0,0,7,5,0,43.7,54.9,1.4
11244,22334,1,lado,7,0,0,7,7,0,37.1,61.7,1.2
11244,22335,1,esquina,7,0,0,7,5,0,42.9,56.4,0.7
11244,22335,1,lado,7,0,0,7,7,0,36.8,62.8,0.4
11245,22334,1,esquina,7,0,0,7,5,0,44.2,54.2,1.6
11245,22334,1,lado,7,0,0,7,7,0,37.8,60.3,1.9
11245,22335,1,esquina,7,0,0,7,5,0,43.0,56.2,0.8
11245,22335,1,lado,7,0,0,7,7,0,36.8,62.1,1.1
11245,22344,1,esquina,7,0,0,7,5,0,42.9,55.8,1.3
11245,22344,1,lado,7,0,2,5,7,0,36.3,61.9,1.8
11255,22334,1,esquina,7,0,0,7,5,0,44.5,53.8,1.7
11255,22334,1,lado,7,0,0,7,7,0,38.6,59.7,1.7
11255,22335,1,esquina,7,0,0,7,5,0,43.7,54.9,1.4
11255,22335,1,lado,7,0,0,7,7,0,37.1,61.7,1.2
11255,22344,1,esquina,7,0,0,7,5,0,44.7,53.8,1.5
11255,22344,1,lado,7,0,0,7,7,0,38.0,59.8,2.2
11255,22345,1,esquina,7,0,0,7,5,0,43.8,54.8,1.4
11255,22345,1,lado,7,0,0,7,7,0,36.9,61.9,1.2
11255,22445,1,esquina,7,0,0,7,5,0,43.7,54.9,1.4
11255,22445,1,lado,7,0,0,7,7,0,37.1,61.7,1.2
11334,22344,1,esquina,7,0,0,7,5,0,45.8,52.9,1.3
11334,22344,1,lado,7,0,0,7,7,0,41.7,57.3,1.0
11334,22345,1,esquina,7,0,0,7,5,0,45.5,54.0,0.5
11334,22345,1,lado,7,0,0,7,7,0,41.7,57.6,0.7
11334,22355,1,esquina,7,0,0,7,5,0,44.5,55.1,0.4
11334,22355,1,lado,7,0,0,7,7,0,40.0,59.3,0.7
11334,23334,1,esquina,7,0,0,7,5,0,46.3,53.1,0.6
11334,23334,1,lado,7,0,0,7,7,0,41.3,58.1,0.6
11334,23335,1,esquina,7,0,0,7,5,0,45.8,54.0,0.2
11334,23335,1,lado,7,0,0,7,7,0,40.9,59.0,0.1
11335,22344,1,esquina,7,0,0,7,5,0,47.9,50.1,2.0
11335,22344,1,lado,7,0,0,7,7,0,43.5,54.9,1.6
11335,22345,1,esquina,7,0,0,7,5,0,47.5,50.7,1.8
11335,22345,1,lado,7,0,0,7,7,0,43.0,55.8,1.2
11335,22355,1,esquina,7,0,0,7,5,0,45.8,52.9,1.3
11335,22355,1,lado,7,0,0,7,7,0,41.7,57.3,1.0
11335,23334,1,esquina,7,0,0,7,5,0,47.3,52.2,0.5
11335,23334,1,lado,7,0,0,7,7,0,42.5,56.9,0.6
11335,23335,1,esquina,7,0,0,7,5,0,46.3,53.1,0.6
11335,23335,1,lado,7,0,0,7,7,0,41.3,58.1,0.6
11344,22445,1,esquina,7,0,0,7,5,0,40.3,59.6,0.1
11344,22445,1,lado,7,0,0,7,7,0,37.6,62.4,0.0
11344,23355,1,esquina,7,0,0,7,5,0,44.7,54.9,0.4
11344,23355,1,lado,7,0,0,7,7,0,40.2,59.3,0.5
11344,33345,1,esquina,7,0,0,7,5,0,44.5,55.5,0.0
11344,33345,1,lado,7,0,0,7,7,0,38.5,61.3,0.2
11345,22445,1,esquina,7,0,0,7,5,0,44.2,52.8,3.0
11345,22445,1,lado,7,0,0,7,7,0,40.2,57.6,2.2
11345,22455,1,esquina,7,0,0,7,5,0,41.3,57.1,1.6
11345,22455,1,lado,7,0,0,7,7,0,38.2,61.1,0.7
11345,23355,1,esquina,7,0,0,7,5,0,46.0,53.1,0.9
11345,23355,1,lado,7,0,0,7,7,0,41.3,58.2,0.5
11345,23444,1,esquina,7,0,0,7,5,0,44.0,54.1,1.9
11345,23444,1,lado,7,0,0,7,7,0,38.0,60.0,2.0
11345,23445,1,esquina,7,0,0,7,5,0,43.2,55.2,1.6
11345,23445,1,lado,7,0,0,7,7,0,36.9,62.2,0.9
11345,33345,1,esquina,7,0,0,7,5,0,46.6,53.0,0.4
11345,33345,1,lado,7,0,0,7,7,0,39.9,59.0,1.1
11355,22445,1,esquina,7,0,0,7,5,0,50.8,44.6,4.6
