white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11244,22334,1,esquina,7,0,0,7,5,0,49.8,48.3,1.9
11244,22334,1,lado,7,0,0,7,7,0,41.9,56.1,2.0
11244,22335,1,esquina,7,0,0,7,5,0,47.7,51.7,0.7
11244,22335,1,lado,7,0,0,7,7,0,40.8,58.9,0.3
11245,22334,1,esquina,7,0,0,7,5,0,51.2,45.1,3.7
11245,22334,1,lado,7,0,0,7,7,0,42.4,54.9,2.7
11245,22335,1,esquina,7,0,0,7,5,0,48.5,50.0,1.5
11245,22335,1,lado,7,0,0,7,7,0,41.2,57.9,0.9
11245,22344,1,esquina,7,0,0,7,5,0,49.4,47.2,3.4
11245,22344,1,lado,7,0,2,5,7,0,40.3,56.7,2.9
11255,22334,1,esquina,7,0,0,7,5,0,51.5,45.1,3.4
11255,22334,1,lado,7,0,0,7,7,0,42.7,54.5,2.8
11255,22335,1,esquina,7,0,0,7,5,0,49.8,48.3,1.9
11255,22335,1,lado,7,0,0,7,7,0,41.9,56.1,2.0
11255,22344,1,esquina,7,0,0,7,5,0,51.3,45.1,3.7
11255,22344,1,lado,7,0,0,7,7,0,42.6,54.6,2.8
11255,22345,1,esquina,7,0,0,7,5,0,49.8,48.5,1.7
11255,22345,1,lado,7,0,0,7,7,0,41.9,56.1,1.9
11255,22445,1,esquina,7,0,0,7,5,0,49.8,48.3,1.9
11255,22445,1,lado,7,0,0,7,7,0,41.9,56.1,2.0
11334,22344,1,esquina,7,0,0,7,5,0,56.5,42.2,1.3
11334,22344,1,lado,7,0,0,7,7,0,45.5,52.9,1.6
11334,22345,1,esquina,7,0,0,7,5,0,56.7,43.0,0.3
11334,22345,1,lado,7,0,0,7,7,0,45.3,54.1,0.6
11334,22355,1,esquina,7,0,0,7,5,0,56.4,43.3,0.3
11334,22355,1,lado,7,0,0,7,7,0,44.7,54.8,0.5
11334,23334,1,esquina,7,0,0,7,5,0,52.9,46.1,1.1
11334,23334,1,lado,7,0,0,7,7,0,42.3,56.7,0.9
11334,23335,1,esquina,7,0,0,7,5,0,52.4,47.5,0.1
11334,23335,1,lado,7,0,0,7,7,0,41.1,58.6,0.3
11335,22344,1,esquina,7,0,0,7,5,0,57.8,39.1,3.1
11335,22344,1,lado,7,0,0,7,7,0,47.1,48.3,4.5
11335,22345,1,esquina,7,0,0,7,5,0,57.3,40.6,2.1
11335,22345,1,lado,7,0,0,7,7,0,46.2,51.1,2.7
11335,22355,1,esquina,7,0,0,7,5,0,56.5,42.2,1.3
