white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12244,12335,4,esquina,8,0,0,8,5,0,58.5,41.0,0.5
12244,12335,4,centro,8,4,0,4,4,12,18.7,81.2,0.2
12244,13335,4,lado,8,0,0,8,6,0,62.2,37.0,0.8
12244,13335,4,esquina,8,0,0,8,5,0,57.3,42.5,0.2
12244,13335,4,centro,8,4,0,4,4,12,17.0,83.0,0.0
12244,23335,4,lado,8,0,0,8,6,0,59.2,40.5,0.3
12244,23335,4,esquina,8,0,0,8,5,0,53.5,46.0,0.5
12244,23335,4,centro,8,4,0,4,4,12,13.3,86.3,0.3
12244,33335,4,lado,8,0,0,8,6,0,46.8,52.7,0.5
12244,33335,4,esquina,8,0,0,8,5,0,44.0,55.7,0.3
12244,33335,4,centro,8,4,0,4,4,12,10.8,88.8,0.3
12334,11335,4,esquina,8,0,0,8,5,0,60.5,39.5,0.0
12334,11335,4,lado,8,0,0,8,6,0,60.0,39.7,0.3
12334,11335,4,centro,8,4,0,4,8,10,54.3,45.7,0.0
12334,12335,4,lado,8,0,0,8,6,0,59.7,40.3,0.0
12334,12335,4,esquina,8,0,0,8,5,0,58.5,41.5,0.0
12334,12335,4,centro,8,4,0,4,8,10,54.3,45.7,0.0
12334,22335,4,esquina,8,0,0,8,5,0,58.5,41.5,0.0
12334,22335,4,lado,8,0,0,8,6,0,55.0,45.0,0.0
12334,22335,4,centro,8,4,0,4,8,10,54.2,45.8,0.0
13344,11345,4,esquina,8,0,0,8,5,0,61.3,38.7,0.0
13344,11345,4,centro,8,0,0,8,4,0,57.5,42.5,0.0
13344,11345,4,lado,8,2,0,6,6,14,38.3,61.5,0.2
13344,22345,4,esquina,8,0,0,8,5,0,60.7,39.3,0.0
13344,22345,4,centro,8,0,0,8,4,0,57.5,42.5,0.0
13344,22345,4,lado,8,2,0,6,6,14,38.2,61.7,0.2
22244,13335,4,lado,8,0,0,8,6,0,62.2,37.2,0.7
22244,13335,4,esquina,8,0,0,8,5,0,57.2,42.3,0.5
22244,13335,4,centro,8,4,0,4,4,12,17.2,82.7,0.2
22244,33335,4,lado,8,0,0,8,6,0,46.8,52.7,0.5
22244,33335,4,esquina,8,0,0,8,5,0,44.0,55.7,0.3
22244,33335,4,centro,8,4,0,4,4,12,10.8,88.8,0.3
22334,11335,4,esquina,8,0,0,8,5,0,60.5,39.5,0.0
22334,11335,4,lado,8,0,0,8,6,0,60.2,39.2,0.7
22334,11335,4,centro,8,4,0,4,8,10,54.3,45.7,0.0
22334,12335,4,lado,8,0,0,8,6,0,59.8,39.8,0.3
22334,12335,4,esquina,8,0,0,8,5,0,58.5,41.5,0.0
22334,12335,4,centro,8,4,0,4,8,10,54.3,45.7,0.0
23344,11345,4,esquina,8,0,0,8,5,0,61.3,38.2,0.5
23344,11345,4,centro,8,0,0,8,4,0,57.5,42.5,0.0
23344,11345,4,lado,8,2,0,6,6,14,38.5,60.7,0.8
23344,22345,4,esquina,8,0,0,8,5,0,61.3,38.7,0.0
23344,22345,4,centro,8,0,0,8,4,0,57.5,42.5,0.0
23344,22345,4,lado,8,2,0,6,6,14,38.3,61.5,0.2
33334,13335,4,lado,8,0,1,7,6,0,69.3,30.7,0.0
33334,13335,4,centro,8,4,0,4,8,14,51.5,48.5,0.0
33334,13335,4,esquina,8,0,0,8,5,0,34.0,65.5,0.5
33334,23335,4,lado,8,0,1,7,6,0,69.3,30.7,0.0
33334,23335,4,centro,8,4,0,4,8,14,51.5,48.5,0.0
33334,23335,4,esquina,8,0,0,8,5,0,34.0,65.5,0.5
33344,11345,4,esquina,8,0,0,8,5,0,64.8,34.8,0.3
33344,11345,4,centro,8,0,0,8,4,0,57.5,42.5,0.0
33344,11345,4,lado,8,2,0,6,6,14,39.3,60.3,0.3
33344,12345,4,esquina,8,0,0,8,5,0,64.8,34.8,0.3
33344,12345,4,centro,8,0,0,8,4,0,57.5,42.5,0.0
33344,12345,4,lado,8,2,0,6,6,14,39.3,60.3,0.3
33344,22345,4,esquina,8,0,0,8,5,0,64.8,34.8,0.3
33344,22345,4,centro,8,0,0,8,4,0,57.5,42.5,0.0
33344,22345,4,lado,8,2,0,6,6,14,39.3,60.3,0.3
