white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12334,11335,4,lado,7,0,0,7,5,0,46.3,52.3,1.3
12334,11335,4,esquina,7,0,2,5,5,0,33.5,66.0,0.5
12334,12335,4,lado,7,0,0,7,5,0,42.8,55.8,1.3
12334,12335,4,esquina,7,0,2,5,5,0,29.7,69.8,0.5
12334,22335,4,lado,7,0,0,7,5,0,42.7,56.0,1.3
12334,22335,4,esquina,7,0,2,5,5,0,28.8,70.7,0.5
22334,11335,4,lado,7,0,0,7,5,0,47.2,50.8,2.0
22334,11335,4,esquina,7,0,0,7,5,0,35.0,64.5,0.5
22334,12335,4,lado,7,0,0,7,5,0,44.7,54.3,1.0
22334,12335,4,esquina,7,0,2,5,5,0,32.8,66.7,0.5
23334,13335,4,lado,7,0,0,7,5,0,51.8,45.8,2.3
23334,13335,4,esquina,7,0,2,5,5,0,23.0,75.5,1.5
33333,11334,3,lado,7,1,2,4,5,14,37.8,54.3,7.8
33333,11334,3,esquina,7,0,3,4,5,0,24.8,60.3,14.8
33333,11335,3,lado,7,1,2,4,5,14,37.8,54.3,7.8
33333,11335,3,esquina,7,0,3,4,5,0,24.8,60.3,14.8
33333,12334,3,lado,7,1,2,4,5,14,37.8,54.3,7.8
33333,12334,3,esquina,7,0,3,4,5,0,24.8,60.3,14.8
33333,12335,3,lado,7,1,2,4,5,14,37.8,54.3,7.8
33333,12335,3,esquina,7,0,3,4,5,0,24.8,60.3,14.8
33333,22334,3,lado,7,1,2,4,5,14,37.8,54.3,7.8
33333,22334,3,esquina,7,0,3,4,5,0,24.8,60.3,14.8
33333,22335,3,lado,7,1,2,4,5,14,37.8,54.3,7.8
33333,22335,3,esquina,7,0,3,4,5,0,24.8,60.3,14.8
33334,13335,4,lado,7,0,0,7,5,0,63.8,33.8,2.3
33334,13335,4,esquina,7,0,0,7,5,0,43.3,56.0,0.7
33334,23335,4,lado,7,0,0,7,5,0,63.8,33.8,2.3
33334,23335,4,esquina,7,0,0,7,5,0,43.3,56.0,0.7
33334,33335,4,lado,7,0,0,7,5,0,45.0,55.0,0.0
33334,33335,4,esquina,7,0,0,7,5,0,36.8,63.2,0.0
44444,11445,4,lado,7,1,2,4,5,14,37.8,54.3,7.8
44444,11445,4,esquina,7,0,3,4,5,0,24.8,60.3,14.8
44444,12445,4,lado,7,1,2,4,5,14,37.8,54.3,7.8
44444,12445,4,esquina,7,0,3,4,5,0,24.8,60.3,14.8
44444,13445,4,lado,7,1,2,4,5,14,37.8,54.3,7.8
44444,13445,4,esquina,7,0,3,4,5,0,24.8,60.3,14.8
44444,22445,4,lado,7,1,2,4,5,14,37.8,54.3,7.8
44444,22445,4,esquina,7,0,3,4,5,0,24.8,60.3,14.8
44444,23445,4,lado,7,1,2,4,5,14,37.8,54.3,7.8
44444,23445,4,esquina,7,0,3,4,5,0,24.8,60.3,14.8
44444,33445,4,lado,7,1,2,4,5,14,37.8,54.3,7.8
44444,33445,4,esquina,7,0,3,4,5,0,24.8,60.3,14.8
