white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11144,22235,4,esquina,8,0,0,8,5,0,50.0,49.7,0.3
11144,22235,4,centro,8,4,0,4,4,12,47.4,52.4,0.2
11144,22235,4,lado,8,0,0,8,6,0,44.1,55.3,0.5
11144,22335,4,esquina,8,0,0,8,5,0,49.9,49.7,0.4
11144,22335,4,centro,8,4,0,4,4,12,47.3,52.5,0.2
11144,22335,4,lado,8,0,0,8,6,0,44.1,55.4,0.5
11144,23335,4,esquina,8,0,0,8,5,0,50.0,49.6,0.4
11144,23335,4,centro,8,4,0,4,4,12,47.3,52.5,0.2
11144,23335,4,lado,8,0,0,8,6,0,44.1,55.4,0.5
11144,33335,4,esquina,8,0,0,8,5,0,49.9,49.7,0.3
11144,33335,4,centro,8,4,0,4,4,12,47.3,52.5,0.2
11144,33335,4,lado,8,0,0,8,6,0,44.1,55.5,0.5
11234,12235,4,centro,8,4,0,4,4,12,52.3,47.4,0.3
11234,12235,4,lado,8,0,0,8,6,0,47.9,51.4,0.7
11234,12235,4,esquina,8,0,0,8,5,0,43.6,56.3,0.1
11244,12235,4,esquina,8,0,0,8,5,0,55.6,43.7,0.7
11244,12235,4,centro,8,4,0,4,4,12,53.9,45.5,0.6
11244,12235,4,lado,8,0,0,8,6,0,52.9,46.3,0.7
11244,12335,4,esquina,8,0,0,8,5,0,53.7,45.5,0.8
11244,12335,4,centro,8,4,0,4,4,12,51.2,48.1,0.7
11244,12335,4,lado,8,0,0,8,6,0,49.3,50.2,0.5
11244,13335,4,esquina,8,0,0,8,5,0,52.9,46.5,0.6
11244,13335,4,centro,8,4,0,4,4,12,49.9,49.4,0.7
11244,13335,4,lado,8,0,0,8,6,0,48.1,51.4,0.5
11244,22335,4,esquina,8,0,0,8,5,0,51.5,47.7,0.8
11244,22335,4,centro,8,4,0,4,4,12,49.3,50.3,0.4
11244,22335,4,lado,8,0,0,8,6,0,46.1,53.2,0.7
11244,23335,4,esquina,8,0,0,8,5,0,51.0,48.5,0.5
11244,23335,4,centro,8,4,0,4,4,12,48.1,51.6,0.3
11244,23335,4,lado,8,0,0,8,6,0,45.5,53.9,0.7
11244,33335,4,esquina,8,0,0,8,5,0,49.9,49.7,0.3
11244,33335,4,centro,8,4,0,4,4,12,47.3,52.5,0.2
11244,33335,4,lado,8,0,0,8,6,0,44.1,55.5,0.4
11334,12335,4,lado,8,0,0,8,6,0,48.2,51.5,0.3
11334,12335,4,centro,8,4,0,4,8,10,47.1,52.9,0.1
11334,12335,4,esquina,8,0,0,8,5,0,44.8,54.7,0.5
11334,22335,4,lado,8,0,0,8,6,0,47.9,51.6,0.5
11334,22335,4,centro,8,4,0,4,8,10,46.7,53.1,0.2
11334,22335,4,esquina,8,0,0,8,5,0,44.7,54.9,0.4
12233,11234,3,centro,8,0,0,8,4,0,52.5,47.1,0.4
12233,11234,3,esquina,8,0,0,8,5,0,42.0,57.8,0.2
12233,11234,3,lado,8,2,0,6,6,14,37.3,62.2,0.5
12233,11235,3,centro,8,0,0,8,4,0,52.5,47.1,0.4
12233,11235,3,esquina,8,0,0,8,5,0,42.0,57.8,0.2
12233,11235,3,lado,8,2,0,6,6,14,37.3,62.2,0.5
12244,11245,4,centro,8,0,0,8,4,0,52.5,47.1,0.4
12244,11245,4,esquina,8,0,0,8,5,0,42.0,57.8,0.2
12244,11245,4,lado,8,2,0,6,6,14,37.3,62.2,0.5
