white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12333,112244,3,lado,21,0,5,16,21,0,53.1,46.2,0.6
12333,112244,3,esquina,21,0,4,17,9,0,52.2,47.4,0.4
12333,112244,1,esquina,21,0,7,14,11,0,51.1,48.4,0.5
12333,112244,2,esquina,21,0,7,14,9,0,48.9,50.8,0.4
12333,112244,2,lado,21,4,1,16,21,14,46.5,53.0,0.5
12333,112244,1,lado,21,4,3,14,21,14,42.6,57.1,0.2
12333,112255,3,lado,21,0,5,16,21,0,53.1,46.2,0.6
12333,112255,3,esquina,21,0,4,17,9,0,52.2,47.4,0.4
12333,112255,1,esquina,21,0,7,14,11,0,51.1,48.4,0.5
12333,112255,2,esquina,21,0,7,14,9,0,48.9,50.8,0.4
12333,112255,2,lado,21,4,1,16,21,14,46.5,53.0,0.5
12333,112255,1,lado,21,4,3,14,21,14,42.6,57.1,0.2
12334,122355,1,esquina,28,3,7,18,14,12,51.0,48.8,0.2
12334,122355,3,lado,28,5,0,23,28,14,50.8,49.1,0.1
12334,122355,4,lado,28,5,2,21,28,12,50.0,49.9,0.1
12334,122355,2,esquina,28,3,7,18,12,12,49.5,50.5,0.0
12334,122355,3,esquina,28,5,2,21,10,12,49.2,50.5,0.2
12334,122355,4,esquina,28,3,4,21,10,12,48.0,51.8,0.2
12334,122355,2,lado,28,7,0,21,28,14,47.1,52.8,0.1
12334,122355,1,lado,28,7,2,19,28,12,42.5,57.5,0.0
12344,112355,4,lado,28,4,1,23,28,14,55.6,44.2,0.1
12344,112355,3,esquina,28,1,6,21,10,14,53.2,46.6,0.1
12344,112355,4,esquina,28,2,4,22,10,14,52.8,47.1,0.1
12344,112355,2,esquina,28,1,7,20,12,14,52.8,46.9,0.4
12344,112355,3,lado,28,4,1,23,28,14,52.5,47.2,0.2
12344,112355,1,esquina,28,1,7,20,14,14,52.4,47.0,0.6
12344,112355,2,lado,28,4,3,21,28,14,47.4,52.0,0.6
12344,112355,1,lado,28,5,4,19,28,14,47.4,52.4,0.2
12344,122355,4,lado,28,4,1,23,28,14,54.1,45.8,0.1
12344,122355,3,lado,28,4,1,23,28,14,51.8,48.2,0.0
12344,122355,1,esquina,28,1,7,20,14,14,51.8,48.0,0.2
12344,122355,2,esquina,28,1,7,20,12,14,50.1,49.5,0.4
12344,122355,4,esquina,28,2,4,22,10,14,49.1,50.4,0.5
12344,122355,3,esquina,28,1,6,21,10,14,48.9,51.1,0.0
12344,122355,2,lado,28,5,2,21,28,14,48.2,51.5,0.2
12344,122355,1,lado,28,5,4,19,28,14,44.8,55.1,0.1
12344,123355,4,lado,28,4,1,23,28,14,51.2,48.8,0.0
12344,123355,3,lado,28,5,0,23,28,14,49.5,50.4,0.1
12344,123355,4,esquina,28,3,4,21,10,14,48.6,51.1,0.2
12344,123355,3,esquina,28,1,7,20,10,14,47.0,52.9,0.1
12344,123355,2,esquina,28,1,7,20,12,14,46.1,53.8,0.1
12344,123355,1,esquina,28,1,7,20,14,14,45.2,54.8,0.0
12344,123355,2,lado,28,5,2,21,28,14,44.6,55.2,0.1
12344,123355,1,lado,28,5,4,19,28,14,42.8,57.2,0.0
12444,112255,4,lado,21,0,5,16,21,0,53.1,46.2,0.6
12444,112255,4,esquina,21,0,4,17,9,0,52.2,47.4,0.4
12444,112255,1,esquina,21,0,7,14,11,0,51.1,48.4,0.5
12444,112255,2,esquina,21,0,7,14,9,0,48.9,50.8,0.4
12444,112255,2,lado,21,4,1,16,21,14,46.5,53.0,0.5
12444,112255,1,lado,21,4,3,14,21,14,42.6,57.1,0.2
13334,112355,3,esquina,28,3,4,21,10,12,54.4,45.6,0.0
13334,112355,3,lado,28,5,0,23,28,14,53.6,46.1,0.2
13334,112355,1,esquina,28,3,7,18,14,12,50.1,49.6,0.2
13334,112355,4,esquina,28,3,4,21,10,12,48.6,51.4,0.0
13334,112355,4,lado,28,5,2,21,28,12,46.9,52.9,0.2
13334,112355,1,lado,28,7,2,19,28,12,45.6,54.2,0.1
13344,113355,4,esquina,21,0,5,16,9,0,52.9,46.9,0.2
13344,113355,3,lado,21,4,1,16,21,14,52.0,47.8,0.2
13344,113355,3,esquina,21,1,6,14,9,14,51.1,48.8,0.1
13344,113355,4,lado,21,2,3,16,21,14,50.6,49.2,0.1
13344,113355,1,esquina,21,1,6,14,11,14,50.4,49.6,0.0
13344,113355,1,lado,21,5,2,14,21,14,43.9,56.1,0.0
13344,123355,3,lado,28,4,1,23,28,14,53.4,46.4,0.2
13344,123355,1,esquina,28,1,7,20,14,14,52.8,47.2,0.0
13344,123355,4,esquina,28,0,5,23,10,0,52.6,47.4,0.0
13344,123355,4,lado,28,2,3,23,28,14,51.4,48.5,0.1
13344,123355,3,esquina,28,1,7,20,10,14,51.4,48.2,0.4
