1500 enfrentamiento(s), 8644 aperturas, 200 partidas a ve4 por apertura, teoria hasta 14 plies.
     50/8644  (8s)
    100/8644  (15s)
    150/8644  (26s)
    200/8644  (36s)
    250/8644  (46s)
    300/8644  (54s)
    350/8644  (64s)
    400/8644  (73s)
    450/8644  (83s)
    500/8644  (95s)
    550/8644  (103s)
    600/8644  (112s)
    650/8644  (122s)
    700/8644  (132s)
    750/8644  (140s)
    800/8644  (148s)
    850/8644  (156s)
    900/8644  (163s)
    950/8644  (170s)
   1000/8644  (176s)
   1050/8644  (182s)
   1100/8644  (188s)
   1150/8644  (193s)
   1200/8644  (197s)
   1250/8644  (202s)
   1300/8644  (209s)
   1350/8644  (218s)
   1400/8644  (226s)
   1450/8644  (236s)
   1500/8644  (243s)
   1550/8644  (251s)
   1600/8644  (258s)
   1650/8644  (266s)
   1700/8644  (274s)
   1750/8644  (282s)
   1800/8644  (290s)
   1850/8644  (298s)
   1900/8644  (305s)
   1950/8644  (310s)
   2000/8644  (317s)
   2050/8644  (326s)
   2100/8644  (334s)
   2150/8644  (344s)
   2200/8644  (357s)
   2250/8644  (367s)
   2300/8644  (377s)
   2350/8644  (387s)
   2400/8644  (396s)
   2450/8644  (403s)
   2500/8644  (412s)
   2550/8644  (421s)
   2600/8644  (429s)
   2650/8644  (439s)
   2700/8644  (450s)
   2750/8644  (460s)
   2800/8644  (470s)
   2850/8644  (478s)
   2900/8644  (488s)
   2950/8644  (498s)
   3000/8644  (506s)
   3050/8644  (512s)
   3100/8644  (519s)
   3150/8644  (527s)
   3200/8644  (534s)
   3250/8644  (541s)
   3300/8644  (548s)
   3350/8644  (558s)
   3400/8644  (567s)
   3450/8644  (575s)
   3500/8644  (583s)
   3550/8644  (591s)
   3600/8644  (599s)
   3650/8644  (609s)
   3700/8644  (619s)
   3750/8644  (629s)
   3800/8644  (639s)
   3850/8644  (651s)
   3900/8644  (661s)
   3950/8644  (671s)
   4000/8644  (683s)
   4050/8644  (692s)
   4100/8644  (700s)
   4150/8644  (708s)
   4200/8644  (719s)
   4250/8644  (731s)
   4300/8644  (743s)
   4350/8644  (754s)
   4400/8644  (764s)
   4450/8644  (774s)
   4500/8644  (782s)
   4550/8644  (794s)
   4600/8644  (804s)
   4650/8644  (814s)
   4700/8644  (824s)
   4750/8644  (832s)
   4800/8644  (839s)
   4850/8644  (847s)
   4900/8644  (857s)
   4950/8644  (863s)
   5000/8644  (871s)
   5050/8644  (879s)
   5100/8644  (886s)
   5150/8644  (894s)
   5200/8644  (902s)
   5250/8644  (909s)
   5300/8644  (918s)
   5350/8644  (926s)
   5400/8644  (934s)
   5450/8644  (943s)
   5500/8644  (950s)
   5550/8644  (957s)
   5600/8644  (964s)
   5650/8644  (971s)
   5700/8644  (980s)
   5750/8644  (989s)
   5800/8644  (998s)
   5850/8644  (1008s)
   5900/8644  (1016s)
   5950/8644  (1025s)
   6000/8644  (1034s)
   6050/8644  (1044s)
   6100/8644  (1053s)
   6150/8644  (1061s)
   6200/8644  (1069s)
   6250/8644  (1077s)
   6300/8644  (1085s)
   6350/8644  (1092s)
   6400/8644  (1100s)
   6450/8644  (1108s)
   6500/8644  (1114s)
   6550/8644  (1120s)
   6600/8644  (1128s)
   6650/8644  (1135s)
   6700/8644  (1143s)
   6750/8644  (1151s)
   6800/8644  (1161s)
   6850/8644  (1168s)
   6900/8644  (1174s)
   6950/8644  (1181s)
   7000/8644  (1189s)
   7050/8644  (1196s)
   7100/8644  (1204s)
   7150/8644  (1212s)
   7200/8644  (1221s)
   7250/8644  (1230s)
   7300/8644  (1238s)
   7350/8644  (1245s)
   7400/8644  (1253s)
   7450/8644  (1259s)
   7500/8644  (1264s)
   7550/8644  (1271s)
   7600/8644  (1279s)
   7650/8644  (1287s)
   7700/8644  (1293s)
   7750/8644  (1300s)
   7800/8644  (1307s)
   7850/8644  (1314s)
   7900/8644  (1324s)
   7950/8644  (1334s)
   8000/8644  (1344s)
   8050/8644  (1353s)
   8100/8644  (1362s)
   8150/8644  (1370s)
   8200/8644  (1377s)
   8250/8644  (1384s)
   8300/8644  (1392s)
   8350/8644  (1399s)
   8400/8644  (1409s)
   8450/8644  (1417s)
   8500/8644  (1426s)
   8550/8644  (1434s)
   8600/8644  (1441s)
   8644/8644  (1450s)
Escrito apc_5v4.csv (8644 filas) y apc_5v4_resumen.csv (1500 filas), 1450s
