white,black,teoria,max_gana1,apertura_max,prom_gana1,min_ganan,min_aguantan,aperturas
11125,2345,primero,37.5,5 esquina,31.1,0,10,6
11125,2355,segundo,32.0,2 esquina,28.7,1,7,6
11125,2445,primero,36.0,2 esquina,31.2,0,7,6
11125,2455,segundo,32.0,2 esquina,28.7,1,7,6
11125,2555,segundo,38.0,1 esquina,28.3,2,4,6
11125,3335,primero,35.0,1 esquina,29.5,0,6,6
11125,3345,primero,32.5,1 esquina,27.7,0,9,6
11125,3355,segundo,28.5,1 esquina,25.7,1,6,6
11125,3445,primero,35.5,2 esquina,27.7,0,9,6
11125,3455,segundo,30.5,5 esquina,25.8,1,9,6
11125,3555,segundo,34.5,1 esquina,26.9,2,6,6
11125,4445,primero,35.0,1 esquina,29.5,0,6,6
11125,4455,segundo,28.5,1 esquina,25.7,1,6,6
11125,4555,segundo,34.5,1 esquina,26.9,2,6,6
11125,5555,segundo,24.5,5 esquina,20.1,2,3,6
11133,2233,primero,61.5,3 esquina,57.1,0,2,4
11133,2234,tablas,47.5,3 esquina,42.0,0,7,4
11133,2235,tablas,47.5,3 esquina,42.0,0,7,4
11133,2244,tablas,43.0,3 esquina,34.1,0,8,4
11133,2245,tablas,37.0,3 esquina,33.6,0,15,4
11133,2255,tablas,43.0,3 esquina,34.1,0,8,4
11133,2333,tablas,43.0,3 esquina,40.4,0,2,4
11133,2334,segundo,35.0,3 esquina,26.6,5,7,4
11133,2335,segundo,35.0,3 esquina,26.6,5,7,4
11133,2344,segundo,29.5,3 esquina,23.0,6,9,4
11133,2345,segundo,29.0,1 esquina,23.1,11,16,4
11133,2355,segundo,29.5,3 esquina,23.0,6,9,4
11133,2444,segundo,26.0,3 esquina,23.1,5,8,4
11133,2445,segundo,28.0,3 esquina,21.5,10,15,4
11133,2455,segundo,26.0,1 esquina,20.9,10,15,4
11133,2555,segundo,26.0,3 esquina,23.1,5,8,4
11133,3333,segundo,28.5,3 esquina,25.0,1,1,4
11133,3334,segundo,21.5,1 lado,19.5,6,6,4
11133,3335,segundo,21.5,1 lado,19.5,6,6,4
11134,2235,primero,54.5,4 esquina,51.6,0,7,6
11134,2244,primero,51.5,3 esquina,45.1,0,4,6
11134,2245,tablas,42.5,4 esquina,39.0,0,9,6
11134,2255,tablas,43.5,4 esquina,36.0,0,8,6
11134,2335,primero,49.5,3 esquina,41.8,0,7,6
11134,2344,tablas,43.0,3 esquina,39.7,0,5,6
11134,2345,segundo,35.5,3 esquina,29.9,1,10,6
11134,2355,segundo,36.5,4 esquina,29.6,1,9,6
11134,2444,segundo,39.5,1 esquina,30.6,2,4,6
11134,2445,segundo,28.5,3 esquina,22.8,7,9,6
11134,2455,segundo,29.5,1 esquina,21.7,7,11,6
11134,2555,segundo,33.5,1 esquina,26.2,5,8,6
11134,3335,primero,44.0,1 esquina,36.0,0,6,6
11134,3344,tablas,41.0,1 esquina,32.5,0,4,6
11134,3345,segundo,33.0,1 esquina,26.6,1,9,6
11134,3355,segundo,30.5,1 esquina,26.2,1,8,6
11134,3444,segundo,38.0,1 esquina,28.3,2,4,6
11134,3445,segundo,24.0,4 esquina,19.9,7,9,6
11134,3455,segundo,24.5,3 esquina,20.0,7,11,6
11134,3555,segundo,31.5,1 esquina,24.3,5,8,6
11134,4444,segundo,24.5,4 esquina,20.1,2,3,6
11134,4445,segundo,23.5,1 esquina,18.2,7,8,6
11135,2245,primero,56.0,5 esquina,53.2,0,7,6
11135,2255,primero,51.5,3 esquina,45.1,0,4,6
11135,2345,primero,52.0,3 esquina,45.1,0,8,6
11135,2355,tablas,43.0,3 esquina,39.7,0,5,6
11135,2445,primero,45.0,5 esquina,38.7,0,7,6
11135,2455,segundo,38.5,5 esquina,34.2,1,7,6
11135,2555,segundo,39.5,1 esquina,30.6,2,4,6
11135,3345,primero,39.0,1 esquina,36.9,0,7,6
11135,3355,tablas,41.0,1 esquina,32.5,0,4,6
11135,3445,primero,36.0,3 esquina,31.2,0,7,6
11135,3455,segundo,32.0,3 esquina,28.7,1,7,6
11135,3555,segundo,38.0,1 esquina,28.3,2,4,6
11135,4445,primero,35.0,1 esquina,29.5,0,6,6
11135,4455,segundo,28.5,1 esquina,25.7,1,6,6
11135,4555,segundo,34.5,1 esquina,26.9,2,6,6
11135,5555,segundo,24.5,5 esquina,20.1,2,3,6
11144,2244,primero,61.5,4 esquina,57.1,0,2,4
11144,2245,tablas,47.5,4 esquina,42.0,0,7,4
11144,2255,tablas,43.0,4 esquina,34.1,0,8,4
11144,2344,primero,66.0,4 lado,59.4,0,3,4
11144,2345,tablas,46.0,4 esquina,38.8,0,8,4
11144,2355,tablas,41.0,4 esquina,34.9,0,9,4
11144,2444,tablas,43.0,4 esquina,40.4,0,2,4
11144,2445,segundo,35.0,4 esquina,26.6,5,7,4
11144,2455,segundo,29.5,4 esquina,23.0,6,9,4
11144,2555,segundo,26.0,4 esquina,23.1,5,8,4
11144,3344,primero,61.5,4 esquina,57.1,0,2,4
11144,3345,tablas,47.5,4 esquina,42.0,0,7,4
11144,3355,tablas,43.0,4 esquina,34.1,0,8,4
11144,3444,tablas,43.0,4 esquina,40.4,0,2,4
11144,3445,segundo,35.0,4 esquina,26.6,5,7,4
11144,3455,segundo,29.5,4 esquina,23.0,6,9,4
11144,3555,segundo,26.0,4 esquina,23.1,5,8,4
11144,4444,segundo,28.5,4 esquina,25.0,1,1,4
11144,4445,segundo,21.5,1 lado,19.5,6,6,4
11145,2255,primero,51.5,4 esquina,45.1,0,4,6
11145,2355,primero,50.5,1 esquina,45.9,0,5,6
11145,2455,tablas,43.0,4 esquina,39.7,0,5,6
11145,2555,segundo,39.5,1 esquina,30.6,2,4,6
11145,3355,primero,51.5,4 esquina,45.1,0,4,6
11145,3455,tablas,43.0,4 esquina,39.7,0,5,6
11145,3555,segundo,39.5,1 esquina,30.6,2,4,6
11145,4455,tablas,41.0,1 esquina,32.5,0,4,6
11145,4555,segundo,38.0,1 esquina,28.3,2,4,6
11145,5555,segundo,24.5,5 esquina,20.1,2,3,6
11155,2255,primero,61.5,5 esquina,57.1,0,2,4
11155,2355,primero,66.0,5 lado,59.4,0,3,4
11155,2455,primero,66.0,5 lado,59.4,0,3,4
11155,2555,tablas,43.0,5 esquina,40.4,0,2,4
11155,3355,primero,61.5,5 esquina,57.1,0,2,4
11155,3455,primero,66.0,5 lado,59.4,0,3,4
11155,3555,tablas,43.0,5 esquina,40.4,0,2,4
11155,4455,primero,61.5,5 esquina,57.1,0,2,4
11155,4555,tablas,43.0,5 esquina,40.4,0,2,4
11155,5555,segundo,28.5,5 esquina,25.0,1,1,4
11222,1333,segundo,35.5,2 esquina,34.2,5,8,4
11222,1334,segundo,29.5,2 esquina,26.6,10,15,4
11222,1335,segundo,29.5,2 esquina,26.6,10,15,4
11222,1344,segundo,31.5,2 esquina,26.9,10,15,4
11222,1345,segundo,28.0,2 esquina,23.1,15,22,4
11222,1355,segundo,31.5,2 esquina,26.9,10,15,4
11222,1444,segundo,35.5,2 esquina,34.2,5,8,4
11222,1445,segundo,29.5,2 esquina,26.6,10,15,4
11222,1455,segundo,31.5,2 esquina,26.9,10,15,4
11222,1555,segundo,35.5,2 esquina,34.2,5,8,4
11223,1233,tablas,58.0,3 esquina,54.4,0,5,6
11223,1234,segundo,51.0,1 esquina,43.5,1,10,6
11223,1235,segundo,51.0,1 esquina,43.5,1,10,6
11223,1244,segundo,50.5,2 esquina,44.4,1,9,6
11223,1245,segundo,46.0,1 esquina,39.8,2,16,6
11223,1255,segundo,50.5,2 esquina,44.4,1,9,6
11223,1333,segundo,47.5,1 esquina,41.2,2,4,6
11223,1334,segundo,34.5,1 esquina,29.2,7,9,6
11223,1335,segundo,34.5,1 esquina,29.2,7,9,6
11223,1344,segundo,34.5,1 esquina,28.6,7,11,6
11223,1345,segundo,32.0,1 esquina,24.8,12,18,6
11223,1355,segundo,34.5,1 esquina,28.6,7,11,6
11223,1444,segundo,39.5,1 esquina,35.0,5,8,6
11223,1445,segundo,33.5,1 esquina,27.6,10,15,6
11223,1455,segundo,33.0,1 esquina,26.6,10,15,6
11223,1555,segundo,39.5,1 esquina,35.0,5,8,6
11223,2333,segundo,41.0,2 esquina,30.6,2,4,6
11223,2334,segundo,26.0,2 esquina,22.3,7,9,6
11223,2335,segundo,26.0,2 esquina,22.3,7,9,6
11223,2344,segundo,27.0,2 esquina,21.8,7,11,6
11223,2345,segundo,26.5,3 esquina,19.7,12,18,6
11223,2355,segundo,27.0,2 esquina,21.8,7,11,6
11223,2444,segundo,34.0,2 esquina,26.7,5,8,6
11223,2445,segundo,24.0,2 esquina,20.6,10,15,6
11223,2455,segundo,26.0,2 esquina,20.6,10,15,6
11223,2555,segundo,34.0,2 esquina,26.7,5,8,6
11223,3333,segundo,26.0,3 esquina,20.6,2,3,6
11223,3334,segundo,25.0,1 esquina,19.5,7,8,6
11223,3335,segundo,25.0,1 esquina,19.5,7,8,6
11224,1234,primero,69.0,4 esquina,64.5,0,8,6
11224,1235,primero,60.0,4 esquina,54.2,0,10,6
11224,1244,tablas,58.0,4 esquina,54.4,0,5,6
11224,1245,segundo,51.0,1 esquina,43.5,1,10,6
11224,1255,segundo,50.5,2 esquina,44.4,1,9,6
11224,1334,primero,61.0,2 esquina,55.2,0,7,6
11224,1335,tablas,51.5,4 esquina,48.3,0,9,6
11224,1344,segundo,49.5,4 esquina,44.8,1,7,6
11224,1345,segundo,41.0,4 esquina,37.1,2,12,6
11224,1355,segundo,44.0,1 esquina,38.8,3,11,6
11224,1444,segundo,47.5,2 esquina,41.2,2,4,6
11224,1445,segundo,34.5,1 esquina,29.2,7,9,6
11224,1455,segundo,34.5,1 esquina,28.6,7,11,6
11224,1555,segundo,39.5,1 esquina,35.0,5,8,6
11224,2334,primero,41.0,2 esquina,36.2,0,7,6
11224,2335,tablas,33.5,2 esquina,30.7,0,9,6
11224,2344,segundo,37.0,2 esquina,31.2,1,7,6
11224,2345,segundo,28.5,2 lado,24.8,2,12,6
11224,2355,segundo,33.5,2 esquina,25.4,3,11,6
11224,2444,segundo,41.0,2 esquina,30.6,2,4,6
11224,2445,segundo,26.0,2 esquina,22.3,7,9,6
11224,2455,segundo,27.0,2 esquina,21.8,7,11,6
11224,2555,segundo,34.0,2 esquina,26.7,5,8,6
11224,3334,primero,35.0,2 esquina,28.8,0,6,6
11224,3335,tablas,33.0,2 esquina,25.9,0,8,6
11224,3344,segundo,28.5,2 esquina,26.1,1,6,6
11224,3345,segundo,27.5,1 esquina,21.7,2,11,6
11224,3355,segundo,27.0,2 esquina,23.3,3,10,6
11224,3444,segundo,34.5,2 esquina,27.4,2,6,6
11224,3445,segundo,24.0,1 esquina,20.0,8,11,6
11224,3455,segundo,25.0,4 esquina,18.7,8,13,6
11224,3555,segundo,30.5,2 esquina,25.4,5,10,6
11224,4444,segundo,26.0,4 esquina,20.6,2,3,6
11224,4445,segundo,25.0,1 esquina,19.5,7,8,6
11225,1235,primero,69.0,5 esquina,64.5,0,8,6
11225,1245,primero,69.0,5 esquina,64.5,0,8,6
11225,1255,tablas,58.0,5 esquina,54.4,0,5,6
11225,1335,primero,61.0,2 esquina,55.2,0,7,6
11225,1345,primero,61.5,5 esquina,54.7,0,10,6
11225,1355,segundo,49.5,5 esquina,44.8,1,7,6
11225,1445,primero,61.0,2 esquina,55.2,0,7,6
11225,1455,segundo,49.5,5 esquina,44.8,1,7,6
11225,1555,segundo,47.5,2 esquina,41.2,2,4,6
11225,2335,primero,41.0,2 esquina,36.2,0,7,6
11225,2345,primero,41.0,5 esquina,35.0,0,10,6
11225,2355,segundo,37.0,2 esquina,31.2,1,7,6
11225,2445,primero,41.0,2 esquina,36.2,0,7,6
11225,2455,segundo,37.0,2 esquina,31.2,1,7,6
11225,2555,segundo,41.0,2 esquina,30.6,2,4,6
11225,3335,primero,35.0,2 esquina,28.8,0,6,6
11225,3345,primero,34.0,1 esquina,28.1,0,9,6
11225,3355,segundo,28.5,2 esquina,26.1,1,6,6
11225,3445,primero,33.5,1 esquina,27.3,0,9,6
11225,3455,segundo,31.5,5 esquina,26.1,1,9,6
11225,3555,segundo,34.5,2 esquina,27.4,2,6,6
11225,4445,primero,35.0,2 esquina,28.8,0,6,6
11225,4455,segundo,28.5,2 esquina,26.1,1,6,6
11225,4555,segundo,34.5,2 esquina,27.4,2,6,6
11225,5555,segundo,26.0,5 esquina,20.6,2,3,6
11233,1233,primero,80.0,3 lado,74.2,0,3,6
11233,1234,primero,64.5,2 esquina,55.3,0,8,6
11233,1235,primero,64.5,2 esquina,55.3,0,8,6
11233,1244,tablas,53.0,1 esquina,50.2,0,9,6
11233,1245,tablas,52.0,2 esquina,44.7,0,16,6
11233,1255,tablas,53.0,1 esquina,50.2,0,9,6
11233,1333,primero,65.5,3 esquina,56.1,0,2,6
11233,1334,segundo,39.5,3 esquina,34.2,5,7,6
11233,1335,segundo,39.5,3 esquina,34.2,5,7,6
11233,1344,segundo,38.5,3 esquina,30.3,6,9,6
11233,1345,segundo,32.5,1 esquina,27.1,11,16,6
11233,1355,segundo,38.5,3 esquina,30.3,6,9,6
11233,1444,segundo,39.5,1 esquina,36.2,5,8,6
11233,1445,segundo,31.5,3 esquina,26.8,10,15,6
11233,1455,segundo,32.5,1 esquina,26.9,10,15,6
11233,1555,segundo,39.5,1 esquina,36.2,5,8,6
11233,2233,primero,70.5,3 esquina,65.9,0,2,6
11233,2234,primero,48.5,3 esquina,45.4,0,7,6
11233,2235,primero,48.5,3 esquina,45.4,0,7,6
11233,2244,tablas,44.0,1 esquina,37.2,0,8,6
11233,2245,tablas,40.5,2 esquina,36.0,0,15,6
11233,2255,tablas,44.0,1 esquina,37.2,0,8,6
11233,2333,tablas,54.5,3 esquina,44.9,0,2,6
11233,2334,segundo,34.5,3 esquina,28.8,5,7,6
11233,2335,segundo,34.5,3 esquina,28.8,5,7,6
11233,2344,segundo,33.0,3 esquina,26.2,6,9,6
11233,2345,segundo,29.5,2 esquina,21.6,11,16,6
11233,2355,segundo,33.0,3 esquina,26.2,6,9,6
11233,2444,segundo,34.5,3 esquina,28.4,5,8,6
11233,2445,segundo,27.0,2 esquina,21.5,10,15,6
11233,2455,segundo,28.5,3 esquina,23.2,10,15,6
11233,2555,segundo,34.5,3 esquina,28.4,5,8,6
11233,3333,segundo,35.0,3 esquina,25.8,1,1,6
11233,3334,segundo,27.5,3 esquina,21.4,6,6,6
11233,3335,segundo,27.5,3 esquina,21.4,6,6,6
11234,1235,primero,70.0,3 esquina,65.6,0,8,8
11234,1244,primero,65.0,2 esquina,60.4,0,5,8
11234,1245,tablas,55.5,4 esquina,50.9,0,10,8
11234,1255,tablas,57.5,2 esquina,49.3,0,9,8
11234,1335,primero,64.5,1 esquina,59.4,0,7,8
11234,1344,tablas,54.5,1 esquina,49.6,0,5,8
11234,1345,segundo,46.0,1 esquina,39.9,1,10,8
11234,1355,segundo,49.5,3 esquina,41.1,1,9,8
11234,1444,segundo,47.5,3 esquina,42.7,2,4,8
11234,1445,segundo,39.5,1 esquina,30.4,7,9,8
11234,1455,segundo,35.0,4 esquina,28.3,7,11,8
11234,1555,segundo,40.0,1 esquina,36.4,5,8,8
11234,2235,primero,63.5,4 lado,56.6,0,7,8
11234,2244,primero,58.0,3 esquina,49.5,0,4,8
11234,2245,tablas,50.5,2 esquina,41.5,0,9,8
11234,2255,tablas,42.0,2 esquina,38.2,0,8,8
11234,2335,primero,53.0,1 esquina,46.1,0,7,8
11234,2344,tablas,46.5,4 lado,40.5,0,5,8
11234,2345,segundo,40.0,1 esquina,32.2,1,10,8
11234,2355,segundo,39.5,3 esquina,33.2,1,9,8
11234,2444,segundo,42.5,3 esquina,34.5,2,4,8
11234,2445,segundo,32.5,1 esquina,24.6,7,9,8
11234,2455,segundo,31.5,4 esquina,24.3,7,11,8
11234,2555,segundo,36.0,2 esquina,29.5,5,8,8
11234,3335,primero,44.5,3 esquina,38.2,0,6,8
11234,3344,tablas,41.5,2 esquina,32.8,0,4,8
11234,3345,segundo,33.0,3 esquina,27.1,1,9,8
11234,3355,segundo,31.5,3 esquina,24.9,1,8,8
11234,3444,segundo,38.5,2 esquina,30.3,2,4,8
11234,3445,segundo,28.5,1 esquina,21.8,7,9,8
11234,3455,segundo,24.5,4 esquina,21.1,7,11,8
11234,3555,segundo,32.0,3 esquina,25.6,5,8,8
11234,4444,segundo,35.5,4 esquina,22.1,2,3,8
11234,4445,segundo,27.5,4 esquina,19.8,7,8,8
11235,1245,primero,74.5,5 lado,70.6,0,8,8
11235,1255,primero,65.0,5 lado,60.4,0,5,8
11235,1345,primero,62.0,5 esquina,58.8,0,8,8
11235,1355,tablas,54.5,1 esquina,49.6,0,5,8
11235,1445,primero,62.0,1 esquina,57.1,0,7,8
11235,1455,segundo,49.0,5 esquina,45.4,1,7,8
11235,1555,segundo,47.5,3 esquina,42.7,2,4,8
11235,2245,primero,64.5,2 esquina,57.5,0,7,8
11235,2255,primero,58.0,3 esquina,49.5,0,4,8
11235,2345,primero,56.5,1 esquina,48.4,0,8,8
11235,2355,tablas,46.5,5 lado,40.5,0,5,8
11235,2445,primero,53.0,1 esquina,43.3,0,7,8
11235,2455,segundo,39.5,2 esquina,36.1,1,7,8
11235,2555,segundo,42.5,3 esquina,34.5,2,4,8
11235,3345,primero,43.0,3 esquina,37.8,0,7,8
11235,3355,tablas,41.5,2 esquina,32.8,0,4,8
11235,3445,primero,40.0,1 esquina,33.2,0,7,8
11235,3455,segundo,32.5,1 lado,30.0,1,7,8
11235,3555,segundo,38.5,2 esquina,30.3,2,4,8
11235,4445,primero,35.0,3 esquina,30.8,0,6,8
11235,4455,segundo,31.0,1 esquina,26.6,1,6,8
11235,4555,segundo,34.5,3 esquina,28.9,2,6,8
11235,5555,segundo,35.5,5 esquina,22.1,2,3,8
11244,1244,primero,80.0,4 lado,74.2,0,3,6
11244,1245,primero,64.5,2 esquina,55.3,0,8,6
11244,1255,tablas,53.0,1 esquina,50.2,0,9,6
11244,1344,primero,75.0,4 lado,69.7,0,3,6
11244,1345,primero,58.0,2 esquina,52.1,0,8,6
11244,1355,tablas,50.5,4 esquina,45.4,0,9,6
11244,1444,primero,65.5,4 esquina,56.1,0,2,6
11244,1445,segundo,39.5,4 esquina,34.2,5,7,6
11244,1455,segundo,38.5,4 esquina,30.3,6,9,6
11244,1555,segundo,39.5,1 esquina,36.2,5,8,6
11244,2244,primero,70.5,4 esquina,65.9,0,2,6
11244,2245,primero,48.5,4 esquina,45.4,0,7,6
11244,2255,tablas,44.0,1 esquina,37.2,0,8,6
11244,2344,primero,65.0,4 lado,60.7,0,3,6
11244,2345,tablas,46.5,2 esquina,39.8,0,8,6
11244,2355,tablas,43.0,4 esquina,37.0,0,9,6
11244,2444,tablas,54.5,4 esquina,44.9,0,2,6
11244,2445,segundo,34.5,4 esquina,28.8,5,7,6
11244,2455,segundo,33.0,4 esquina,26.2,6,9,6
11244,2555,segundo,34.5,4 esquina,28.4,5,8,6
11244,3344,primero,61.5,4 esquina,56.0,0,2,6
11244,3345,tablas,44.0,2 esquina,38.9,0,7,6
11244,3355,tablas,36.5,1 esquina,31.5,0,8,6
11244,3444,tablas,47.5,4 esquina,40.7,0,2,6
11244,3445,segundo,32.0,4 esquina,26.6,5,7,6
11244,3455,segundo,29.5,4 esquina,23.7,6,9,6
11244,3555,segundo,33.0,4 esquina,26.2,5,8,6
11244,4444,segundo,35.0,4 esquina,25.8,1,1,6
11244,4445,segundo,27.5,4 esquina,21.4,6,6,6
11245,1255,primero,65.0,5 lado,60.4,0,5,8
11245,1355,primero,64.5,5 esquina,57.3,0,5,8
11245,1455,tablas,54.5,1 esquina,49.6,0,5,8
11245,1555,segundo,47.5,4 esquina,42.7,2,4,8
11245,2255,primero,58.0,4 esquina,49.5,0,4,8
11245,2355,primero,54.5,5 lado,47.6,0,5,8
11245,2455,tablas,46.5,5 lado,40.5,0,5,8
11245,2555,segundo,42.5,4 esquina,34.5,2,4,8
11245,3355,primero,51.5,1 esquina,43.6,0,4,8
11245,3455,tablas,43.5,5 lado,37.5,0,5,8
11245,3555,segundo,39.5,5 esquina,32.2,2,4,8
11245,4455,tablas,41.5,2 esquina,32.8,0,4,8
11245,4555,segundo,38.5,2 esquina,30.3,2,4,8
11245,5555,segundo,35.5,5 esquina,22.1,2,3,8
11255,1255,primero,80.0,5 lado,74.2,0,3,6
11255,1355,primero,75.0,5 lado,69.7,0,3,6
11255,1455,primero,75.0,5 lado,69.7,0,3,6
11255,1555,primero,65.5,5 esquina,56.1,0,2,6
11255,2255,primero,70.5,5 esquina,65.9,0,2,6
11255,2355,primero,65.0,5 lado,60.7,0,3,6
11255,2455,primero,65.0,2 esquina,60.7,0,3,6
11255,2555,tablas,54.5,5 esquina,44.9,0,2,6
11255,3355,primero,61.5,5 esquina,56.0,0,2,6
11255,3455,primero,63.5,5 lado,55.9,0,3,6
11255,3555,tablas,47.5,5 esquina,40.7,0,2,6
11255,4455,primero,61.5,5 esquina,56.0,0,2,6
11255,4555,tablas,47.5,5 esquina,40.7,0,2,6
11255,5555,segundo,35.0,5 esquina,25.8,1,1,6
11333,1234,primero,78.5,3 esquina,67.1,0,8,4
11333,1235,primero,78.5,3 esquina,67.1,0,8,4
11333,1244,tablas,55.5,3 lado,51.5,0,9,4
11333,1245,tablas,56.0,3 esquina,47.6,0,16,4
11333,1255,tablas,55.5,3 lado,51.5,0,9,4
11333,1334,segundo,45.5,3 esquina,40.9,2,7,4
11333,1335,segundo,45.5,3 esquina,40.9,2,7,4
11333,1344,segundo,34.5,3 esquina,31.6,6,9,4
11333,1345,segundo,35.5,3 esquina,27.8,11,16,4
11333,1355,segundo,34.5,3 esquina,31.6,6,9,4
11333,1444,segundo,35.5,3 esquina,34.2,5,8,4
11333,1445,segundo,29.5,3 esquina,26.6,10,15,4
11333,1455,segundo,31.5,3 esquina,26.9,10,15,4
11333,1555,segundo,35.5,3 esquina,34.2,5,8,4
11333,2234,primero,68.0,3 lado,58.9,0,7,4
11333,2235,primero,68.0,3 lado,58.9,0,7,4
11333,2244,tablas,50.0,3 esquina,44.2,0,8,4
11333,2245,tablas,48.5,3 esquina,40.0,0,15,4
11333,2255,tablas,50.0,3 esquina,44.2,0,8,4
11333,2334,segundo,44.5,3 esquina,36.8,2,7,4
11333,2335,segundo,44.5,3 esquina,36.8,2,7,4
11333,2344,segundo,33.5,3 esquina,28.4,6,9,4
11333,2345,segundo,32.5,3 esquina,24.8,11,16,4
11333,2355,segundo,33.5,3 esquina,28.4,6,9,4
11333,2444,segundo,29.0,1 esquina,26.8,5,8,4
11333,2445,segundo,28.0,3 esquina,22.9,10,15,4
11333,2455,segundo,30.5,3 esquina,24.0,10,15,4
11333,2555,segundo,29.0,1 esquina,26.8,5,8,4
11333,3334,segundo,27.0,1 esquina,24.9,4,6,4
11333,3335,segundo,27.0,1 esquina,24.9,4,6,4
11334,1235,primero,85.0,4 esquina,78.0,0,6,6
11334,1245,primero,64.0,4 esquina,56.2,0,10,6
11334,1255,tablas,57.5,1 esquina,54.1,0,9,6
11334,1335,primero,70.0,1 esquina,66.4,0,5,6
11334,1344,tablas,58.0,4 esquina,54.4,0,5,6
11334,1345,segundo,51.0,1 esquina,43.5,1,10,6
11334,1355,segundo,50.5,3 esquina,44.4,1,9,6
11334,1444,segundo,47.5,1 esquina,41.2,2,4,6
11334,1445,segundo,34.5,1 esquina,29.2,7,9,6
11334,1455,segundo,34.5,1 esquina,28.6,7,11,6
11334,1555,segundo,39.5,1 esquina,35.0,5,8,6
11334,2235,primero,74.0,3 lado,70.2,0,5,6
11334,2245,primero,53.5,3 lado,50.2,0,9,6
11334,2255,tablas,53.0,1 esquina,45.2,0,8,6
11334,2335,primero,65.5,4 esquina,57.8,0,5,6
11334,2344,tablas,54.5,4 esquina,48.7,0,5,6
11334,2345,segundo,44.5,4 esquina,38.2,1,10,6
11334,2355,segundo,43.5,3 esquina,38.2,1,9,6
11334,2444,segundo,44.5,3 esquina,35.8,2,4,6
11334,2445,segundo,31.5,1 esquina,26.8,7,9,6
11334,2455,segundo,31.0,4 esquina,25.1,7,11,6
11334,2555,segundo,36.5,3 esquina,30.5,5,8,6
11334,3335,primero,56.0,3 esquina,47.4,0,4,6
11334,3344,tablas,50.5,3 esquina,40.0,0,4,6
11334,3345,segundo,41.0,3 esquina,31.5,1,9,6
11334,3355,segundo,36.5,3 esquina,29.7,1,8,6
11334,3444,segundo,41.0,3 esquina,30.6,2,4,6
11334,3445,segundo,26.0,3 esquina,22.3,7,9,6
11334,3455,segundo,27.0,3 esquina,21.8,7,11,6
11334,3555,segundo,34.0,3 esquina,26.7,5,8,6
11334,4444,segundo,26.0,4 esquina,20.6,2,3,6
11334,4445,segundo,25.0,1 esquina,19.5,7,8,6
