white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
1224,1134,4,lado,21,2,2,17,12,14,51.2,36.5,12.2
1224,1134,4,esquina,21,0,0,21,11,0,42.8,44.2,13.0
1224,1134,2,lado,21,0,2,19,21,0,41.2,41.2,17.5
1224,1134,2,esquina,21,0,2,19,7,0,36.0,45.2,18.8
1224,1134,1,lado,21,0,10,11,21,0,33.0,50.8,16.2
1224,1134,1,esquina,21,0,2,19,7,0,28.2,48.8,23.0
1225,1135,5,lado,21,2,2,17,12,14,51.2,36.5,12.2
1225,1135,5,esquina,21,0,0,21,11,0,42.8,44.2,13.0
1225,1135,2,lado,21,0,2,19,21,0,41.2,41.2,17.5
1225,1135,2,esquina,21,0,2,19,7,0,36.0,45.2,18.8
1225,1135,1,lado,21,0,10,11,21,0,33.0,50.8,16.2
1225,1135,1,esquina,21,0,2,19,7,0,28.2,48.8,23.0
1225,1145,5,lado,21,2,2,17,12,14,51.2,36.5,12.2
1225,1145,5,esquina,21,0,0,21,11,0,42.8,44.2,13.0
1225,1145,2,lado,21,0,2,19,21,0,41.2,41.2,17.5
1225,1145,2,esquina,21,0,2,19,7,0,36.0,45.2,18.8
1225,1145,1,lado,21,0,10,11,21,0,33.0,50.8,16.2
1225,1145,1,esquina,21,0,2,19,7,0,28.2,48.8,23.0
1244,1135,4,lado,21,0,2,19,18,0,53.2,32.8,14.0
1244,1135,4,esquina,21,0,0,21,7,0,50.2,37.8,12.0
1244,1135,2,esquina,21,0,2,19,7,0,44.2,38.5,17.2
1244,1135,1,esquina,21,0,2,19,7,0,42.8,40.0,17.2
1244,1135,2,lado,21,2,5,14,21,14,39.8,41.2,19.0
1244,1135,1,lado,21,0,11,10,21,0,39.2,41.8,19.0
1335,1145,5,lado,21,2,2,17,12,14,51.2,36.5,12.2
1335,1145,5,esquina,21,0,0,21,11,0,42.8,44.2,13.0
1335,1145,3,lado,21,0,2,19,21,0,41.2,41.2,17.5
1335,1145,3,esquina,21,0,2,19,7,0,36.0,45.2,18.8
1335,1145,1,lado,21,0,10,11,21,0,33.0,50.8,16.2
1335,1145,1,esquina,21,0,2,19,7,0,28.2,48.8,23.0
2234,1135,4,lado,21,0,2,19,19,0,51.0,30.5,18.5
2234,1135,2,esquina,21,0,2,19,7,0,41.5,42.8,15.8
2234,1135,3,esquina,21,0,0,21,7,0,41.0,44.2,14.8
2234,1135,3,lado,21,0,4,17,18,0,39.8,37.8,22.5
2234,1135,2,lado,21,0,4,17,21,0,37.5,39.5,23.0
2234,1135,4,esquina,21,0,2,19,7,0,36.2,49.0,14.8
2335,2245,5,lado,21,2,2,17,12,14,51.2,36.5,12.2
2335,2245,5,esquina,21,0,0,21,11,0,42.8,44.2,13.0
2335,2245,3,lado,21,0,2,19,21,0,41.2,41.2,17.5
2335,2245,3,esquina,21,0,2,19,7,0,36.0,45.2,18.8
2335,2245,2,lado,21,0,10,11,21,0,33.0,50.8,16.2
2335,2245,2,esquina,21,0,2,19,7,0,28.2,48.8,23.0
