white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12333,112244,3,esquina,21,0,4,17,9,0,54.2,45.5,0.3
12333,112244,2,esquina,21,0,7,14,9,0,52.8,46.5,0.7
12333,112244,1,esquina,21,0,7,14,11,0,50.7,48.7,0.6
12333,112244,3,lado,21,0,5,16,21,0,44.9,54.7,0.4
12333,112244,1,lado,21,4,3,14,21,14,40.7,59.2,0.1
12333,112244,2,lado,21,4,1,16,21,14,39.7,60.0,0.3
12333,112255,3,esquina,21,0,4,17,9,0,54.2,45.5,0.3
12333,112255,2,esquina,21,0,7,14,9,0,52.8,46.5,0.7
12333,112255,1,esquina,21,0,7,14,11,0,50.7,48.7,0.6
12333,112255,3,lado,21,0,5,16,21,0,44.9,54.7,0.4
12333,112255,1,lado,21,4,3,14,21,14,40.7,59.2,0.1
12333,112255,2,lado,21,4,1,16,21,14,39.7,60.0,0.3
12334,122355,1,esquina,28,3,7,18,14,12,52.1,47.8,0.1
12334,122355,3,esquina,28,5,2,21,10,12,50.4,49.6,0.0
12334,122355,4,esquina,28,3,4,21,10,12,49.0,50.9,0.1
12334,122355,2,esquina,28,3,7,18,12,12,48.7,51.2,0.1
12334,122355,4,lado,28,5,2,21,28,12,43.0,56.9,0.1
12334,122355,1,lado,28,7,2,19,28,12,43.0,56.7,0.3
12334,122355,3,lado,28,5,0,23,28,14,42.6,57.4,0.0
12334,122355,2,lado,28,7,0,21,28,14,42.2,57.7,0.1
12344,112355,4,esquina,28,2,4,22,10,14,55.4,44.6,0.0
12344,112355,1,esquina,28,1,7,20,14,14,55.1,44.9,0.0
12344,112355,3,esquina,28,1,6,21,10,14,52.5,47.5,0.0
12344,112355,2,esquina,28,1,7,20,12,14,52.3,47.6,0.1
12344,112355,4,lado,28,4,1,23,28,14,46.4,53.5,0.1
12344,112355,3,lado,28,4,1,23,28,14,44.0,55.9,0.1
12344,112355,1,lado,28,5,4,19,28,14,43.9,55.9,0.2
12344,112355,2,lado,28,4,3,21,28,14,42.2,57.7,0.1
12344,122355,1,esquina,28,1,7,20,14,14,53.7,46.2,0.1
12344,122355,3,esquina,28,1,6,21,10,14,53.0,46.9,0.1
12344,122355,2,esquina,28,1,7,20,12,14,51.4,48.4,0.2
12344,122355,4,esquina,28,2,4,22,10,14,51.1,48.9,0.0
12344,122355,4,lado,28,4,1,23,28,14,45.7,54.3,0.0
12344,122355,3,lado,28,4,1,23,28,14,45.0,55.0,0.0
12344,122355,1,lado,28,5,4,19,28,14,44.0,55.9,0.1
12344,122355,2,lado,28,5,2,21,28,14,43.7,56.2,0.1
12344,123355,1,esquina,28,1,7,20,14,14,53.9,45.9,0.2
12344,123355,2,esquina,28,1,7,20,12,14,52.1,47.7,0.2
12344,123355,4,esquina,28,3,4,21,10,14,50.8,49.2,0.0
12344,123355,3,esquina,28,1,7,20,10,14,49.9,50.1,0.0
12344,123355,4,lado,28,4,1,23,28,14,45.8,54.1,0.1
12344,123355,1,lado,28,5,4,19,28,14,43.9,56.1,0.0
12344,123355,3,lado,28,5,0,23,28,14,43.2,56.8,0.0
12344,123355,2,lado,28,5,2,21,28,14,40.9,59.0,0.1
12444,112255,4,esquina,21,0,4,17,9,0,54.2,45.5,0.3
12444,112255,2,esquina,21,0,7,14,9,0,52.8,46.5,0.7
12444,112255,1,esquina,21,0,7,14,11,0,50.7,48.7,0.6
12444,112255,4,lado,21,0,5,16,21,0,44.9,54.7,0.4
12444,112255,1,lado,21,4,3,14,21,14,40.7,59.2,0.1
12444,112255,2,lado,21,4,1,16,21,14,39.7,60.0,0.3
13334,112355,3,esquina,28,3,4,21,10,12,53.4,46.5,0.1
13334,112355,1,esquina,28,3,7,18,14,12,48.5,51.4,0.1
13334,112355,4,esquina,28,3,4,21,10,12,48.4,51.6,0.0
13334,112355,3,lado,28,5,0,23,28,14,44.4,55.3,0.3
13334,112355,1,lado,28,7,2,19,28,12,42.7,57.1,0.2
13334,112355,4,lado,28,5,2,21,28,12,41.3,58.7,0.0
13344,113355,3,esquina,21,1,6,14,9,14,51.8,47.8,0.4
13344,113355,4,esquina,21,0,5,16,9,0,50.8,49.2,0.0
13344,113355,1,esquina,21,1,6,14,11,14,48.0,51.6,0.4
13344,113355,4,lado,21,2,3,16,21,14,42.5,57.4,0.1
13344,113355,3,lado,21,4,1,16,21,14,42.1,57.7,0.2
13344,113355,1,lado,21,5,2,14,21,14,40.9,59.0,0.1
13344,123355,3,esquina,28,1,7,20,10,14,53.1,46.7,0.2
13344,123355,4,esquina,28,0,5,23,10,0,53.0,46.6,0.4
13344,123355,1,esquina,28,1,7,20,14,14,48.3,51.4,0.3
13344,123355,4,lado,28,2,3,23,28,14,48.0,52.0,0.0
13344,123355,3,lado,28,4,1,23,28,14,46.0,53.9,0.1
13344,123355,1,lado,28,5,4,19,28,14,42.3,57.6,0.1
13344,133355,3,esquina,21,1,6,14,9,14,49.5,50.3,0.2
13344,133355,4,esquina,21,0,5,16,9,0,48.4,51.6,0.0
13344,133355,1,esquina,21,1,6,14,11,14,46.8,53.0,0.2
