1500 enfrentamiento(s), 9874 aperturas, 200 partidas a ve4 por apertura, teoria hasta 14 plies.
     50/9874  (6s)
    100/9874  (11s)
    150/9874  (18s)
    200/9874  (25s)
    250/9874  (33s)
    300/9874  (40s)
    350/9874  (47s)
    400/9874  (55s)
    450/9874  (64s)
    500/9874  (71s)
    550/9874  (79s)
    600/9874  (85s)
    650/9874  (91s)
    700/9874  (97s)
    750/9874  (103s)
    800/9874  (110s)
    850/9874  (116s)
    900/9874  (123s)
    950/9874  (130s)
   1000/9874  (137s)
   1050/9874  (144s)
   1100/9874  (150s)
   1150/9874  (155s)
   1200/9874  (160s)
   1250/9874  (165s)
   1300/9874  (172s)
   1350/9874  (179s)
   1400/9874  (186s)
   1450/9874  (194s)
   1500/9874  (200s)
   1550/9874  (205s)
   1600/9874  (211s)
   1650/9874  (216s)
   1700/9874  (223s)
   1750/9874  (229s)
   1800/9874  (235s)
   1850/9874  (240s)
   1900/9874  (245s)
   1950/9874  (249s)
   2000/9874  (255s)
   2050/9874  (260s)
   2100/9874  (268s)
   2150/9874  (276s)
   2200/9874  (284s)
   2250/9874  (293s)
   2300/9874  (301s)
   2350/9874  (308s)
   2400/9874  (314s)
   2450/9874  (319s)
   2500/9874  (325s)
   2550/9874  (330s)
   2600/9874  (336s)
   2650/9874  (343s)
   2700/9874  (351s)
   2750/9874  (359s)
   2800/9874  (366s)
   2850/9874  (372s)
   2900/9874  (378s)
   2950/9874  (384s)
   3000/9874  (390s)
   3050/9874  (397s)
   3100/9874  (403s)
   3150/9874  (408s)
   3200/9874  (412s)
   3250/9874  (417s)
   3300/9874  (423s)
   3350/9874  (429s)
   3400/9874  (433s)
   3450/9874  (438s)
   3500/9874  (444s)
   3550/9874  (450s)
   3600/9874  (456s)
   3650/9874  (464s)
   3700/9874  (471s)
   3750/9874  (478s)
   3800/9874  (484s)
   3850/9874  (490s)
   3900/9874  (495s)
   3950/9874  (500s)
   4000/9874  (506s)
   4050/9874  (512s)
   4100/9874  (520s)
   4150/9874  (528s)
   4200/9874  (535s)
   4250/9874  (542s)
   4300/9874  (548s)
   4350/9874  (553s)
   4400/9874  (559s)
   4450/9874  (564s)
   4500/9874  (570s)
   4550/9874  (575s)
   4600/9874  (580s)
   4650/9874  (586s)
   4700/9874  (593s)
   4750/9874  (600s)
   4800/9874  (607s)
   4850/9874  (612s)
   4900/9874  (617s)
   4950/9874  (621s)
   5000/9874  (627s)
   5050/9874  (634s)
   5100/9874  (641s)
   5150/9874  (647s)
   5200/9874  (651s)
   5250/9874  (658s)
   5300/9874  (665s)
   5350/9874  (671s)
   5400/9874  (678s)
   5450/9874  (686s)
   5500/9874  (694s)
   5550/9874  (702s)
   5600/9874  (709s)
   5650/9874  (717s)
   5700/9874  (723s)
   5750/9874  (729s)
   5800/9874  (734s)
   5850/9874  (740s)
   5900/9874  (745s)
   5950/9874  (751s)
   6000/9874  (756s)
   6050/9874  (761s)
   6100/9874  (766s)
   6150/9874  (771s)
   6200/9874  (776s)
   6250/9874  (781s)
   6300/9874  (786s)
   6350/9874  (792s)
   6400/9874  (797s)
   6450/9874  (803s)
   6500/9874  (809s)
   6550/9874  (814s)
   6600/9874  (819s)
   6650/9874  (825s)
   6700/9874  (830s)
   6750/9874  (836s)
   6800/9874  (842s)
   6850/9874  (847s)
   6900/9874  (852s)
   6950/9874  (856s)
   7000/9874  (861s)
   7050/9874  (865s)
   7100/9874  (871s)
   7150/9874  (876s)
   7200/9874  (882s)
   7250/9874  (889s)
   7300/9874  (896s)
   7350/9874  (901s)
   7400/9874  (907s)
   7450/9874  (912s)
   7500/9874  (918s)
   7550/9874  (923s)
   7600/9874  (930s)
   7650/9874  (938s)
   7700/9874  (944s)
   7750/9874  (950s)
   7800/9874  (956s)
   7850/9874  (961s)
   7900/9874  (966s)
   7950/9874  (971s)
   8000/9874  (976s)
   8050/9874  (982s)
   8100/9874  (988s)
   8150/9874  (994s)
   8200/9874  (998s)
   8250/9874  (1004s)
   8300/9874  (1010s)
   8350/9874  (1015s)
   8400/9874  (1020s)
   8450/9874  (1024s)
   8500/9874  (1028s)
   8550/9874  (1033s)
   8600/9874  (1038s)
   8650/9874  (1043s)
   8700/9874  (1048s)
   8750/9874  (1054s)
   8800/9874  (1061s)
   8850/9874  (1066s)
   8900/9874  (1071s)
   8950/9874  (1078s)
   9000/9874  (1082s)
   9050/9874  (1088s)
   9100/9874  (1093s)
   9150/9874  (1098s)
   9200/9874  (1103s)
   9250/9874  (1108s)
   9300/9874  (1113s)
   9350/9874  (1119s)
   9400/9874  (1125s)
   9450/9874  (1134s)
   9500/9874  (1143s)
   9550/9874  (1151s)
   9600/9874  (1159s)
   9650/9874  (1167s)
   9700/9874  (1174s)
   9750/9874  (1182s)
   9800/9874  (1189s)
   9850/9874  (1199s)
   9874/9874  (1206s)
Escrito apc_6v5.csv (9874 filas) y apc_6v5_resumen.csv (1500 filas), 1206s
