1500 enfrentamiento(s), 7690 aperturas, 200 partidas a ve4 por apertura, teoria hasta 14 plies.
     50/7690  (10s)
    100/7690  (17s)
    150/7690  (23s)
    200/7690  (28s)
    250/7690  (37s)
    300/7690  (45s)
    350/7690  (54s)
    400/7690  (65s)
    450/7690  (75s)
    500/7690  (85s)
    550/7690  (96s)
    600/7690  (105s)
    650/7690  (113s)
    700/7690  (121s)
    750/7690  (129s)
    800/7690  (136s)
    850/7690  (146s)
    900/7690  (157s)
    950/7690  (168s)
   1000/7690  (177s)
   1050/7690  (189s)
   1100/7690  (198s)
   1150/7690  (207s)
   1200/7690  (215s)
   1250/7690  (224s)
   1300/7690  (232s)
   1350/7690  (240s)
   1400/7690  (250s)
   1450/7690  (260s)
   1500/7690  (270s)
   1550/7690  (280s)
   1600/7690  (289s)
   1650/7690  (302s)
   1700/7690  (312s)
   1750/7690  (325s)
   1800/7690  (335s)
   1850/7690  (345s)
   1900/7690  (354s)
   1950/7690  (366s)
   2000/7690  (375s)
   2050/7690  (386s)
   2100/7690  (396s)
   2150/7690  (406s)
   2200/7690  (416s)
   2250/7690  (426s)
   2300/7690  (436s)
   2350/7690  (446s)
   2400/7690  (456s)
   2450/7690  (466s)
   2500/7690  (475s)
   2550/7690  (481s)
   2600/7690  (489s)
   2650/7690  (496s)
   2700/7690  (503s)
   2750/7690  (511s)
   2800/7690  (520s)
   2850/7690  (529s)
   2900/7690  (539s)
   2950/7690  (548s)
   3000/7690  (558s)
   3050/7690  (567s)
   3100/7690  (577s)
   3150/7690  (586s)
   3200/7690  (594s)
   3250/7690  (604s)
   3300/7690  (613s)
   3350/7690  (623s)
   3400/7690  (629s)
   3450/7690  (635s)
   3500/7690  (639s)
   3550/7690  (644s)
   3600/7690  (647s)
   3650/7690  (649s)
   3700/7690  (652s)
   3750/7690  (655s)
   3800/7690  (660s)
   3850/7690  (665s)
   3900/7690  (670s)
   3950/7690  (674s)
   4000/7690  (680s)
   4050/7690  (685s)
   4100/7690  (689s)
   4150/7690  (694s)
   4200/7690  (699s)
   4250/7690  (705s)
   4300/7690  (710s)
   4350/7690  (715s)
   4400/7690  (720s)
   4450/7690  (725s)
   4500/7690  (730s)
   4550/7690  (735s)
   4600/7690  (740s)
   4650/7690  (745s)
   4700/7690  (748s)
   4750/7690  (753s)
   4800/7690  (759s)
   4850/7690  (764s)
   4900/7690  (769s)
   4950/7690  (773s)
   5000/7690  (778s)
   5050/7690  (783s)
   5100/7690  (788s)
   5150/7690  (793s)
   5200/7690  (798s)
   5250/7690  (803s)
   5300/7690  (808s)
   5350/7690  (813s)
   5400/7690  (816s)
   5450/7690  (820s)
   5500/7690  (826s)
   5550/7690  (832s)
   5600/7690  (837s)
   5650/7690  (841s)
   5700/7690  (845s)
   5750/7690  (850s)
   5800/7690  (855s)
   5850/7690  (860s)
   5900/7690  (866s)
   5950/7690  (872s)
   6000/7690  (878s)
   6050/7690  (882s)
   6100/7690  (886s)
   6150/7690  (891s)
   6200/7690  (895s)
   6250/7690  (899s)
   6300/7690  (904s)
   6350/7690  (908s)
   6400/7690  (913s)
   6450/7690  (918s)
   6500/7690  (923s)
   6550/7690  (928s)
   6600/7690  (932s)
   6650/7690  (937s)
   6700/7690  (942s)
   6750/7690  (946s)
   6800/7690  (951s)
   6850/7690  (955s)
   6900/7690  (959s)
   6950/7690  (964s)
   7000/7690  (969s)
   7050/7690  (974s)
   7100/7690  (978s)
   7150/7690  (983s)
   7200/7690  (989s)
   7250/7690  (994s)
   7300/7690  (999s)
   7350/7690  (1004s)
   7400/7690  (1009s)
   7450/7690  (1013s)
   7500/7690  (1019s)
   7550/7690  (1023s)
   7600/7690  (1028s)
   7650/7690  (1032s)
   7690/7690  (1038s)
Escrito apc_4v4.csv (7690 filas) y apc_4v4_resumen.csv (1500 filas), 1038s
