white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11134,2235,3,esquina,21,0,0,21,7,0,51.0,43.9,5.1
11134,2235,4,lado,21,0,0,21,19,0,50.0,44.1,5.9
11134,2235,4,esquina,21,0,0,21,7,0,49.2,44.4,6.4
11134,2235,3,lado,21,0,0,21,18,0,48.4,46.4,5.2
11134,2235,1,esquina,21,0,0,21,9,0,47.5,47.0,5.5
11134,2235,1,lado,21,0,3,18,21,0,42.8,52.9,4.4
11224,1335,4,esquina,21,0,4,17,13,0,50.2,45.5,4.2
11224,1335,2,esquina,21,0,2,19,9,0,49.6,46.6,3.8
11224,1335,4,lado,21,2,7,12,19,14,49.1,47.1,3.8
11224,1335,1,lado,21,0,5,16,21,0,47.0,49.5,3.5
11224,1335,1,esquina,21,0,2,19,9,0,46.9,49.1,4.0
11224,1335,2,lado,21,0,5,16,21,0,42.9,51.5,5.6
11233,1244,3,esquina,21,0,4,17,9,0,52.6,43.0,4.4
11233,1244,3,lado,21,2,3,16,21,14,50.1,46.0,3.9
11233,1244,2,esquina,21,0,5,16,9,0,49.1,46.1,4.8
11233,1244,1,esquina,21,0,5,16,11,0,45.6,51.4,3.0
11233,1244,2,lado,21,0,5,16,21,0,44.6,52.6,2.8
11233,1244,1,lado,21,0,5,16,21,0,44.1,53.8,2.1
11233,1255,3,esquina,21,0,4,17,9,0,52.6,43.0,4.4
11233,1255,3,lado,21,2,3,16,21,14,50.1,46.0,3.9
11233,1255,2,esquina,21,0,5,16,9,0,49.1,46.1,4.8
11233,1255,1,esquina,21,0,5,16,11,0,45.6,51.4,3.0
11233,1255,2,lado,21,0,5,16,21,0,44.6,52.6,2.8
11233,1255,1,lado,21,0,5,16,21,0,44.1,53.8,2.1
11234,1245,3,esquina,28,0,2,26,10,0,54.9,42.5,2.6
11234,1245,4,lado,28,0,6,22,26,0,54.2,41.6,4.1
11234,1245,4,esquina,28,0,2,26,14,0,51.8,45.5,2.8
11234,1245,3,lado,28,0,5,23,28,0,51.6,44.8,3.6
11234,1245,2,esquina,28,0,2,26,10,0,51.6,44.6,3.8
11234,1245,2,lado,28,0,5,23,28,0,50.0,46.2,3.8
11234,1245,1,esquina,28,0,1,27,12,0,45.9,50.2,3.9
11234,1245,1,lado,28,0,5,23,28,0,45.0,52.2,2.8
11234,2335,4,esquina,21,0,0,21,7,0,49.6,47.1,3.2
11234,2335,3,lado,21,0,0,21,18,0,47.1,49.1,3.8
11234,2335,4,lado,21,0,0,21,19,0,47.0,49.2,3.8
11234,2335,2,esquina,21,0,0,21,7,0,45.6,50.5,3.9
11234,2335,1,esquina,21,0,0,21,9,0,45.2,50.6,4.1
11234,2335,3,esquina,21,0,0,21,7,0,45.1,51.8,3.1
