white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11134,2235,4,lado,21,0,0,21,19,0,58.0,37.0,5.0
11134,2235,1,esquina,21,0,0,21,9,0,52.0,37.8,10.2
11134,2235,3,esquina,21,0,0,21,7,0,51.8,42.2,6.0
11134,2235,3,lado,21,0,0,21,18,0,50.5,45.8,3.8
11134,2235,1,lado,21,0,3,18,21,0,50.0,45.2,4.8
11134,2235,4,esquina,21,0,0,21,7,0,48.0,49.5,2.5
11224,1335,4,lado,21,2,7,12,19,14,53.8,39.5,6.8
11224,1335,1,lado,21,0,5,16,21,0,49.8,46.0,4.2
11224,1335,2,lado,21,0,5,16,21,0,45.0,48.2,6.8
11224,1335,4,esquina,21,0,4,17,13,0,42.2,52.5,5.2
11224,1335,1,esquina,21,0,2,19,9,0,41.8,46.2,12.0
11224,1335,2,esquina,21,0,2,19,9,0,39.5,52.0,8.5
11233,1244,3,lado,21,2,3,16,21,14,51.5,42.2,6.2
11233,1244,2,lado,21,0,5,16,21,0,49.5,45.8,4.8
11233,1244,1,lado,21,0,5,16,21,0,45.2,50.2,4.5
11233,1244,3,esquina,21,0,4,17,9,0,39.8,51.2,9.0
11233,1244,2,esquina,21,0,5,16,9,0,39.0,52.8,8.2
11233,1244,1,esquina,21,0,5,16,11,0,34.5,57.5,8.0
11233,1255,3,lado,21,2,3,16,21,14,51.5,42.2,6.2
11233,1255,2,lado,21,0,5,16,21,0,49.5,45.8,4.8
11233,1255,1,lado,21,0,5,16,21,0,45.2,50.2,4.5
11233,1255,3,esquina,21,0,4,17,9,0,39.8,51.2,9.0
11233,1255,2,esquina,21,0,5,16,9,0,39.0,52.8,8.2
11233,1255,1,esquina,21,0,5,16,11,0,34.5,57.5,8.0
11234,1245,4,lado,28,0,6,22,26,0,49.5,43.2,7.2
11234,1245,3,lado,28,0,5,23,28,0,48.8,47.5,3.8
11234,1245,1,lado,28,0,5,23,28,0,46.8,48.0,5.2
11234,1245,2,lado,28,0,5,23,28,0,45.8,50.2,4.0
11234,1245,4,esquina,28,0,2,26,14,0,41.8,52.0,6.2
11234,1245,2,esquina,28,0,2,26,10,0,37.0,55.0,8.0
11234,1245,3,esquina,28,0,2,26,10,0,35.0,54.8,10.2
11234,1245,1,esquina,28,0,1,27,12,0,30.8,60.5,8.8
11234,2335,4,lado,21,0,0,21,19,0,60.5,36.5,3.0
11234,2335,3,lado,21,0,0,21,18,0,52.8,43.5,3.8
11234,2335,2,esquina,21,0,0,21,7,0,44.5,46.2,9.2
11234,2335,2,lado,21,0,3,18,21,0,43.8,50.0,6.2
11234,2335,4,esquina,21,0,0,21,7,0,43.2,54.2,2.5
11234,2335,1,lado,21,0,3,18,21,0,43.2,52.0,4.8
11234,2335,1,esquina,21,0,0,21,9,0,41.8,51.0,7.2
11234,2335,3,esquina,21,0,0,21,7,0,34.5,58.2,7.2
11244,1255,4,lado,21,2,3,16,21,14,51.5,42.2,6.2
11244,1255,2,lado,21,0,5,16,21,0,49.5,45.8,4.8
11244,1255,1,lado,21,0,5,16,21,0,45.2,50.2,4.5
11244,1255,4,esquina,21,0,4,17,9,0,39.8,51.2,9.0
11244,1255,2,esquina,21,0,5,16,9,0,39.0,52.8,8.2
11244,1255,1,esquina,21,0,5,16,11,0,34.5,57.5,8.0
11334,2245,3,lado,21,0,5,16,21,0,52.5,41.2,6.2
11334,2245,4,lado,21,0,6,15,19,0,46.8,47.2,6.0
11334,2245,4,esquina,21,0,2,19,13,0,45.0,48.8,6.2
11334,2245,3,esquina,21,0,0,21,9,0,42.5,50.0,7.5
11334,2245,1,lado,21,0,5,16,21,0,41.0,51.2,7.8
11334,2245,1,esquina,21,0,1,20,11,0,34.8,50.0,15.2
11344,1355,4,lado,21,2,3,16,21,14,51.5,42.2,6.2
11344,1355,3,lado,21,0,5,16,21,0,49.5,45.8,4.8
11344,1355,1,lado,21,0,5,16,21,0,45.2,50.2,4.5
11344,1355,4,esquina,21,0,4,17,9,0,39.8,51.2,9.0
11344,1355,3,esquina,21,0,5,16,9,0,39.0,52.8,8.2
11344,1355,1,esquina,21,0,5,16,11,0,34.5,57.5,8.0
12224,1335,4,lado,21,2,7,12,19,14,55.5,36.5,8.0
12224,1335,2,lado,21,0,5,16,21,0,50.0,43.2,6.8
12224,1335,4,esquina,21,0,4,17,13,0,46.0,49.5,4.5
12224,1335,1,lado,21,0,5,16,21,0,45.0,49.2,5.8
12224,1335,1,esquina,21,0,2,19,9,0,44.0,44.2,11.8
12224,1335,2,esquina,21,0,2,19,9,0,41.8,44.5,13.8
12224,1344,2,lado,21,0,2,19,21,0,52.0,42.0,6.0
12224,1344,1,lado,21,2,0,19,21,12,48.8,47.0,4.2
12224,1344,4,lado,21,5,3,13,12,12,43.8,47.5,8.8
12224,1344,1,esquina,21,1,2,18,7,12,35.8,56.5,7.8
12224,1344,2,esquina,21,1,2,18,7,12,35.2,58.8,6.0
12224,1344,4,esquina,21,3,1,17,11,12,31.0,66.0,3.0
12225,1355,2,lado,21,0,2,19,21,0,52.0,42.0,6.0
12225,1355,1,lado,21,2,0,19,21,12,48.8,47.0,4.2
12225,1355,5,lado,21,5,3,13,12,12,43.8,47.5,8.8
12225,1355,1,esquina,21,1,2,18,7,12,35.8,56.5,7.8
12225,1355,2,esquina,21,1,2,18,7,12,35.2,58.8,6.0
12225,1355,5,esquina,21,3,1,17,11,12,31.0,66.0,3.0
12225,1455,2,lado,21,0,2,19,21,0,52.0,42.0,6.0
12225,1455,1,lado,21,2,0,19,21,12,48.8,47.0,4.2
12225,1455,5,lado,21,5,3,13,12,12,43.8,47.5,8.8
12225,1455,1,esquina,21,1,2,18,7,12,35.8,56.5,7.8
12225,1455,2,esquina,21,1,2,18,7,12,35.2,58.8,6.0
12225,1455,5,esquina,21,3,1,17,11,12,31.0,66.0,3.0
12333,2244,3,lado,14,0,5,9,14,0,49.5,43.5,7.0
12333,2244,2,lado,14,0,5,9,14,0,43.5,52.0,4.5
12333,2244,3,esquina,14,0,4,10,8,0,40.5,51.5,8.0
12333,2244,2,esquina,14,0,5,9,8,0,38.2,49.5,12.2
12333,2244,1,lado,14,0,5,9,14,0,37.5,56.2,6.2
12333,2244,1,esquina,14,0,5,9,10,0,29.2,58.8,12.0
12333,2255,3,lado,14,0,5,9,14,0,49.5,43.5,7.0
12333,2255,2,lado,14,0,5,9,14,0,43.5,52.0,4.5
12333,2255,3,esquina,14,0,4,10,8,0,40.5,51.5,8.0
12333,2255,2,esquina,14,0,5,9,8,0,38.2,49.5,12.2
12333,2255,1,lado,14,0,5,9,14,0,37.5,56.2,6.2
12333,2255,1,esquina,14,0,5,9,10,0,29.2,58.8,12.0
12334,1345,4,lado,28,6,3,19,26,14,45.8,48.2,6.0
12334,1345,3,lado,28,2,5,21,28,14,45.0,50.8,4.2
12334,1345,1,lado,28,4,5,19,28,12,45.0,52.5,2.5
12334,1345,2,lado,28,2,7,19,28,14,43.8,52.0,4.2
12334,1345,4,esquina,28,3,3,22,14,12,31.8,64.0,4.2
12334,1345,1,esquina,28,1,7,20,12,14,30.5,61.5,8.0
12334,1345,2,esquina,28,1,7,20,12,14,26.2,63.5,10.2
12334,1345,3,esquina,28,1,5,22,10,12,25.0,65.8,9.2
12334,1355,4,lado,21,4,1,16,21,12,49.8,44.2,6.0
12334,1355,3,lado,21,2,3,16,21,14,47.5,48.0,4.5
12334,1355,2,lado,21,7,0,14,21,14,41.2,55.0,3.8
12334,1355,1,lado,21,7,0,14,21,12,38.5,57.5,4.0
12334,1355,2,esquina,21,1,6,14,11,12,30.5,62.5,7.0
12334,1355,1,esquina,21,1,6,14,11,12,30.2,61.0,8.8
12334,1355,3,esquina,21,1,4,16,9,12,28.8,64.0,7.2
12334,1355,4,esquina,21,3,3,15,9,12,26.2,69.8,4.0
12444,1355,4,lado,21,0,5,16,21,0,57.2,33.2,9.5
12444,1355,1,lado,21,0,5,16,21,0,53.0,39.0,8.0
12444,1355,2,lado,21,0,5,16,21,0,52.0,38.0,10.0
12444,1355,4,esquina,21,0,4,17,9,0,49.5,38.5,12.0
12444,1355,2,esquina,21,0,5,16,11,0,38.0,45.0,17.0
12444,1355,1,esquina,21,0,5,16,11,0,37.0,49.0,14.0
12444,2255,4,lado,14,0,5,9,14,0,49.5,43.5,7.0
12444,2255,2,lado,14,0,5,9,14,0,43.5,52.0,4.5
12444,2255,4,esquina,14,0,4,10,8,0,40.5,51.5,8.0
12444,2255,2,esquina,14,0,5,9,8,0,38.2,49.5,12.2
12444,2255,1,lado,14,0,5,9,14,0,37.5,56.2,6.2
12444,2255,1,esquina,14,0,5,9,10,0,29.2,58.8,12.0
13335,1455,3,lado,21,0,2,19,21,0,52.0,42.0,6.0
13335,1455,1,lado,21,2,0,19,21,12,48.8,47.0,4.2
13335,1455,5,lado,21,5,3,13,12,12,43.8,47.5,8.8
13335,1455,1,esquina,21,1,2,18,7,12,35.8,56.5,7.8
13335,1455,3,esquina,21,1,2,18,7,12,35.2,58.8,6.0
13335,1455,5,esquina,21,3,1,17,11,12,31.0,66.0,3.0
13344,3345,4,lado,21,0,0,21,19,0,50.5,44.5,5.0
13344,3345,3,lado,21,0,3,18,21,0,47.8,48.8,3.5
13344,3345,1,lado,21,0,3,18,21,0,45.5,49.2,5.2
13344,3345,4,esquina,21,0,0,21,7,0,38.5,55.2,6.2
13344,3345,3,esquina,21,0,0,21,9,0,36.5,51.0,12.5
13344,3345,1,esquina,21,0,1,20,11,0,36.0,55.8,8.2
13444,3355,4,lado,14,0,5,9,14,0,49.5,43.5,7.0
13444,3355,3,lado,14,0,5,9,14,0,43.5,52.0,4.5
13444,3355,4,esquina,14,0,4,10,8,0,40.5,51.5,8.0
13444,3355,3,esquina,14,0,5,9,8,0,38.2,49.5,12.2
13444,3355,1,lado,14,0,5,9,14,0,37.5,56.2,6.2
13444,3355,1,esquina,14,0,5,9,10,0,29.2,58.8,12.0
22244,1355,4,lado,21,4,1,16,21,14,53.8,37.8,8.5
22244,1355,2,lado,21,2,5,14,21,14,49.8,43.0,7.2
22244,1355,4,esquina,21,0,4,17,9,0,47.8,44.2,8.0
22244,1355,2,esquina,21,0,5,16,11,0,37.2,52.5,10.2
22334,1345,4,lado,28,6,3,19,26,14,49.0,47.5,3.5
22334,1345,3,lado,28,0,7,21,28,0,47.8,49.0,3.2
22334,1345,2,lado,28,0,9,19,28,0,45.8,51.2,3.0
22334,1345,4,esquina,28,3,3,22,14,12,33.5,63.2,3.2
22334,1345,3,esquina,28,1,5,22,10,12,32.2,60.8,7.0
22334,1345,2,esquina,28,1,7,20,12,14,30.2,62.8,7.0
22335,1455,2,lado,21,0,2,19,21,0,55.5,38.5,6.0
22335,1455,3,lado,21,0,2,19,21,0,55.2,39.0,5.8
22335,1455,5,lado,21,5,3,13,12,12,46.2,45.8,8.0
22335,1455,2,esquina,21,1,2,18,7,12,40.0,53.5,6.5
22335,1455,3,esquina,21,1,2,18,7,12,39.5,53.8,6.8
22335,1455,5,esquina,21,3,1,17,11,12,35.0,60.2,4.8
22344,2355,4,lado,21,2,3,16,21,14,51.5,42.2,6.2
22344,2355,3,lado,21,0,5,16,21,0,49.5,45.8,4.8
22344,2355,2,lado,21,0,5,16,21,0,45.2,50.2,4.5
22344,2355,4,esquina,21,0,4,17,9,0,39.8,51.2,9.0
22344,2355,3,esquina,21,0,5,16,9,0,39.0,52.8,8.2
22344,2355,2,esquina,21,0,5,16,11,0,34.5,57.5,8.0
23335,1455,3,lado,21,0,2,19,21,0,55.5,39.0,5.5
23335,1455,2,lado,21,0,2,19,21,0,52.8,43.8,3.5
23335,1455,5,lado,21,5,3,13,12,12,49.0,43.2,7.8
23335,1455,3,esquina,21,1,2,18,7,12,40.0,53.5,6.5
23335,1455,2,esquina,21,1,2,18,7,12,36.8,56.5,6.8
23335,1455,5,esquina,21,3,1,17,11,12,33.0,62.8,4.2
23335,2455,3,lado,21,0,2,19,21,0,52.0,42.0,6.0
23335,2455,2,lado,21,2,0,19,21,12,48.8,47.0,4.2
23335,2455,5,lado,21,5,3,13,12,12,43.8,47.5,8.8
23335,2455,2,esquina,21,1,2,18,7,12,35.8,56.5,7.8
23335,2455,3,esquina,21,1,2,18,7,12,35.2,58.8,6.0
23335,2455,5,esquina,21,3,1,17,11,12,31.0,66.0,3.0
23344,3345,4,lado,21,0,0,21,19,0,50.5,44.5,5.0
23344,3345,3,lado,21,0,3,18,21,0,47.8,48.8,3.5
23344,3345,2,lado,21,0,3,18,21,0,45.5,49.2,5.2
23344,3345,4,esquina,21,0,0,21,7,0,38.5,55.2,6.2
23344,3345,3,esquina,21,0,0,21,9,0,36.5,51.0,12.5
23344,3345,2,esquina,21,0,1,20,11,0,36.0,55.8,8.2
23444,3355,4,lado,14,0,5,9,14,0,49.5,43.5,7.0
23444,3355,3,lado,14,0,5,9,14,0,43.5,52.0,4.5
23444,3355,4,esquina,14,0,4,10,8,0,40.5,51.5,8.0
23444,3355,3,esquina,14,0,5,9,8,0,38.2,49.5,12.2
23444,3355,2,lado,14,0,5,9,14,0,37.5,56.2,6.2
