Barriendo 8,820 enfrentamientos, hasta 14 plies, 20000 ms cada uno.
Hilos: 8
      25/8820  (1s)
      50/8820  (2s)
      75/8820  (3s)
     100/8820  (4s)
     125/8820  (4s)
     150/8820  (5s)
     175/8820  (6s)
     200/8820  (7s)
     225/8820  (7s)
     250/8820  (8s)
     275/8820  (9s)
     300/8820  (10s)
     325/8820  (11s)
     350/8820  (11s)
     375/8820  (12s)
     400/8820  (12s)
     425/8820  (13s)
     450/8820  (13s)
     475/8820  (14s)
     500/8820  (14s)
     525/8820  (17s)
     550/8820  (18s)
     575/8820  (19s)
     600/8820  (20s)
     625/8820  (21s)
     650/8820  (22s)
     675/8820  (23s)
     700/8820  (23s)
     725/8820  (24s)
     750/8820  (25s)
     775/8820  (25s)
     800/8820  (26s)
     825/8820  (27s)
     850/8820  (28s)
     875/8820  (29s)
     900/8820  (30s)
     925/8820  (31s)
     950/8820  (32s)
     975/8820  (33s)
    1000/8820  (34s)
    1025/8820  (35s)
    1050/8820  (35s)
    1075/8820  (36s)
    1100/8820  (37s)
    1125/8820  (38s)
    1150/8820  (39s)
    1175/8820  (40s)
    1200/8820  (41s)
    1225/8820  (42s)
    1250/8820  (42s)
    1275/8820  (43s)
    1300/8820  (44s)
    1325/8820  (45s)
    1350/8820  (46s)
    1375/8820  (46s)
    1400/8820  (48s)
    1425/8820  (49s)
    1450/8820  (49s)
    1475/8820  (50s)
    1500/8820  (52s)
    1525/8820  (53s)
    1550/8820  (54s)
    1575/8820  (55s)
    1600/8820  (57s)
    1625/8820  (57s)
    1650/8820  (59s)
    1675/8820  (60s)
    1700/8820  (60s)
    1725/8820  (61s)
    1750/8820  (63s)
    1775/8820  (63s)
    1800/8820  (64s)
    1825/8820  (66s)
    1850/8820  (67s)
    1875/8820  (69s)
    1900/8820  (71s)
    1925/8820  (73s)
    1950/8820  (75s)
    1975/8820  (76s)
    2000/8820  (77s)
    2025/8820  (79s)
    2050/8820  (81s)
    2075/8820  (82s)
    2100/8820  (84s)
    2125/8820  (84s)
    2150/8820  (85s)
    2175/8820  (86s)
    2200/8820  (87s)
    2225/8820  (88s)
    2250/8820  (89s)
    2275/8820  (90s)
    2300/8820  (92s)
    2325/8820  (92s)
    2350/8820  (93s)
    2375/8820  (94s)
    2400/8820  (96s)
    2425/8820  (97s)
    2450/8820  (98s)
    2475/8820  (99s)
    2500/8820  (100s)
    2525/8820  (101s)
    2550/8820  (102s)
    2575/8820  (103s)
    2600/8820  (104s)
    2625/8820  (105s)
    2650/8820  (106s)
    2675/8820  (108s)
    2700/8820  (111s)
    2725/8820  (112s)
    2750/8820  (114s)
    2775/8820  (116s)
    2800/8820  (117s)
    2825/8820  (119s)
    2850/8820  (120s)
    2875/8820  (121s)
    2900/8820  (122s)
    2925/8820  (125s)
    2950/8820  (126s)
    2975/8820  (127s)
    3000/8820  (129s)
    3025/8820  (131s)
    3050/8820  (134s)
    3075/8820  (136s)
    3100/8820  (137s)
    3125/8820  (138s)
    3150/8820  (139s)
    3175/8820  (141s)
    3200/8820  (143s)
    3225/8820  (145s)
    3250/8820  (148s)
    3275/8820  (150s)
    3300/8820  (152s)
    3325/8820  (153s)
    3350/8820  (153s)
    3375/8820  (155s)
    3400/8820  (156s)
    3425/8820  (157s)
    3450/8820  (158s)
    3475/8820  (159s)
    3500/8820  (160s)
    3525/8820  (161s)
    3550/8820  (164s)
    3575/8820  (166s)
    3600/8820  (168s)
    3625/8820  (168s)
    3650/8820  (170s)
    3675/8820  (171s)
    3700/8820  (172s)
    3725/8820  (173s)
    3750/8820  (175s)
    3775/8820  (177s)
    3800/8820  (179s)
    3825/8820  (181s)
    3850/8820  (181s)
    3875/8820  (183s)
    3900/8820  (185s)
    3925/8820  (186s)
    3950/8820  (187s)
    3975/8820  (188s)
    4000/8820  (189s)
    4025/8820  (190s)
    4050/8820  (191s)
    4075/8820  (193s)
    4100/8820  (194s)
    4125/8820  (196s)
    4150/8820  (198s)
    4175/8820  (199s)
    4200/8820  (200s)
    4225/8820  (202s)
    4250/8820  (203s)
    4275/8820  (204s)
    4300/8820  (205s)
    4325/8820  (206s)
    4350/8820  (207s)
    4375/8820  (207s)
    4400/8820  (208s)
    4425/8820  (209s)
    4450/8820  (210s)
    4475/8820  (213s)
    4500/8820  (214s)
    4525/8820  (217s)
    4550/8820  (218s)
    4575/8820  (219s)
    4600/8820  (220s)
    4625/8820  (220s)
    4650/8820  (222s)
    4675/8820  (222s)
    4700/8820  (223s)
    4725/8820  (224s)
    4750/8820  (225s)
    4775/8820  (226s)
    4800/8820  (227s)
    4825/8820  (228s)
    4850/8820  (230s)
    4875/8820  (231s)
    4900/8820  (232s)
    4925/8820  (233s)
    4950/8820  (234s)
    4975/8820  (235s)
    5000/8820  (236s)
    5025/8820  (236s)
    5050/8820  (237s)
    5075/8820  (238s)
    5100/8820  (239s)
    5125/8820  (240s)
    5150/8820  (240s)
    5175/8820  (242s)
    5200/8820  (243s)
    5225/8820  (245s)
    5250/8820  (246s)
    5275/8820  (247s)
    5300/8820  (248s)
    5325/8820  (249s)
    5350/8820  (251s)
    5375/8820  (253s)
    5400/8820  (254s)
    5425/8820  (254s)
    5450/8820  (255s)
    5475/8820  (257s)
    5500/8820  (257s)
    5525/8820  (258s)
    5550/8820  (258s)
    5575/8820  (259s)
    5600/8820  (260s)
    5625/8820  (260s)
    5650/8820  (261s)
    5675/8820  (262s)
    5700/8820  (263s)
    5725/8820  (264s)
    5750/8820  (266s)
    5775/8820  (269s)
    5800/8820  (271s)
    5825/8820  (276s)
    5850/8820  (278s)
    5875/8820  (282s)
    5900/8820  (286s)
    5925/8820  (288s)
    5950/8820  (291s)
    5975/8820  (293s)
    6000/8820  (294s)
    6025/8820  (296s)
    6050/8820  (298s)
    6075/8820  (300s)
    6100/8820  (302s)
    6125/8820  (307s)
    6150/8820  (310s)
    6175/8820  (312s)
    6200/8820  (316s)
    6225/8820  (320s)
    6250/8820  (322s)
    6275/8820  (325s)
    6300/8820  (327s)
    6325/8820  (327s)
    6350/8820  (328s)
    6375/8820  (331s)
    6400/8820  (333s)
    6425/8820  (334s)
    6450/8820  (335s)
    6475/8820  (337s)
    6500/8820  (338s)
    6525/8820  (340s)
    6550/8820  (342s)
    6575/8820  (345s)
    6600/8820  (347s)
    6625/8820  (349s)
    6650/8820  (351s)
    6675/8820  (354s)
    6700/8820  (356s)
    6725/8820  (358s)
    6750/8820  (359s)
    6775/8820  (361s)
    6800/8820  (364s)
    6825/8820  (366s)
    6850/8820  (372s)
    6875/8820  (373s)
    6900/8820  (375s)
    6925/8820  (376s)
    6950/8820  (379s)
    6975/8820  (381s)
    7000/8820  (382s)
    7025/8820  (383s)
    7050/8820  (385s)
    7075/8820  (387s)
    7100/8820  (389s)
    7125/8820  (390s)
    7150/8820  (392s)
    7175/8820  (392s)
    7200/8820  (395s)
    7225/8820  (396s)
    7250/8820  (398s)
    7275/8820  (401s)
    7300/8820  (403s)
    7325/8820  (405s)
    7350/8820  (407s)
    7375/8820  (409s)
    7400/8820  (410s)
    7425/8820  (412s)
    7450/8820  (413s)
    7475/8820  (415s)
    7500/8820  (417s)
    7525/8820  (419s)
    7550/8820  (420s)
    7575/8820  (421s)
    7600/8820  (422s)
    7625/8820  (424s)
    7650/8820  (426s)
    7675/8820  (426s)
    7700/8820  (427s)
    7725/8820  (428s)
    7750/8820  (429s)
    7775/8820  (430s)
    7800/8820  (430s)
    7825/8820  (431s)
    7850/8820  (431s)
    7875/8820  (432s)
    7900/8820  (433s)
    7925/8820  (434s)
    7950/8820  (435s)
    7975/8820  (436s)
    8000/8820  (437s)
    8025/8820  (438s)
    8050/8820  (439s)
    8075/8820  (440s)
    8100/8820  (441s)
    8125/8820  (442s)
    8150/8820  (443s)
    8175/8820  (444s)
    8200/8820  (445s)
    8225/8820  (447s)
    8250/8820  (448s)
    8275/8820  (449s)
    8300/8820  (450s)
    8325/8820  (451s)
    8350/8820  (452s)
    8375/8820  (454s)
    8400/8820  (455s)
    8425/8820  (456s)
    8450/8820  (457s)
    8475/8820  (458s)
    8500/8820  (459s)
    8525/8820  (460s)
    8550/8820  (462s)
    8575/8820  (463s)
    8600/8820  (465s)
    8625/8820  (466s)
    8650/8820  (468s)
    8675/8820  (469s)
    8700/8820  (470s)
    8725/8820  (472s)
    8750/8820  (473s)
    8775/8820  (474s)
    8800/8820  (479s)
    8820/8820  (484s)

Escrito sw_4v5.csv (8,820 filas, 484s)
  white     4,441  (50.4%)
  black     4,190  (47.5%)
  draw        189  (2.1%)
