white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11134,2235,3,esquina,21,0,0,21,7,0,54.4,40.4,5.2
11134,2235,1,esquina,21,0,0,21,9,0,53.0,40.2,6.8
11134,2235,4,esquina,21,0,0,21,7,0,49.8,45.3,4.9
11134,2235,4,lado,21,0,0,21,19,0,48.8,44.9,6.3
11134,2235,3,lado,21,0,0,21,18,0,47.0,48.1,4.9
11134,2235,1,lado,21,0,3,18,21,0,45.8,49.5,4.7
11224,1335,2,esquina,21,0,2,19,9,0,52.6,41.8,5.6
11224,1335,1,esquina,21,0,2,19,9,0,51.4,43.5,5.1
11224,1335,4,esquina,21,0,4,17,13,0,50.1,45.9,4.0
11224,1335,2,lado,21,0,5,16,21,0,48.8,45.5,5.7
11224,1335,4,lado,21,2,7,12,19,14,46.9,49.2,3.9
11224,1335,1,lado,21,0,5,16,21,0,45.4,49.8,4.8
11233,1244,3,esquina,21,0,4,17,9,0,54.5,39.7,5.8
11233,1244,1,esquina,21,0,5,16,11,0,52.1,41.7,6.2
11233,1244,2,esquina,21,0,5,16,9,0,51.8,43.0,5.2
11233,1244,3,lado,21,2,3,16,21,14,50.1,45.7,4.2
11233,1244,1,lado,21,0,5,16,21,0,46.7,48.9,4.4
11233,1244,2,lado,21,0,5,16,21,0,45.6,48.8,5.6
11233,1255,3,esquina,21,0,4,17,9,0,54.5,39.7,5.8
11233,1255,1,esquina,21,0,5,16,11,0,52.1,41.7,6.2
11233,1255,2,esquina,21,0,5,16,9,0,51.8,43.0,5.2
11233,1255,3,lado,21,2,3,16,21,14,50.1,45.7,4.2
11233,1255,1,lado,21,0,5,16,21,0,46.7,48.9,4.4
11233,1255,2,lado,21,0,5,16,21,0,45.6,48.8,5.6
11234,1245,4,esquina,28,0,2,26,14,0,57.7,37.1,5.2
11234,1245,2,esquina,28,0,2,26,10,0,57.5,37.0,5.5
11234,1245,3,esquina,28,0,2,26,10,0,55.4,39.0,5.6
11234,1245,1,esquina,28,0,1,27,12,0,53.6,40.8,5.6
11234,1245,2,lado,28,0,5,23,28,0,51.2,43.2,5.6
11234,1245,3,lado,28,0,5,23,28,0,51.1,43.2,5.7
11234,1245,4,lado,28,0,6,22,26,0,50.9,43.1,6.0
11234,1245,1,lado,28,0,5,23,28,0,46.5,47.9,5.6
11234,2335,2,esquina,21,0,0,21,7,0,50.3,46.2,3.5
11234,2335,3,esquina,21,0,0,21,7,0,49.3,46.2,4.5
11234,2335,4,esquina,21,0,0,21,7,0,48.4,48.3,3.3
11234,2335,1,esquina,21,0,0,21,9,0,46.4,49.7,3.9
11234,2335,3,lado,21,0,0,21,18,0,46.3,49.6,4.1
11234,2335,4,lado,21,0,0,21,19,0,46.0,49.4,4.6
11234,2335,2,lado,21,0,3,18,21,0,45.6,50.4,4.0
11234,2335,1,lado,21,0,3,18,21,0,41.4,54.6,4.0
11244,1255,4,esquina,21,0,4,17,9,0,54.5,39.7,5.8
11244,1255,1,esquina,21,0,5,16,11,0,52.1,41.7,6.2
11244,1255,2,esquina,21,0,5,16,9,0,51.8,43.0,5.2
11244,1255,4,lado,21,2,3,16,21,14,50.1,45.7,4.2
11244,1255,1,lado,21,0,5,16,21,0,46.7,48.9,4.4
11244,1255,2,lado,21,0,5,16,21,0,45.6,48.8,5.6
11334,2245,3,esquina,21,0,0,21,9,0,54.4,39.0,6.6
11334,2245,4,esquina,21,0,2,19,13,0,51.3,41.5,7.2
11334,2245,3,lado,21,0,5,16,21,0,50.8,42.7,6.5
11334,2245,1,esquina,21,0,1,20,11,0,48.5,44.3,7.2
11334,2245,4,lado,21,0,6,15,19,0,45.5,48.5,6.0
11334,2245,1,lado,21,0,5,16,21,0,38.9,53.4,7.7
11344,1355,4,esquina,21,0,4,17,9,0,54.5,39.7,5.8
11344,1355,1,esquina,21,0,5,16,11,0,52.1,41.7,6.2
11344,1355,3,esquina,21,0,5,16,9,0,51.8,43.0,5.2
11344,1355,4,lado,21,2,3,16,21,14,50.1,45.7,4.2
11344,1355,1,lado,21,0,5,16,21,0,46.7,48.9,4.4
11344,1355,3,lado,21,0,5,16,21,0,45.6,48.8,5.6
12224,1335,1,esquina,21,0,2,19,9,0,54.3,40.0,5.7
12224,1335,2,esquina,21,0,2,19,9,0,53.2,39.5,7.3
12224,1335,4,esquina,21,0,4,17,13,0,52.0,43.7,4.3
12224,1335,4,lado,21,2,7,12,19,14,48.6,45.3,6.1
12224,1335,2,lado,21,0,5,16,21,0,48.5,44.7,6.8
12224,1335,1,lado,21,0,5,16,21,0,47.8,46.3,5.9
12224,1344,1,esquina,21,1,2,18,7,12,53.1,40.8,6.1
12224,1344,2,esquina,21,1,2,18,7,12,51.7,43.3,5.0
12224,1344,4,esquina,21,3,1,17,11,12,50.2,45.1,4.7
12224,1344,2,lado,21,0,2,19,21,0,48.9,45.3,5.8
12224,1344,4,lado,21,5,3,13,12,12,48.7,46.3,5.0
12224,1344,1,lado,21,2,0,19,21,12,47.3,46.7,6.0
12225,1355,1,esquina,21,1,2,18,7,12,53.1,40.8,6.1
12225,1355,2,esquina,21,1,2,18,7,12,51.7,43.3,5.0
12225,1355,5,esquina,21,3,1,17,11,12,50.2,45.1,4.7
12225,1355,2,lado,21,0,2,19,21,0,48.9,45.3,5.8
12225,1355,5,lado,21,5,3,13,12,12,48.7,46.3,5.0
12225,1355,1,lado,21,2,0,19,21,12,47.3,46.7,6.0
12225,1455,1,esquina,21,1,2,18,7,12,53.1,40.8,6.1
12225,1455,2,esquina,21,1,2,18,7,12,51.7,43.3,5.0
12225,1455,5,esquina,21,3,1,17,11,12,50.2,45.1,4.7
12225,1455,2,lado,21,0,2,19,21,0,48.9,45.3,5.8
12225,1455,5,lado,21,5,3,13,12,12,48.7,46.3,5.0
12225,1455,1,lado,21,2,0,19,21,12,47.3,46.7,6.0
12333,2244,3,esquina,14,0,4,10,8,0,54.1,39.7,6.2
12333,2244,2,esquina,14,0,5,9,8,0,52.4,41.2,6.4
12333,2244,1,esquina,14,0,5,9,10,0,49.4,44.3,6.3
12333,2244,3,lado,14,0,5,9,14,0,47.2,44.1,8.7
12333,2244,2,lado,14,0,5,9,14,0,43.5,51.6,4.9
12333,2244,1,lado,14,0,5,9,14,0,41.6,50.8,7.6
12333,2255,3,esquina,14,0,4,10,8,0,54.1,39.7,6.2
12333,2255,2,esquina,14,0,5,9,8,0,52.4,41.2,6.4
12333,2255,1,esquina,14,0,5,9,10,0,49.4,44.3,6.3
12333,2255,3,lado,14,0,5,9,14,0,47.2,44.1,8.7
12333,2255,2,lado,14,0,5,9,14,0,43.5,51.6,4.9
12333,2255,1,lado,14,0,5,9,14,0,41.6,50.8,7.6
12334,1345,3,esquina,28,1,5,22,10,12,51.7,43.7,4.6
12334,1345,4,esquina,28,3,3,22,14,12,50.2,45.5,4.3
12334,1345,2,esquina,28,1,7,20,12,14,50.2,46.1,3.7
12334,1345,1,esquina,28,1,7,20,12,14,50.0,45.6,4.4
12334,1345,1,lado,28,4,5,19,28,12,45.6,51.2,3.2
12334,1345,3,lado,28,2,5,21,28,14,44.7,52.1,3.2
12334,1345,4,lado,28,6,3,19,26,14,44.3,50.7,5.0
12334,1345,2,lado,28,2,7,19,28,14,43.3,52.6,4.1
12334,1355,1,esquina,21,1,6,14,11,12,49.9,46.5,3.6
12334,1355,3,esquina,21,1,4,16,9,12,48.9,46.9,4.2
12334,1355,2,esquina,21,1,6,14,11,12,48.2,47.5,4.3
12334,1355,4,esquina,21,3,3,15,9,12,47.8,47.5,4.7
12334,1355,4,lado,21,4,1,16,21,12,44.5,52.4,3.1
12334,1355,1,lado,21,7,0,14,21,12,43.6,52.8,3.6
12334,1355,2,lado,21,7,0,14,21,14,43.2,53.3,3.5
12334,1355,3,lado,21,2,3,16,21,14,42.7,53.3,4.0
12444,1355,4,esquina,21,0,4,17,9,0,59.0,30.8,10.2
12444,1355,1,esquina,21,0,5,16,11,0,55.0,36.5,8.5
12444,1355,2,esquina,21,0,5,16,11,0,54.8,35.7,9.5
12444,1355,4,lado,21,0,5,16,21,0,54.2,36.0,9.8
12444,1355,2,lado,21,0,5,16,21,0,48.4,43.1,8.5
12444,1355,1,lado,21,0,5,16,21,0,47.5,44.4,8.1
12444,2255,4,esquina,14,0,4,10,8,0,54.1,39.7,6.2
12444,2255,2,esquina,14,0,5,9,8,0,52.4,41.2,6.4
12444,2255,1,esquina,14,0,5,9,10,0,49.4,44.3,6.3
12444,2255,4,lado,14,0,5,9,14,0,47.2,44.1,8.7
12444,2255,2,lado,14,0,5,9,14,0,43.5,51.6,4.9
12444,2255,1,lado,14,0,5,9,14,0,41.6,50.8,7.6
13335,1455,1,esquina,21,1,2,18,7,12,53.1,40.8,6.1
13335,1455,3,esquina,21,1,2,18,7,12,51.7,43.3,5.0
13335,1455,5,esquina,21,3,1,17,11,12,50.2,45.1,4.7
13335,1455,3,lado,21,0,2,19,21,0,48.9,45.3,5.8
13335,1455,5,lado,21,5,3,13,12,12,48.7,46.3,5.0
13335,1455,1,lado,21,2,0,19,21,12,47.3,46.7,6.0
13344,3345,4,esquina,21,0,0,21,7,0,53.7,41.3,5.0
13344,3345,3,esquina,21,0,0,21,9,0,53.2,42.8,4.0
13344,3345,1,esquina,21,0,1,20,11,0,50.9,44.8,4.3
13344,3345,4,lado,21,0,0,21,19,0,48.3,47.2,4.5
13344,3345,3,lado,21,0,3,18,21,0,44.9,51.5,3.6
13344,3345,1,lado,21,0,3,18,21,0,41.1,55.0,3.9
13444,3355,4,esquina,14,0,4,10,8,0,54.1,39.7,6.2
13444,3355,3,esquina,14,0,5,9,8,0,52.4,41.2,6.4
13444,3355,1,esquina,14,0,5,9,10,0,49.4,44.3,6.3
13444,3355,4,lado,14,0,5,9,14,0,47.2,44.1,8.7
13444,3355,3,lado,14,0,5,9,14,0,43.5,51.6,4.9
13444,3355,1,lado,14,0,5,9,14,0,41.6,50.8,7.6
22244,1355,4,esquina,21,0,4,17,9,0,56.3,37.2,6.5
22244,1355,4,lado,21,4,1,16,21,14,53.7,39.9,6.4
22244,1355,2,esquina,21,0,5,16,11,0,52.7,39.8,7.5
22244,1355,2,lado,21,2,5,14,21,14,47.7,45.6,6.7
22334,1345,3,esquina,28,1,5,22,10,12,54.7,40.5,4.8
22334,1345,2,esquina,28,1,7,20,12,14,52.0,43.1,4.9
22334,1345,4,esquina,28,3,3,22,14,12,50.2,45.1,4.7
22334,1345,4,lado,28,6,3,19,26,14,48.1,47.4,4.5
22334,1345,3,lado,28,0,7,21,28,0,46.7,49.4,3.9
22334,1345,2,lado,28,0,9,19,28,0,46.4,49.2,4.4
22335,1455,3,esquina,21,1,2,18,7,12,55.7,38.1,6.2
22335,1455,2,esquina,21,1,2,18,7,12,55.5,39.3,5.2
22335,1455,5,esquina,21,3,1,17,11,12,53.3,41.4,5.3
22335,1455,5,lado,21,5,3,13,12,12,53.1,40.6,6.3
22335,1455,2,lado,21,0,2,19,21,0,49.7,43.3,7.0
22335,1455,3,lado,21,0,2,19,21,0,48.5,44.6,6.9
22344,2355,4,esquina,21,0,4,17,9,0,54.5,39.7,5.8
22344,2355,2,esquina,21,0,5,16,11,0,52.1,41.7,6.2
22344,2355,3,esquina,21,0,5,16,9,0,51.8,43.0,5.2
22344,2355,4,lado,21,2,3,16,21,14,50.1,45.7,4.2
22344,2355,2,lado,21,0,5,16,21,0,46.7,48.9,4.4
22344,2355,3,lado,21,0,5,16,21,0,45.6,48.8,5.6
23335,1455,2,esquina,21,1,2,18,7,12,56.2,37.2,6.6
23335,1455,3,esquina,21,1,2,18,7,12,55.1,39.6,5.3
23335,1455,5,esquina,21,3,1,17,11,12,53.6,41.2,5.2
23335,1455,5,lado,21,5,3,13,12,12,52.4,41.6,6.0
23335,1455,2,lado,21,0,2,19,21,0,51.0,42.3,6.7
23335,1455,3,lado,21,0,2,19,21,0,49.8,43.3,6.9
23335,2455,2,esquina,21,1,2,18,7,12,53.1,40.8,6.1
23335,2455,3,esquina,21,1,2,18,7,12,51.7,43.3,5.0
23335,2455,5,esquina,21,3,1,17,11,12,50.2,45.1,4.7
23335,2455,3,lado,21,0,2,19,21,0,48.9,45.3,5.8
23335,2455,5,lado,21,5,3,13,12,12,48.7,46.3,5.0
23335,2455,2,lado,21,2,0,19,21,12,47.3,46.7,6.0
23344,3345,4,esquina,21,0,0,21,7,0,53.7,41.3,5.0
23344,3345,3,esquina,21,0,0,21,9,0,53.2,42.8,4.0
23344,3345,2,esquina,21,0,1,20,11,0,50.9,44.8,4.3
23344,3345,4,lado,21,0,0,21,19,0,48.3,47.2,4.5
23344,3345,3,lado,21,0,3,18,21,0,44.9,51.5,3.6
23344,3345,2,lado,21,0,3,18,21,0,41.1,55.0,3.9
23444,3355,4,esquina,14,0,4,10,8,0,54.1,39.7,6.2
23444,3355,3,esquina,14,0,5,9,8,0,52.4,41.2,6.4
