white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
111344,22255,4,lado,14,0,5,9,14,0,58.0,41.5,0.5
111344,22255,3,lado,14,0,5,9,14,0,56.5,43.0,0.5
111344,22255,3,esquina,14,0,0,14,8,0,49.2,50.8,0.0
111344,22255,1,esquina,14,0,3,11,10,0,48.2,51.2,0.5
111344,22255,4,esquina,14,0,0,14,8,0,48.0,50.8,1.2
111344,22255,1,lado,14,0,7,7,14,0,46.2,52.5,1.2
111344,22355,4,lado,21,0,5,16,21,0,57.5,41.8,0.8
111344,22355,3,lado,21,0,5,16,21,0,54.2,44.5,1.2
111344,22355,1,lado,21,0,9,12,21,0,47.5,52.5,0.0
111344,22355,3,esquina,21,0,5,16,9,0,44.2,55.5,0.2
111344,22355,4,esquina,21,0,3,18,9,0,43.0,55.8,1.2
111344,22355,1,esquina,21,0,3,18,13,0,42.2,56.2,1.5
111344,33345,4,lado,21,0,0,21,19,0,55.5,43.2,1.2
111344,33345,3,lado,21,0,3,18,21,0,51.2,48.8,0.0
111344,33345,1,lado,21,0,5,16,21,0,48.0,51.0,1.0
111344,33345,3,esquina,21,0,1,20,9,0,44.5,54.5,1.0
111344,33345,4,esquina,21,0,0,21,7,0,43.5,56.0,0.5
111344,33345,1,esquina,21,0,0,21,11,0,42.5,56.8,0.8
112224,13335,2,lado,21,0,5,16,21,0,51.2,48.8,0.0
112224,13335,1,lado,21,0,5,16,21,0,47.5,52.0,0.5
112224,13335,4,lado,21,3,6,12,19,14,47.2,51.8,1.0
112224,13335,4,esquina,21,0,4,17,13,0,36.5,63.0,0.5
112224,13335,1,esquina,21,0,6,15,9,0,31.5,67.0,1.5
112224,13335,2,esquina,21,0,6,15,9,0,28.8,69.5,1.8
112234,23335,4,lado,21,0,0,21,19,0,55.0,45.0,0.0
112234,23335,3,lado,21,0,0,21,18,0,51.0,48.5,0.5
112234,23335,2,lado,21,0,0,21,21,0,50.8,48.8,0.5
112234,23335,1,lado,21,0,0,21,21,0,48.8,50.8,0.5
112234,23335,2,esquina,21,0,0,21,7,0,48.2,51.0,0.8
112234,23335,4,esquina,21,0,2,19,7,0,46.5,52.8,0.8
112234,23335,1,esquina,21,0,0,21,9,0,45.8,54.0,0.2
112234,23335,3,esquina,21,0,1,20,7,0,30.5,68.5,1.0
112244,13355,4,lado,21,2,3,16,21,14,52.2,47.0,0.8
112244,13355,2,lado,21,0,7,14,21,0,51.2,47.8,1.0
112244,13355,1,lado,21,0,7,14,21,0,49.2,50.0,0.8
112244,13355,4,esquina,21,0,5,16,9,0,42.2,56.0,1.8
112244,13355,1,esquina,21,0,5,16,11,0,41.2,57.8,1.0
112244,13355,2,esquina,21,0,5,16,11,0,40.8,58.8,0.5
112334,13355,3,lado,21,0,5,16,21,0,49.0,51.0,0.0
112334,13355,2,lado,21,0,7,14,21,0,47.0,53.0,0.0
112334,13355,4,lado,21,2,5,14,21,12,46.5,53.0,0.5
112334,13355,1,lado,21,0,7,14,21,0,45.8,54.0,0.2
112334,13355,1,esquina,21,0,8,13,11,0,35.0,64.2,0.8
112334,13355,4,esquina,21,3,2,16,9,14,32.2,67.8,0.0
112334,13355,3,esquina,21,0,6,15,9,0,30.0,69.2,0.8
112334,13355,2,esquina,21,0,8,13,11,0,27.8,70.8,1.5
112335,22455,1,lado,21,0,2,19,21,0,53.5,45.5,1.0
112335,22455,3,lado,21,0,2,19,21,0,53.0,46.5,0.5
112335,22455,2,lado,21,0,2,19,21,0,52.0,47.5,0.5
112335,22455,5,lado,21,3,3,15,12,12,45.5,53.2,1.2
112335,22455,2,esquina,21,1,0,20,7,12,38.2,61.2,0.5
112335,22455,1,esquina,21,1,0,20,9,12,37.5,60.5,2.0
112335,22455,5,esquina,21,3,0,18,11,12,34.2,65.5,0.2
112335,22455,3,esquina,21,0,1,20,7,0,33.8,65.8,0.5
112344,33345,4,lado,21,0,0,21,19,0,60.0,39.2,0.8
112344,33345,1,lado,21,0,5,16,21,0,52.8,46.8,0.5
112344,33345,2,lado,21,0,5,16,21,0,47.8,51.2,1.0
112344,33345,3,lado,21,0,3,18,21,0,47.0,52.8,0.2
112344,33345,4,esquina,21,0,0,21,7,0,44.0,55.5,0.5
112344,33345,2,esquina,21,0,0,21,11,0,42.5,56.8,0.8
112344,33345,1,esquina,21,0,0,21,11,0,41.8,57.5,0.8
112344,33345,3,esquina,21,0,1,20,9,0,41.0,58.0,1.0
113333,22334,3,lado,21,0,3,18,19,0,66.5,33.5,0.0
113333,22334,3,esquina,21,0,2,19,7,0,59.5,38.8,1.8
113333,22334,1,lado,21,2,5,14,21,12,54.0,45.5,0.5
113333,22334,1,esquina,21,0,4,17,11,0,48.0,50.8,1.2
113333,22335,3,lado,21,0,3,18,19,0,66.5,33.5,0.0
113333,22335,3,esquina,21,0,2,19,7,0,59.5,38.8,1.8
113333,22335,1,lado,21,2,5,14,21,12,54.0,45.5,0.5
113333,22335,1,esquina,21,0,4,17,11,0,48.0,50.8,1.2
