white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11334,12255,3,lado,21,0,5,16,21,0,44.0,54.0,2.0
11334,12255,4,lado,21,0,5,16,21,0,42.8,55.8,1.5
11334,12255,3,esquina,21,0,6,15,9,0,37.0,61.0,2.0
11334,12255,1,lado,21,4,3,14,21,14,35.8,63.0,1.2
11334,12255,4,esquina,21,0,6,15,9,0,33.5,65.5,1.0
11334,12255,1,esquina,21,0,7,14,11,0,28.8,70.2,1.0
11344,12255,4,lado,21,0,5,16,21,0,44.0,54.0,2.0
11344,12255,3,lado,21,0,5,16,21,0,43.0,55.2,1.8
11344,12255,4,esquina,21,0,6,15,9,0,36.8,61.2,2.0
11344,12255,1,lado,21,4,3,14,21,14,34.5,64.5,1.0
11344,12255,3,esquina,21,0,6,15,9,0,34.0,64.8,1.2
11344,12255,1,esquina,21,0,7,14,11,0,29.5,68.2,2.2
12234,11245,4,lado,28,4,2,22,26,14,46.0,51.8,2.2
12234,11245,3,lado,28,2,5,21,28,14,44.8,53.0,2.2
12234,11245,2,lado,28,2,5,21,28,14,44.0,53.8,2.2
12234,11245,1,lado,28,2,7,19,28,14,36.8,61.0,2.2
12234,11245,4,esquina,28,0,4,24,14,0,35.0,63.2,1.8
12234,11245,3,esquina,28,0,2,26,10,0,30.5,67.2,2.2
12234,11245,1,esquina,28,0,3,25,12,0,26.8,70.0,3.2
12234,11245,2,esquina,28,0,1,27,10,0,24.2,73.8,2.0
12234,13335,4,lado,21,0,0,21,19,0,43.8,55.8,0.5
12234,13335,2,lado,21,0,3,18,21,0,40.5,59.0,0.5
12234,13335,3,lado,21,0,2,19,18,0,39.8,59.2,1.0
12234,13335,1,lado,21,0,3,18,21,0,35.8,63.0,1.2
12234,13335,4,esquina,21,0,2,19,7,0,34.2,65.2,0.5
12234,13335,1,esquina,21,0,2,19,7,0,28.0,70.5,1.5
12234,13335,2,esquina,21,0,2,19,7,0,27.2,71.8,1.0
12234,13335,3,esquina,21,0,3,18,7,0,25.5,74.0,0.5
12333,11244,3,lado,21,0,5,16,21,0,47.5,48.5,4.0
12333,11244,2,lado,21,4,1,16,21,14,44.5,52.0,3.5
12333,11244,1,lado,21,4,3,14,21,14,44.5,53.5,2.0
12333,11244,3,esquina,21,0,4,17,9,0,36.5,60.0,3.5
12333,11244,2,esquina,21,0,6,15,9,0,33.5,64.5,2.0
12333,11244,1,esquina,21,0,7,14,11,0,29.8,67.8,2.5
12333,11255,3,lado,21,0,5,16,21,0,47.5,48.5,4.0
12333,11255,2,lado,21,4,1,16,21,14,44.5,52.0,3.5
12333,11255,1,lado,21,4,3,14,21,14,44.5,53.5,2.0
12333,11255,3,esquina,21,0,4,17,9,0,36.5,60.0,3.5
12333,11255,2,esquina,21,0,6,15,9,0,33.5,64.5,2.0
12333,11255,1,esquina,21,0,7,14,11,0,29.8,67.8,2.5
12344,11355,4,lado,21,2,3,16,21,14,47.2,50.8,2.0
12344,11355,3,lado,21,4,1,16,21,14,42.0,56.2,1.8
12344,11355,2,lado,21,4,3,14,21,14,40.0,57.0,3.0
12344,11355,1,lado,21,4,3,14,21,14,36.0,61.8,2.2
12344,11355,4,esquina,21,0,5,16,9,0,32.2,66.0,1.8
12344,11355,3,esquina,21,0,6,15,9,0,30.2,68.0,1.8
12344,11355,1,esquina,21,1,6,14,11,14,28.0,69.8,2.2
12344,11355,2,esquina,21,0,6,15,11,0,25.5,72.2,2.2
12344,12355,3,lado,28,4,1,23,28,14,45.2,53.8,1.0
12344,12355,4,lado,28,4,1,23,28,14,42.0,57.2,0.8
12344,12355,2,lado,28,4,3,21,28,14,42.0,56.2,1.8
12344,12355,1,lado,28,4,5,19,28,14,40.0,58.5,1.5
12344,12355,4,esquina,28,2,4,22,10,14,31.0,67.0,2.0
