white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
111344,22255,4,esquina,14,0,0,14,8,0,57.0,41.5,1.5
111344,22255,4,lado,14,0,5,9,14,0,51.6,47.8,0.6
111344,22255,3,lado,14,0,5,9,14,0,51.1,48.0,0.9
111344,22255,1,esquina,14,0,3,11,10,0,48.9,50.8,0.4
111344,22255,3,esquina,14,0,0,14,8,0,47.4,51.6,1.0
111344,22255,1,lado,14,0,7,7,14,0,42.0,57.6,0.4
111344,22355,4,esquina,21,0,3,18,9,0,50.8,48.8,0.5
111344,22355,4,lado,21,0,5,16,21,0,50.5,49.0,0.5
111344,22355,1,esquina,21,0,3,18,13,0,47.4,51.8,0.9
111344,22355,3,esquina,21,0,5,16,9,0,46.5,52.4,1.1
111344,22355,3,lado,21,0,5,16,21,0,45.0,54.4,0.6
111344,22355,1,lado,21,0,9,12,21,0,42.2,57.4,0.4
111344,33345,4,lado,21,0,0,21,19,0,50.6,49.1,0.2
111344,33345,4,esquina,21,0,0,21,7,0,49.8,50.1,0.1
111344,33345,1,esquina,21,0,0,21,11,0,46.8,52.6,0.6
111344,33345,3,lado,21,0,3,18,21,0,44.8,55.2,0.0
111344,33345,3,esquina,21,0,1,20,9,0,42.9,57.0,0.1
111344,33345,1,lado,21,0,5,16,21,0,40.2,59.5,0.2
112224,13335,2,esquina,21,0,6,15,9,0,51.4,48.1,0.5
112224,13335,4,esquina,21,0,4,17,13,0,51.2,48.8,0.0
112224,13335,1,esquina,21,0,6,15,9,0,47.5,52.4,0.1
112224,13335,4,lado,21,3,6,12,19,14,46.6,53.0,0.4
112224,13335,1,lado,21,0,5,16,21,0,46.4,53.4,0.2
112224,13335,2,lado,21,0,5,16,21,0,45.8,53.8,0.5
112234,23335,2,esquina,21,0,0,21,7,0,50.5,49.1,0.4
112234,23335,3,lado,21,0,0,21,18,0,49.2,50.1,0.6
112234,23335,4,lado,21,0,0,21,19,0,48.4,51.6,0.0
112234,23335,4,esquina,21,0,2,19,7,0,48.4,51.4,0.2
112234,23335,1,esquina,21,0,0,21,9,0,47.9,52.0,0.1
112234,23335,3,esquina,21,0,1,20,7,0,46.6,53.4,0.0
112234,23335,2,lado,21,0,0,21,21,0,46.1,53.4,0.5
112234,23335,1,lado,21,0,0,21,21,0,43.4,56.4,0.2
112244,13355,4,esquina,21,0,5,16,9,0,54.5,45.2,0.2
112244,13355,4,lado,21,2,3,16,21,14,51.1,47.9,1.0
112244,13355,2,esquina,21,0,5,16,11,0,48.5,51.0,0.5
112244,13355,1,esquina,21,0,5,16,11,0,48.1,51.5,0.4
112244,13355,2,lado,21,0,7,14,21,0,44.8,55.1,0.1
112244,13355,1,lado,21,0,7,14,21,0,43.8,55.9,0.4
112334,13355,3,esquina,21,0,6,15,9,0,52.1,47.8,0.1
112334,13355,3,lado,21,0,5,16,21,0,51.8,48.1,0.1
112334,13355,4,esquina,21,3,2,16,9,14,49.4,50.6,0.0
112334,13355,2,esquina,21,0,8,13,11,0,48.4,51.6,0.0
112334,13355,1,esquina,21,0,8,13,11,0,48.2,51.6,0.1
112334,13355,1,lado,21,0,7,14,21,0,47.4,52.6,0.0
112334,13355,4,lado,21,2,5,14,21,12,44.6,55.1,0.2
112334,13355,2,lado,21,0,7,14,21,0,41.2,58.5,0.2
112335,22455,3,esquina,21,0,1,20,7,0,51.4,47.5,1.1
112335,22455,3,lado,21,0,2,19,21,0,51.2,48.6,0.1
112335,22455,5,lado,21,3,3,15,12,12,48.9,50.4,0.8
112335,22455,1,esquina,21,1,0,20,9,12,47.6,52.1,0.2
112335,22455,2,esquina,21,1,0,20,7,12,46.1,53.2,0.6
112335,22455,2,lado,21,0,2,19,21,0,46.0,54.0,0.0
112335,22455,5,esquina,21,3,0,18,11,12,45.6,54.4,0.0
112335,22455,1,lado,21,0,2,19,21,0,45.6,54.0,0.4
112344,33345,4,lado,21,0,0,21,19,0,52.6,47.1,0.2
112344,33345,4,esquina,21,0,0,21,7,0,50.9,48.8,0.4
112344,33345,2,esquina,21,0,0,21,11,0,47.2,52.5,0.2
112344,33345,1,esquina,21,0,0,21,11,0,45.6,54.2,0.1
112344,33345,3,esquina,21,0,1,20,9,0,44.9,54.9,0.2
112344,33345,3,lado,21,0,3,18,21,0,43.5,56.4,0.1
112344,33345,1,lado,21,0,5,16,21,0,41.4,58.1,0.5
112344,33345,2,lado,21,0,5,16,21,0,40.5,59.2,0.2
113333,22334,3,esquina,21,0,2,19,7,0,53.1,46.9,0.0
113333,22334,3,lado,21,0,3,18,19,0,50.2,49.6,0.1
113333,22334,1,esquina,21,0,4,17,11,0,46.2,53.5,0.2
113333,22334,1,lado,21,2,5,14,21,12,39.8,60.2,0.0
113333,22335,3,esquina,21,0,2,19,7,0,53.1,46.9,0.0
113333,22335,3,lado,21,0,3,18,19,0,50.2,49.6,0.1
113333,22335,1,esquina,21,0,4,17,11,0,46.2,53.5,0.2
113333,22335,1,lado,21,2,5,14,21,12,39.8,60.2,0.0
113334,22345,3,esquina,28,0,0,28,10,0,51.0,48.5,0.5
113334,22345,3,lado,28,0,5,23,28,0,50.5,49.1,0.4
113334,22345,4,esquina,28,1,2,25,14,14,49.9,50.0,0.1
113334,22345,4,lado,28,0,4,24,26,0,48.2,51.6,0.1
113334,22345,1,esquina,28,0,3,25,14,0,47.9,51.6,0.5
113334,22345,1,lado,28,0,11,17,28,0,40.9,58.9,0.2
