Barriendo 8,820 enfrentamientos, hasta 14 plies, 20000 ms cada uno.
Hilos: 8
      25/8820  (2s)
      50/8820  (3s)
      75/8820  (4s)
     100/8820  (5s)
     125/8820  (6s)
     150/8820  (7s)
     175/8820  (8s)
     200/8820  (8s)
     225/8820  (10s)
     250/8820  (11s)
     275/8820  (13s)
     300/8820  (14s)
     325/8820  (15s)
     350/8820  (15s)
     375/8820  (17s)
     400/8820  (19s)
     425/8820  (21s)
     450/8820  (22s)
     475/8820  (22s)
     500/8820  (23s)
     525/8820  (24s)
     550/8820  (25s)
     575/8820  (26s)
     600/8820  (26s)
     625/8820  (28s)
     650/8820  (29s)
     675/8820  (32s)
     700/8820  (33s)
     725/8820  (34s)
     750/8820  (35s)
     775/8820  (36s)
     800/8820  (37s)
     825/8820  (38s)
     850/8820  (39s)
     875/8820  (40s)
     900/8820  (40s)
     925/8820  (41s)
     950/8820  (42s)
     975/8820  (43s)
    1000/8820  (45s)
    1025/8820  (47s)
    1050/8820  (49s)
    1075/8820  (49s)
    1100/8820  (50s)
    1125/8820  (51s)
    1150/8820  (53s)
    1175/8820  (54s)
    1200/8820  (56s)
    1225/8820  (58s)
    1250/8820  (59s)
    1275/8820  (60s)
    1300/8820  (62s)
    1325/8820  (64s)
    1350/8820  (65s)
    1375/8820  (67s)
    1400/8820  (68s)
    1425/8820  (68s)
    1450/8820  (70s)
    1475/8820  (71s)
    1500/8820  (71s)
    1525/8820  (72s)
    1550/8820  (72s)
    1575/8820  (73s)
    1600/8820  (74s)
    1625/8820  (76s)
    1650/8820  (77s)
    1675/8820  (78s)
    1700/8820  (78s)
    1725/8820  (79s)
    1750/8820  (80s)
    1775/8820  (80s)
    1800/8820  (81s)
    1825/8820  (82s)
    1850/8820  (84s)
    1875/8820  (85s)
    1900/8820  (86s)
    1925/8820  (87s)
    1950/8820  (88s)
    1975/8820  (88s)
    2000/8820  (89s)
    2025/8820  (89s)
    2050/8820  (89s)
    2075/8820  (90s)
    2100/8820  (90s)
    2125/8820  (92s)
    2150/8820  (93s)
    2175/8820  (93s)
    2200/8820  (94s)
    2225/8820  (95s)
    2250/8820  (96s)
    2275/8820  (97s)
    2300/8820  (97s)
    2325/8820  (98s)
    2350/8820  (99s)
    2375/8820  (101s)
    2400/8820  (103s)
    2425/8820  (105s)
    2450/8820  (106s)
    2475/8820  (108s)
    2500/8820  (111s)
    2525/8820  (112s)
    2550/8820  (113s)
    2575/8820  (114s)
    2600/8820  (115s)
    2625/8820  (117s)
    2650/8820  (119s)
    2675/8820  (121s)
    2700/8820  (123s)
    2725/8820  (125s)
    2750/8820  (126s)
    2775/8820  (129s)
    2800/8820  (130s)
    2825/8820  (133s)
    2850/8820  (135s)
    2875/8820  (136s)
    2900/8820  (139s)
    2925/8820  (141s)
    2950/8820  (143s)
    2975/8820  (144s)
    3000/8820  (145s)
    3025/8820  (147s)
    3050/8820  (149s)
    3075/8820  (151s)
    3100/8820  (152s)
    3125/8820  (153s)
    3150/8820  (154s)
    3175/8820  (155s)
    3200/8820  (156s)
    3225/8820  (157s)
    3250/8820  (158s)
    3275/8820  (160s)
    3300/8820  (162s)
    3325/8820  (164s)
    3350/8820  (165s)
    3375/8820  (166s)
    3400/8820  (167s)
    3425/8820  (169s)
    3450/8820  (170s)
    3475/8820  (172s)
    3500/8820  (173s)
    3525/8820  (175s)
    3550/8820  (176s)
    3575/8820  (177s)
    3600/8820  (178s)
    3625/8820  (179s)
    3650/8820  (180s)
    3675/8820  (180s)
    3700/8820  (181s)
    3725/8820  (182s)
    3750/8820  (183s)
    3775/8820  (185s)
    3800/8820  (186s)
    3825/8820  (187s)
    3850/8820  (189s)
    3875/8820  (190s)
    3900/8820  (192s)
    3925/8820  (194s)
    3950/8820  (195s)
    3975/8820  (196s)
    4000/8820  (198s)
    4025/8820  (199s)
    4050/8820  (202s)
    4075/8820  (203s)
    4100/8820  (204s)
    4125/8820  (205s)
    4150/8820  (207s)
    4175/8820  (209s)
    4200/8820  (211s)
    4225/8820  (212s)
    4250/8820  (213s)
    4275/8820  (214s)
    4300/8820  (215s)
    4325/8820  (215s)
    4350/8820  (217s)
    4375/8820  (217s)
    4400/8820  (218s)
    4425/8820  (219s)
    4450/8820  (220s)
    4475/8820  (222s)
    4500/8820  (224s)
    4525/8820  (225s)
    4550/8820  (226s)
    4575/8820  (227s)
    4600/8820  (228s)
    4625/8820  (229s)
    4650/8820  (230s)
    4675/8820  (231s)
    4700/8820  (234s)
    4725/8820  (236s)
    4750/8820  (239s)
    4775/8820  (240s)
    4800/8820  (241s)
    4825/8820  (242s)
    4850/8820  (243s)
    4875/8820  (244s)
    4900/8820  (245s)
    4925/8820  (245s)
    4950/8820  (246s)
    4975/8820  (246s)
    5000/8820  (247s)
    5025/8820  (248s)
    5050/8820  (249s)
    5075/8820  (250s)
    5100/8820  (251s)
    5125/8820  (251s)
    5150/8820  (252s)
    5175/8820  (253s)
    5200/8820  (254s)
    5225/8820  (255s)
    5250/8820  (256s)
    5275/8820  (257s)
    5300/8820  (258s)
    5325/8820  (259s)
    5350/8820  (259s)
    5375/8820  (260s)
    5400/8820  (261s)
    5425/8820  (262s)
    5450/8820  (263s)
    5475/8820  (264s)
    5500/8820  (264s)
    5525/8820  (265s)
    5550/8820  (266s)
    5575/8820  (266s)
    5600/8820  (267s)
    5625/8820  (268s)
    5650/8820  (269s)
    5675/8820  (270s)
    5700/8820  (272s)
    5725/8820  (275s)
    5750/8820  (279s)
    5775/8820  (282s)
    5800/8820  (284s)
    5825/8820  (285s)
    5850/8820  (287s)
    5875/8820  (288s)
    5900/8820  (289s)
    5925/8820  (292s)
    5950/8820  (294s)
    5975/8820  (296s)
    6000/8820  (298s)
    6025/8820  (300s)
    6050/8820  (301s)
    6075/8820  (302s)
    6100/8820  (303s)
    6125/8820  (304s)
    6150/8820  (305s)
    6175/8820  (306s)
    6200/8820  (307s)
    6225/8820  (309s)
    6250/8820  (310s)
    6275/8820  (311s)
    6300/8820  (312s)
    6325/8820  (313s)
    6350/8820  (315s)
    6375/8820  (316s)
    6400/8820  (317s)
    6425/8820  (318s)
    6450/8820  (319s)
    6475/8820  (321s)
    6500/8820  (324s)
    6525/8820  (325s)
    6550/8820  (327s)
    6575/8820  (328s)
    6600/8820  (330s)
    6625/8820  (330s)
    6650/8820  (331s)
    6675/8820  (333s)
    6700/8820  (335s)
    6725/8820  (338s)
    6750/8820  (339s)
    6775/8820  (341s)
    6800/8820  (343s)
    6825/8820  (344s)
    6850/8820  (345s)
    6875/8820  (347s)
    6900/8820  (349s)
    6925/8820  (351s)
    6950/8820  (352s)
    6975/8820  (354s)
    7000/8820  (357s)
    7025/8820  (361s)
    7050/8820  (363s)
    7075/8820  (365s)
    7100/8820  (366s)
    7125/8820  (367s)
    7150/8820  (369s)
    7175/8820  (370s)
    7200/8820  (372s)
    7225/8820  (374s)
    7250/8820  (375s)
    7275/8820  (375s)
    7300/8820  (376s)
    7325/8820  (377s)
    7350/8820  (378s)
    7375/8820  (380s)
    7400/8820  (383s)
    7425/8820  (384s)
    7450/8820  (385s)
    7475/8820  (386s)
    7500/8820  (388s)
    7525/8820  (390s)
    7550/8820  (391s)
    7575/8820  (391s)
    7600/8820  (393s)
    7625/8820  (393s)
    7650/8820  (394s)
    7675/8820  (395s)
    7700/8820  (396s)
    7725/8820  (397s)
    7750/8820  (397s)
    7775/8820  (399s)
    7800/8820  (400s)
    7825/8820  (401s)
    7850/8820  (402s)
    7875/8820  (404s)
    7900/8820  (405s)
    7925/8820  (407s)
    7950/8820  (409s)
    7975/8820  (410s)
    8000/8820  (411s)
    8025/8820  (411s)
    8050/8820  (412s)
    8075/8820  (413s)
    8100/8820  (414s)
    8125/8820  (415s)
    8150/8820  (416s)
    8175/8820  (417s)
    8200/8820  (419s)
    8225/8820  (420s)
    8250/8820  (423s)
    8275/8820  (424s)
    8300/8820  (425s)
    8325/8820  (426s)
    8350/8820  (427s)
    8375/8820  (429s)
    8400/8820  (430s)
    8425/8820  (431s)
    8450/8820  (432s)
    8475/8820  (432s)
    8500/8820  (433s)
    8525/8820  (435s)
    8550/8820  (437s)
    8575/8820  (438s)
    8600/8820  (439s)
    8625/8820  (440s)
    8650/8820  (442s)
    8675/8820  (443s)
    8700/8820  (444s)
    8725/8820  (445s)
    8750/8820  (447s)
    8775/8820  (449s)
    8800/8820  (453s)
    8820/8820  (456s)

Escrito sw_5v4.csv (8,820 filas, 456s)
  white     6,480  (73.5%)
  black     1,774  (20.1%)
  draw        566  (6.4%)
