white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
111344,22255,4,esquina,14,0,0,14,8,0,54.8,44.6,0.6
111344,22255,1,esquina,14,0,3,11,10,0,53.5,45.3,1.2
111344,22255,4,lado,14,0,5,9,14,0,51.6,47.2,1.2
111344,22255,3,esquina,14,0,0,14,8,0,50.7,48.0,1.3
111344,22255,1,lado,14,0,7,7,14,0,48.5,50.9,0.6
111344,22255,3,lado,14,0,5,9,14,0,48.2,51.0,0.8
111344,22355,4,esquina,21,0,3,18,9,0,56.5,42.5,1.0
111344,22355,1,esquina,21,0,3,18,13,0,51.3,47.6,1.1
111344,22355,3,esquina,21,0,5,16,9,0,51.1,48.1,0.8
111344,22355,4,lado,21,0,5,16,21,0,49.3,49.8,0.9
111344,22355,3,lado,21,0,5,16,21,0,45.9,53.8,0.3
111344,22355,1,lado,21,0,9,12,21,0,44.4,55.1,0.5
111344,33345,3,esquina,21,0,1,20,9,0,52.0,47.8,0.2
111344,33345,4,esquina,21,0,0,21,7,0,51.2,48.5,0.3
111344,33345,1,esquina,21,0,0,21,11,0,50.9,48.8,0.3
111344,33345,4,lado,21,0,0,21,19,0,49.6,50.1,0.3
111344,33345,3,lado,21,0,3,18,21,0,43.3,56.6,0.1
111344,33345,1,lado,21,0,5,16,21,0,41.8,57.8,0.4
112224,13335,2,esquina,21,0,6,15,9,0,53.6,46.0,0.4
112224,13335,1,esquina,21,0,6,15,9,0,52.0,47.8,0.2
112224,13335,4,esquina,21,0,4,17,13,0,50.9,49.0,0.1
112224,13335,2,lado,21,0,5,16,21,0,48.4,51.3,0.3
112224,13335,1,lado,21,0,5,16,21,0,47.8,52.0,0.2
112224,13335,4,lado,21,3,6,12,19,14,40.5,59.4,0.1
112234,23335,2,esquina,21,0,0,21,7,0,54.8,45.0,0.2
112234,23335,1,esquina,21,0,0,21,9,0,52.4,47.4,0.2
112234,23335,3,esquina,21,0,1,20,7,0,51.6,47.9,0.5
112234,23335,3,lado,21,0,0,21,18,0,49.2,50.4,0.4
112234,23335,4,esquina,21,0,2,19,7,0,48.2,51.6,0.2
112234,23335,1,lado,21,0,0,21,21,0,47.6,52.3,0.1
112234,23335,2,lado,21,0,0,21,21,0,47.3,52.7,0.0
112234,23335,4,lado,21,0,0,21,19,0,46.2,53.3,0.5
112244,13355,4,esquina,21,0,5,16,9,0,56.6,42.5,0.9
112244,13355,2,esquina,21,0,5,16,11,0,54.6,45.1,0.3
112244,13355,1,esquina,21,0,5,16,11,0,52.5,47.1,0.4
112244,13355,1,lado,21,0,7,14,21,0,49.8,49.5,0.7
112244,13355,4,lado,21,2,3,16,21,14,49.7,49.7,0.6
112244,13355,2,lado,21,0,7,14,21,0,49.0,50.7,0.3
112334,13355,4,esquina,21,3,2,16,9,14,53.5,46.4,0.1
112334,13355,3,esquina,21,0,6,15,9,0,52.5,47.4,0.1
112334,13355,1,esquina,21,0,8,13,11,0,52.5,47.2,0.3
112334,13355,2,esquina,21,0,8,13,11,0,49.5,50.1,0.4
112334,13355,1,lado,21,0,7,14,21,0,47.8,52.1,0.1
112334,13355,3,lado,21,0,5,16,21,0,47.4,52.5,0.1
112334,13355,2,lado,21,0,7,14,21,0,46.6,53.2,0.2
112334,13355,4,lado,21,2,5,14,21,12,43.7,56.2,0.1
112335,22455,3,esquina,21,0,1,20,7,0,56.5,43.2,0.3
112335,22455,2,esquina,21,1,0,20,7,12,53.9,45.4,0.7
112335,22455,5,esquina,21,3,0,18,11,12,53.2,46.1,0.7
112335,22455,1,esquina,21,1,0,20,9,12,51.0,48.6,0.4
112335,22455,3,lado,21,0,2,19,21,0,50.2,49.4,0.4
112335,22455,2,lado,21,0,2,19,21,0,49.0,50.6,0.4
112335,22455,1,lado,21,0,2,19,21,0,49.0,50.5,0.5
112335,22455,5,lado,21,3,3,15,12,12,48.3,51.6,0.1
112344,33345,1,esquina,21,0,0,21,11,0,53.0,46.7,0.3
112344,33345,4,esquina,21,0,0,21,7,0,52.2,47.8,0.0
112344,33345,3,esquina,21,0,1,20,9,0,51.1,48.6,0.3
112344,33345,2,esquina,21,0,0,21,11,0,50.9,48.8,0.3
112344,33345,4,lado,21,0,0,21,19,0,49.5,49.9,0.6
112344,33345,3,lado,21,0,3,18,21,0,45.5,54.1,0.4
112344,33345,1,lado,21,0,5,16,21,0,43.8,56.1,0.1
112344,33345,2,lado,21,0,5,16,21,0,41.9,57.7,0.4
113333,22334,3,esquina,21,0,2,19,7,0,57.6,41.8,0.6
113333,22334,3,lado,21,0,3,18,19,0,51.5,48.0,0.5
113333,22334,1,esquina,21,0,4,17,11,0,51.0,48.6,0.4
113333,22334,1,lado,21,2,5,14,21,12,39.8,59.7,0.5
113333,22335,3,esquina,21,0,2,19,7,0,57.6,41.8,0.6
113333,22335,3,lado,21,0,3,18,19,0,51.5,48.0,0.5
113333,22335,1,esquina,21,0,4,17,11,0,51.0,48.6,0.4
113333,22335,1,lado,21,2,5,14,21,12,39.8,59.7,0.5
113334,22345,3,esquina,28,0,0,28,10,0,57.6,41.9,0.5
113334,22345,1,esquina,28,0,3,25,14,0,52.8,46.5,0.7
113334,22345,4,esquina,28,1,2,25,14,14,51.3,48.3,0.4
113334,22345,3,lado,28,0,5,23,28,0,50.3,49.3,0.4
113334,22345,1,lado,28,0,11,17,28,0,48.1,51.3,0.6
113334,22345,4,lado,28,0,4,24,26,0,47.9,51.5,0.6
113335,22455,3,esquina,21,0,1,20,7,0,55.1,43.9,1.0
113335,22455,3,lado,21,0,2,19,21,0,52.8,46.3,0.9
113335,22455,5,esquina,21,3,0,18,11,12,52.7,46.7,0.6
113335,22455,1,esquina,21,1,0,20,9,12,52.4,46.9,0.7
113335,22455,5,lado,21,3,3,15,12,12,49.5,49.6,0.9
113335,22455,1,lado,21,0,2,19,21,0,46.0,52.8,1.2
113444,22445,4,esquina,21,0,2,19,7,0,55.1,44.7,0.2
113444,22445,3,esquina,21,0,4,17,9,0,51.0,48.7,0.3
113444,22445,4,lado,21,0,3,18,19,0,50.6,49.3,0.1
113444,22445,1,esquina,21,0,4,17,11,0,50.3,49.6,0.1
113444,22445,1,lado,21,2,5,14,21,12,43.8,55.9,0.3
113444,22445,3,lado,21,2,5,14,21,12,42.8,57.0,0.2
122234,13355,2,esquina,21,0,8,13,11,0,50.9,48.9,0.2
122234,13355,3,esquina,21,1,5,15,9,12,50.3,49.2,0.5
122234,13355,4,esquina,21,3,2,16,9,14,49.9,49.9,0.2
122234,13355,1,esquina,21,0,8,13,11,0,48.7,50.8,0.5
122234,13355,2,lado,21,0,7,14,21,0,47.8,51.9,0.3
122234,13355,1,lado,21,0,7,14,21,0,45.9,53.9,0.2
122234,13355,3,lado,21,2,3,16,21,14,43.8,56.0,0.2
122234,13355,4,lado,21,5,2,14,21,12,42.9,56.7,0.4
122235,14455,2,esquina,21,1,1,19,7,12,54.6,45.0,0.4
122235,14455,5,esquina,21,3,0,18,11,10,54.1,45.8,0.1
122235,14455,3,esquina,21,1,1,19,7,12,50.2,49.6,0.2
122235,14455,2,lado,21,2,0,19,21,14,49.8,50.2,0.0
122235,14455,1,esquina,21,1,1,19,7,12,49.6,50.0,0.4
122235,14455,1,lado,21,2,0,19,21,14,48.9,51.0,0.1
122235,14455,3,lado,21,2,0,19,21,14,48.2,51.6,0.2
122235,14455,5,lado,21,6,0,15,12,10,46.0,54.0,0.0
122244,13355,4,esquina,21,0,5,16,9,0,56.9,42.2,0.9
122244,13355,2,esquina,21,0,5,16,11,0,54.3,44.9,0.8
122244,13355,1,esquina,21,0,5,16,11,0,52.5,46.7,0.8
122244,13355,2,lado,21,0,7,14,21,0,49.9,49.3,0.8
122244,13355,4,lado,21,2,3,16,21,14,49.7,49.6,0.7
122244,13355,1,lado,21,0,7,14,21,0,47.7,52.0,0.3
122334,13345,4,esquina,28,3,2,23,14,14,56.0,44.0,0.0
122334,13345,3,esquina,28,0,5,23,10,0,55.8,43.9,0.3
122334,13345,1,esquina,28,0,6,22,12,0,52.6,47.4,0.0
122334,13345,2,esquina,28,0,6,22,12,0,52.1,47.7,0.2
122334,13345,2,lado,28,0,9,19,28,0,48.5,51.3,0.2
122334,13345,3,lado,28,0,7,21,28,0,48.3,51.5,0.2
122334,13345,1,lado,28,0,9,19,28,0,47.8,52.1,0.1
122334,13345,4,lado,28,4,7,17,26,12,47.1,52.7,0.2
122334,13355,3,esquina,21,0,6,15,9,0,55.3,44.6,0.1
122334,13355,2,esquina,21,0,8,13,11,0,53.7,45.8,0.5
122334,13355,4,esquina,21,3,2,16,9,14,51.6,48.3,0.1
122334,13355,1,esquina,21,0,8,13,11,0,51.1,48.5,0.4
122334,13355,2,lado,21,0,7,14,21,0,49.2,50.4,0.4
122334,13355,1,lado,21,0,7,14,21,0,48.4,51.6,0.0
122334,13355,3,lado,21,0,5,16,21,0,47.6,51.7,0.7
122334,13355,4,lado,21,2,5,14,21,12,46.8,52.7,0.5
122335,14455,3,esquina,21,1,1,19,7,12,54.8,44.9,0.3
122335,14455,5,esquina,21,3,0,18,11,10,54.8,44.9,0.3
122335,14455,2,esquina,21,1,1,19,7,12,53.7,45.7,0.6
122335,14455,1,esquina,21,1,1,19,7,12,50.7,49.2,0.1
122335,14455,3,lado,21,2,0,19,21,14,49.7,50.3,0.0
122335,14455,1,lado,21,2,0,19,21,14,49.3,50.7,0.0
122335,14455,2,lado,21,2,0,19,21,14,49.0,50.9,0.1
122335,14455,5,lado,21,6,0,15,12,10,47.0,52.9,0.1
122344,23355,4,esquina,21,0,3,18,9,0,56.3,43.3,0.4
122344,23355,3,esquina,21,0,5,16,9,0,55.7,44.0,0.3
122344,23355,2,esquina,21,0,3,18,11,0,53.6,45.6,0.8
122344,23355,1,esquina,21,0,3,18,13,0,53.4,46.2,0.4
122344,23355,4,lado,21,0,5,16,21,0,50.9,48.5,0.6
122344,23355,3,lado,21,0,5,16,21,0,48.1,51.8,0.1
122344,23355,2,lado,21,0,7,14,21,0,46.8,53.2,0.0
122344,23355,1,lado,21,0,9,12,21,0,46.4,53.2,0.4
122344,33345,2,esquina,21,0,0,21,11,0,53.1,46.6,0.3
122344,33345,3,esquina,21,0,1,20,9,0,51.8,47.9,0.3
