white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12333,112244,1,lado,21,4,3,14,21,14,41.8,57.0,1.2
12333,112244,2,lado,21,4,1,16,21,14,41.0,58.2,0.8
12333,112244,3,lado,21,0,5,16,21,0,38.8,60.5,0.8
12333,112244,3,esquina,21,0,4,17,9,0,33.0,67.0,0.0
12333,112244,2,esquina,21,0,7,14,9,0,29.5,70.0,0.5
12333,112244,1,esquina,21,0,7,14,11,0,27.5,71.5,1.0
12333,112255,1,lado,21,4,3,14,21,14,41.8,57.0,1.2
12333,112255,2,lado,21,4,1,16,21,14,41.0,58.2,0.8
12333,112255,3,lado,21,0,5,16,21,0,38.8,60.5,0.8
12333,112255,3,esquina,21,0,4,17,9,0,33.0,67.0,0.0
12333,112255,2,esquina,21,0,7,14,9,0,29.5,70.0,0.5
12333,112255,1,esquina,21,0,7,14,11,0,27.5,71.5,1.0
12334,122355,4,lado,28,5,2,21,28,12,37.2,62.5,0.2
12334,122355,3,lado,28,5,0,23,28,14,37.2,62.5,0.2
12334,122355,2,lado,28,7,0,21,28,14,35.8,64.0,0.2
12334,122355,1,lado,28,7,2,19,28,12,34.5,65.2,0.2
12334,122355,4,esquina,28,3,4,21,10,12,24.5,75.0,0.5
12334,122355,2,esquina,28,3,7,18,12,12,23.5,76.5,0.0
12334,122355,3,esquina,28,5,2,21,10,12,23.0,76.5,0.5
12334,122355,1,esquina,28,3,7,18,14,12,22.5,77.0,0.5
12344,112355,3,lado,28,4,1,23,28,14,44.0,56.0,0.0
12344,112355,4,lado,28,4,1,23,28,14,40.2,59.2,0.5
12344,112355,1,lado,28,5,4,19,28,14,39.0,61.0,0.0
12344,112355,2,lado,28,4,3,21,28,14,38.8,61.0,0.2
12344,112355,4,esquina,28,2,4,22,10,14,28.8,70.2,1.0
12344,112355,3,esquina,28,1,6,21,10,14,27.0,73.0,0.0
12344,112355,2,esquina,28,1,7,20,12,14,25.5,74.0,0.5
12344,112355,1,esquina,28,1,7,20,14,14,22.8,76.5,0.8
12344,122355,3,lado,28,4,1,23,28,14,42.0,58.0,0.0
12344,122355,4,lado,28,4,1,23,28,14,39.2,59.8,1.0
12344,122355,2,lado,28,5,2,21,28,14,39.0,60.5,0.5
12344,122355,1,lado,28,5,4,19,28,14,38.0,61.8,0.2
12344,122355,4,esquina,28,2,4,22,10,14,28.0,71.0,1.0
12344,122355,3,esquina,28,1,6,21,10,14,26.8,73.2,0.0
12344,122355,2,esquina,28,1,7,20,12,14,25.0,75.0,0.0
12344,122355,1,esquina,28,1,7,20,14,14,22.2,77.0,0.8
12344,123355,3,lado,28,5,0,23,28,14,41.8,58.2,0.0
12344,123355,2,lado,28,5,2,21,28,14,41.5,58.0,0.5
12344,123355,1,lado,28,5,4,19,28,14,39.2,60.0,0.8
12344,123355,4,lado,28,4,1,23,28,14,38.8,60.8,0.5
12344,123355,4,esquina,28,3,4,21,10,14,28.8,70.0,1.2
12344,123355,3,esquina,28,1,7,20,10,14,26.2,73.8,0.0
12344,123355,2,esquina,28,1,7,20,12,14,25.8,74.2,0.0
12344,123355,1,esquina,28,1,7,20,14,14,22.5,77.0,0.5
12444,112255,1,lado,21,4,3,14,21,14,41.8,57.0,1.2
12444,112255,2,lado,21,4,1,16,21,14,41.0,58.2,0.8
12444,112255,4,lado,21,0,5,16,21,0,38.8,60.5,0.8
12444,112255,4,esquina,21,0,4,17,9,0,33.0,67.0,0.0
12444,112255,2,esquina,21,0,7,14,9,0,29.5,70.0,0.5
12444,112255,1,esquina,21,0,7,14,11,0,27.5,71.5,1.0
13334,112355,3,lado,28,5,0,23,28,14,40.2,59.2,0.5
13334,112355,4,lado,28,5,2,21,28,12,36.5,62.5,1.0
13334,112355,1,lado,28,7,2,19,28,12,35.0,64.8,0.2
13334,112355,3,esquina,28,3,4,21,10,12,25.5,74.2,0.2
13334,112355,1,esquina,28,3,7,18,14,12,24.2,75.5,0.2
13334,112355,4,esquina,28,3,4,21,10,12,20.2,79.5,0.2
13344,113355,1,lado,21,5,2,14,21,14,39.0,61.0,0.0
13344,113355,4,lado,21,2,3,16,21,14,37.5,62.0,0.5
13344,113355,3,lado,21,4,1,16,21,14,35.0,65.0,0.0
