white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11334,12255,3,lado,21,0,5,16,21,0,47.1,51.2,1.6
11334,12255,4,esquina,21,0,6,15,9,0,46.4,52.4,1.2
11334,12255,3,esquina,21,0,6,15,9,0,46.4,52.0,1.6
11334,12255,1,esquina,21,0,7,14,11,0,45.1,54.0,0.9
11334,12255,4,lado,21,0,5,16,21,0,43.0,55.1,1.9
11334,12255,1,lado,21,4,3,14,21,14,42.1,57.4,0.5
11344,12255,4,lado,21,0,5,16,21,0,47.2,51.4,1.4
11344,12255,4,esquina,21,0,6,15,9,0,47.2,51.1,1.6
11344,12255,3,esquina,21,0,6,15,9,0,46.0,53.0,1.0
11344,12255,1,esquina,21,0,7,14,11,0,45.5,53.9,0.6
11344,12255,3,lado,21,0,5,16,21,0,43.0,55.4,1.6
11344,12255,1,lado,21,4,3,14,21,14,41.9,57.4,0.8
12234,11245,2,lado,28,2,5,21,28,14,53.9,44.5,1.6
12234,11245,4,lado,28,4,2,22,26,14,53.8,45.0,1.2
12234,11245,3,esquina,28,0,2,26,10,0,52.8,45.9,1.4
12234,11245,2,esquina,28,0,1,27,10,0,50.8,47.0,2.2
12234,11245,4,esquina,28,0,4,24,14,0,50.5,48.2,1.2
12234,11245,1,esquina,28,0,3,25,12,0,49.5,48.8,1.8
12234,11245,3,lado,28,2,5,21,28,14,49.4,49.8,0.9
12234,11245,1,lado,28,2,7,19,28,14,47.2,51.2,1.5
12234,13335,4,esquina,21,0,2,19,7,0,47.9,51.2,0.9
12234,13335,2,esquina,21,0,2,19,7,0,47.9,51.6,0.5
12234,13335,3,lado,21,0,2,19,18,0,46.8,53.0,0.2
12234,13335,4,lado,21,0,0,21,19,0,46.6,53.0,0.4
12234,13335,3,esquina,21,0,3,18,7,0,46.1,53.5,0.4
12234,13335,1,esquina,21,0,2,19,7,0,45.2,54.2,0.5
12234,13335,2,lado,21,0,3,18,21,0,43.8,55.9,0.4
12234,13335,1,lado,21,0,3,18,21,0,41.8,57.9,0.4
12333,11244,3,lado,21,0,5,16,21,0,55.0,43.5,1.5
12333,11244,3,esquina,21,0,4,17,9,0,52.9,44.1,3.0
12333,11244,1,esquina,21,0,7,14,11,0,51.0,47.5,1.5
12333,11244,2,esquina,21,0,6,15,9,0,50.4,46.9,2.8
12333,11244,2,lado,21,4,1,16,21,14,47.9,50.8,1.4
12333,11244,1,lado,21,4,3,14,21,14,45.8,52.8,1.5
12333,11255,3,lado,21,0,5,16,21,0,55.0,43.5,1.5
12333,11255,3,esquina,21,0,4,17,9,0,52.9,44.1,3.0
12333,11255,1,esquina,21,0,7,14,11,0,51.0,47.5,1.5
12333,11255,2,esquina,21,0,6,15,9,0,50.4,46.9,2.8
12333,11255,2,lado,21,4,1,16,21,14,47.9,50.8,1.4
12333,11255,1,lado,21,4,3,14,21,14,45.8,52.8,1.5
12344,11355,4,lado,21,2,3,16,21,14,55.4,43.1,1.5
12344,11355,4,esquina,21,0,5,16,9,0,51.1,47.2,1.6
12344,11355,3,lado,21,4,1,16,21,14,50.0,48.2,1.8
12344,11355,3,esquina,21,0,6,15,9,0,49.2,48.9,1.9
12344,11355,2,esquina,21,0,6,15,11,0,48.9,49.1,2.0
12344,11355,1,lado,21,4,3,14,21,14,47.6,51.2,1.1
12344,11355,1,esquina,21,1,6,14,11,14,47.1,51.4,1.5
12344,11355,2,lado,21,4,3,14,21,14,47.0,51.5,1.5
12344,12355,4,lado,28,4,1,23,28,14,53.0,46.2,0.8
12344,12355,3,lado,28,4,1,23,28,14,50.4,48.5,1.1
12344,12355,4,esquina,28,2,4,22,10,14,49.8,48.9,1.4
12344,12355,1,esquina,28,1,7,20,14,14,48.8,50.1,1.1
12344,12355,2,esquina,28,1,7,20,12,14,47.5,50.9,1.6
12344,12355,3,esquina,28,1,6,21,10,14,47.4,51.0,1.6
12344,12355,2,lado,28,4,3,21,28,14,46.6,52.1,1.2
12344,12355,1,lado,28,4,5,19,28,14,43.9,55.1,1.0
12444,11255,4,lado,21,0,5,16,21,0,55.0,43.5,1.5
12444,11255,4,esquina,21,0,4,17,9,0,52.9,44.1,3.0
