white,black,teoria,max_gana1,apertura_max,prom_gana1,min_ganan,min_aguantan,aperturas
1123,2344,segundo,18.0,3 esquina,13.0,9,11,6
1123,2345,segundo,18.0,3 esquina,11.8,14,18,6
1123,2355,segundo,18.0,3 esquina,13.0,9,11,6
1123,2444,segundo,20.0,1 esquina,16.2,6,8,6
1123,2445,segundo,17.0,3 esquina,13.2,11,15,6
1123,2455,segundo,16.5,3 esquina,12.8,11,15,6
1123,2555,segundo,20.0,1 esquina,16.2,6,8,6
1123,3333,segundo,20.0,3 esquina,11.7,3,3,6
1123,3334,segundo,14.5,3 esquina,10.9,8,8,6
1123,3335,segundo,14.5,3 esquina,10.9,8,8,6
1123,3344,segundo,16.0,3 esquina,12.5,8,10,6
1123,3345,segundo,14.0,3 esquina,10.2,13,17,6
1123,3355,segundo,16.0,3 esquina,12.5,8,10,6
1123,3444,segundo,17.5,3 esquina,13.6,8,10,6
1123,3445,segundo,15.0,3 esquina,10.9,13,17,6
1123,3455,segundo,16.0,3 esquina,11.7,13,17,6
1123,3555,segundo,17.5,3 esquina,13.6,8,10,6
1123,4444,segundo,17.0,1 esquina,11.8,5,7,6
1123,4445,segundo,15.5,1 esquina,11.6,10,14,6
1123,4455,segundo,14.0,3 esquina,12.6,10,14,6
1123,4555,segundo,15.0,3 esquina,13.7,10,14,6
1123,5555,segundo,17.0,1 esquina,11.8,5,7,6
1124,1225,tablas,30.5,4 esquina,27.0,0,7,6
1124,1233,primero,43.5,4 esquina,37.5,0,5,6
1124,1234,segundo,36.5,4 esquina,28.4,2,8,6
1124,1235,segundo,28.0,4 esquina,21.7,4,10,6
1124,1244,segundo,30.5,4 esquina,24.7,4,5,6
1124,1245,segundo,26.0,2 esquina,19.3,8,10,6
1124,1255,segundo,26.0,4 esquina,20.3,6,9,6
1124,1333,primero,41.0,4 esquina,36.4,0,4,6
1124,1334,segundo,30.0,1 esquina,25.8,2,7,6
1124,1335,segundo,24.5,1 esquina,20.8,3,9,6
1124,1344,segundo,26.5,1 esquina,21.3,6,7,6
1124,1345,segundo,24.0,2 esquina,17.8,10,12,6
1124,1355,segundo,23.5,1 esquina,18.1,8,11,6
1124,1444,segundo,27.0,1 esquina,21.4,3,4,6
1124,1445,segundo,20.0,1 esquina,15.1,9,9,6
1124,1455,segundo,21.0,1 esquina,15.2,9,11,6
1124,1555,segundo,24.5,1 esquina,19.5,5,8,6
1124,2233,primero,27.5,2 esquina,21.4,0,4,6
1124,2234,segundo,22.0,2 esquina,17.7,2,7,6
1124,2235,segundo,19.5,1 esquina,14.8,4,9,6
1124,2244,segundo,22.5,4 esquina,18.2,3,4,6
1124,2245,segundo,18.0,1 esquina,14.2,7,9,6
1124,2255,segundo,19.0,4 esquina,16.0,5,8,6
1124,2333,primero,26.0,2 esquina,21.8,0,4,6
1124,2334,segundo,21.5,4 esquina,16.2,2,7,6
1124,2335,segundo,18.0,4 esquina,14.2,4,9,6
1124,2344,segundo,23.0,4 esquina,15.7,6,7,6
1124,2345,segundo,20.0,2 esquina,12.5,10,12,6
1124,2355,segundo,21.5,4 esquina,14.8,8,11,6
1124,2444,segundo,21.5,1 esquina,16.8,4,4,6
1124,2445,segundo,18.0,4 esquina,12.6,9,9,6
1124,2455,segundo,18.0,4 esquina,13.0,9,11,6
1124,2555,segundo,20.0,1 esquina,16.2,6,8,6
1124,3333,primero,20.5,2 esquina,15.0,0,3,6
1124,3334,segundo,21.0,4 esquina,14.6,2,6,6
1124,3335,segundo,19.0,4 esquina,13.3,3,8,6
1124,3344,segundo,20.5,4 esquina,14.7,5,6,6
1124,3345,segundo,17.0,4 esquina,11.8,9,11,6
1124,3355,segundo,17.5,4 esquina,14.4,7,10,6
1124,3444,segundo,21.5,4 esquina,14.8,6,6,6
1124,3445,segundo,17.5,4 esquina,11.6,11,11,6
1124,3455,segundo,17.5,4 esquina,12.5,11,13,6
1124,3555,segundo,20.0,4 esquina,15.3,8,10,6
1124,4444,segundo,20.0,4 esquina,11.7,3,3,6
1124,4445,segundo,14.5,4 esquina,10.9,8,8,6
1124,4455,segundo,16.0,4 esquina,12.5,8,10,6
1124,4555,segundo,17.5,4 esquina,13.6,8,10,6
1124,5555,segundo,17.0,1 esquina,11.8,5,7,6
1125,1233,primero,43.5,5 esquina,37.5,0,5,6
1125,1234,primero,40.0,2 esquina,34.8,0,8,6
1125,1235,segundo,36.5,5 esquina,28.4,2,8,6
1125,1244,primero,43.5,5 esquina,37.5,0,5,6
1125,1245,segundo,36.5,5 esquina,28.4,2,8,6
1125,1255,segundo,30.5,5 esquina,24.7,4,5,6
1125,1333,primero,41.0,5 esquina,36.4,0,4,6
1125,1334,primero,40.5,5 esquina,31.2,0,7,6
1125,1335,segundo,30.0,1 esquina,25.8,2,7,6
1125,1344,primero,38.5,5 esquina,31.7,0,7,6
1125,1345,segundo,34.0,5 esquina,24.5,4,10,6
1125,1355,segundo,26.5,1 esquina,21.3,6,7,6
1125,1444,primero,41.0,5 esquina,36.4,0,4,6
1125,1445,segundo,30.0,1 esquina,25.8,2,7,6
1125,1455,segundo,26.5,1 esquina,21.3,6,7,6
1125,1555,segundo,27.0,1 esquina,21.4,3,4,6
1125,2233,primero,27.5,2 esquina,21.4,0,4,6
1125,2234,primero,26.0,5 esquina,20.3,0,7,6
1125,2235,segundo,22.0,2 esquina,17.7,2,7,6
1125,2244,primero,27.5,2 esquina,21.4,0,4,6
1125,2245,segundo,22.0,2 esquina,17.7,2,7,6
1125,2255,segundo,22.5,5 esquina,18.2,3,4,6
1125,2333,primero,26.0,2 esquina,21.8,0,4,6
1125,2334,primero,26.0,5 esquina,17.5,0,7,6
1125,2335,segundo,21.5,5 esquina,16.2,2,7,6
1125,2344,primero,27.0,5 esquina,17.8,0,7,6
1125,2345,segundo,25.0,5 esquina,15.4,4,10,6
1125,2355,segundo,23.0,5 esquina,15.7,6,7,6
1125,2444,primero,26.0,2 esquina,21.8,0,4,6
1125,2445,segundo,21.5,5 esquina,16.2,2,7,6
1125,2455,segundo,23.0,5 esquina,15.7,6,7,6
1125,2555,segundo,21.5,1 esquina,16.8,4,4,6
1125,3333,primero,20.5,2 esquina,15.0,0,3,6
1125,3334,primero,23.5,5 esquina,15.8,0,6,6
1125,3335,segundo,21.0,5 esquina,14.6,2,6,6
1125,3344,primero,20.5,5 esquina,15.7,0,6,6
1125,3345,segundo,20.5,5 esquina,13.5,4,9,6
1125,3355,segundo,20.5,5 esquina,14.7,5,6,6
1125,3444,primero,21.5,5 esquina,17.4,0,6,6
1125,3445,segundo,20.0,5 esquina,13.4,4,9,6
1125,3455,segundo,20.5,5 esquina,13.2,8,9,6
1125,3555,segundo,21.5,5 esquina,14.8,6,6,6
1125,4444,primero,20.5,2 esquina,15.0,0,3,6
1125,4445,segundo,21.0,5 esquina,14.6,2,6,6
1125,4455,segundo,20.5,5 esquina,14.7,5,6,6
1125,4555,segundo,21.5,5 esquina,14.8,6,6,6
1125,5555,segundo,20.0,5 esquina,11.7,3,3,6
1133,1224,primero,38.5,3 esquina,34.8,0,7,4
1133,1225,primero,38.5,3 esquina,34.8,0,7,4
1133,1233,primero,46.0,3 lado,39.4,0,3,4
1133,1234,segundo,29.0,3 esquina,22.4,4,8,4
1133,1235,segundo,29.0,3 esquina,22.4,4,8,4
1133,1244,segundo,26.5,3 esquina,22.1,6,9,4
1133,1245,segundo,26.5,3 esquina,18.9,10,16,4
1133,1255,segundo,26.5,3 esquina,22.1,6,9,4
1133,1333,segundo,29.0,3 esquina,24.8,1,2,4
1133,1334,segundo,20.0,3 esquina,16.4,7,7,4
1133,1335,segundo,20.0,3 esquina,16.4,7,7,4
1133,1344,segundo,19.5,3 esquina,15.9,7,9,4
1133,1345,segundo,22.5,3 esquina,14.2,12,16,4
1133,1355,segundo,19.5,3 esquina,15.9,7,9,4
1133,1444,segundo,19.5,3 lado,17.5,5,8,4
1133,1445,segundo,17.5,1 esquina,15.1,10,15,4
1133,1455,segundo,16.5,1 esquina,13.5,10,15,4
1133,1555,segundo,19.5,3 lado,17.5,5,8,4
1133,2224,primero,33.0,3 esquina,26.0,0,6,4
1133,2225,primero,33.0,3 esquina,26.0,0,6,4
1133,2233,primero,40.0,3 esquina,32.5,0,2,4
1133,2234,segundo,24.0,3 esquina,19.9,3,7,4
1133,2235,segundo,24.0,3 esquina,19.9,3,7,4
1133,2244,segundo,24.5,3 esquina,18.4,5,8,4
1133,2245,segundo,21.0,3 esquina,16.6,9,15,4
1133,2255,segundo,24.5,3 esquina,18.4,5,8,4
1133,2333,segundo,28.0,3 esquina,21.8,1,2,4
1133,2334,segundo,19.0,3 esquina,13.4,7,7,4
1133,2335,segundo,19.0,3 esquina,13.4,7,7,4
1133,2344,segundo,19.0,3 esquina,13.8,7,9,4
1133,2345,segundo,23.0,3 esquina,14.8,12,16,4
1133,2355,segundo,19.0,3 esquina,13.8,7,9,4
1133,2444,segundo,19.5,3 esquina,15.4,6,8,4
1133,2445,segundo,18.0,3 esquina,14.0,11,15,4
1133,2455,segundo,17.0,1 esquina,13.0,11,15,4
1133,2555,segundo,19.5,3 esquina,15.4,6,8,4
1133,3333,segundo,20.0,3 esquina,14.1,1,1,4
1133,3334,segundo,13.5,1 esquina,12.0,6,6,4
1133,3335,segundo,13.5,1 esquina,12.0,6,6,4
1133,3344,segundo,14.0,3 esquina,12.6,6,8,4
1133,3345,segundo,14.0,3 esquina,10.2,11,15,4
1133,3355,segundo,14.0,3 esquina,12.6,6,8,4
1133,3444,segundo,17.0,3 esquina,13.2,6,8,4
1133,3445,segundo,16.5,3 esquina,11.1,11,15,4
1133,3455,segundo,16.0,3 esquina,11.2,11,15,4
1133,3555,segundo,17.0,3 esquina,13.2,6,8,4
1133,4444,segundo,14.5,3 esquina,11.1,5,7,4
1133,4445,segundo,14.5,3 esquina,11.9,10,14,4
1133,4455,segundo,14.5,3 esquina,13.2,10,14,4
1133,4555,segundo,15.5,3 esquina,13.9,10,14,4
1133,5555,segundo,14.5,3 esquina,11.1,5,7,4
1134,1225,primero,38.0,4 esquina,36.1,0,7,6
1134,1235,tablas,35.5,4 esquina,30.8,0,8,6
1134,1244,segundo,33.0,4 esquina,28.8,1,5,6
1134,1245,segundo,27.0,4 esquina,21.9,6,10,6
1134,1255,segundo,26.0,3 esquina,22.6,6,9,6
1134,1335,tablas,30.5,4 esquina,27.0,0,7,6
1134,1344,segundo,30.5,4 esquina,24.7,4,5,6
1134,1345,segundo,26.0,3 esquina,19.3,8,10,6
1134,1355,segundo,26.0,4 esquina,20.3,6,9,6
1134,1444,segundo,27.0,1 esquina,21.4,3,4,6
1134,1445,segundo,20.0,1 esquina,15.1,9,9,6
1134,1455,segundo,21.0,1 esquina,15.2,9,11,6
1134,1555,segundo,24.5,1 esquina,19.5,5,8,6
1134,2225,primero,35.0,1 esquina,28.7,0,6,6
1134,2235,tablas,28.0,3 esquina,25.2,0,7,6
1134,2244,segundo,31.5,3 esquina,24.0,1,4,6
1134,2245,segundo,22.5,4 esquina,18.8,5,9,6
1134,2255,segundo,25.0,3 esquina,20.1,5,8,6
1134,2335,tablas,26.5,4 esquina,21.8,0,7,6
1134,2344,segundo,28.5,4 esquina,21.6,4,5,6
1134,2345,segundo,25.5,3 esquina,17.0,8,10,6
1134,2355,segundo,23.5,4 esquina,17.2,6,9,6
1134,2444,segundo,25.0,1 esquina,18.2,4,4,6
1134,2445,segundo,19.0,4 esquina,13.9,9,9,6
1134,2455,segundo,18.0,4 esquina,13.5,9,11,6
1134,2555,segundo,23.5,1 esquina,18.1,6,8,6
1134,3335,tablas,23.5,4 esquina,17.2,0,6,6
1134,3344,segundo,22.5,4 esquina,18.2,3,4,6
1134,3345,segundo,18.0,1 esquina,14.2,7,9,6
1134,3355,segundo,19.0,4 esquina,16.0,5,8,6
1134,3444,segundo,21.5,1 esquina,16.8,4,4,6
1134,3445,segundo,18.0,4 esquina,12.6,9,9,6
1134,3455,segundo,18.0,4 esquina,13.0,9,11,6
1134,3555,segundo,20.0,1 esquina,16.2,6,8,6
1134,4444,segundo,20.0,4 esquina,11.7,3,3,6
1134,4445,segundo,14.5,4 esquina,10.9,8,8,6
1134,4455,segundo,16.0,4 esquina,12.5,8,10,6
1134,4555,segundo,17.5,4 esquina,13.6,8,10,6
1134,5555,segundo,17.0,1 esquina,11.8,5,7,6
1135,1244,primero,49.5,3 lado,44.5,0,5,6
1135,1245,tablas,41.0,5 esquina,35.1,0,8,6
1135,1255,segundo,33.0,5 esquina,28.8,1,5,6
1135,1344,primero,43.5,5 esquina,37.5,0,5,6
1135,1345,segundo,36.5,5 esquina,28.4,2,8,6
1135,1355,segundo,30.5,5 esquina,24.7,4,5,6
1135,1444,primero,41.0,5 esquina,36.4,0,4,6
1135,1445,segundo,30.0,1 esquina,25.8,2,7,6
1135,1455,segundo,26.5,1 esquina,21.3,6,7,6
1135,1555,segundo,27.0,1 esquina,21.4,3,4,6
1135,2244,primero,42.5,3 esquina,34.1,0,4,6
1135,2245,tablas,31.5,5 esquina,27.4,0,7,6
1135,2255,segundo,31.5,3 esquina,24.0,1,4,6
1135,2344,primero,35.0,3 esquina,28.0,0,5,6
1135,2345,segundo,34.5,5 esquina,23.8,2,8,6
1135,2355,segundo,28.5,5 esquina,21.6,4,5,6
1135,2444,primero,32.0,1 esquina,26.9,0,4,6
1135,2445,segundo,25.5,5 esquina,20.2,2,7,6
1135,2455,segundo,25.0,5 esquina,18.0,6,7,6
1135,2555,segundo,25.0,1 esquina,18.2,4,4,6
1135,3344,primero,27.5,3 esquina,21.4,0,4,6
1135,3345,segundo,22.0,3 esquina,17.7,2,7,6
1135,3355,segundo,22.5,5 esquina,18.2,3,4,6
1135,3444,primero,26.0,3 esquina,21.8,0,4,6
1135,3445,segundo,21.5,5 esquina,16.2,2,7,6
1135,3455,segundo,23.0,5 esquina,15.7,6,7,6
1135,3555,segundo,21.5,1 esquina,16.8,4,4,6
1135,4444,primero,20.5,3 esquina,15.0,0,3,6
1135,4445,segundo,21.0,5 esquina,14.6,2,6,6
1135,4455,segundo,20.5,5 esquina,14.7,5,6,6
1135,4555,segundo,21.5,5 esquina,14.8,6,6,6
1135,5555,segundo,20.0,5 esquina,11.7,3,3,6
1144,1225,primero,38.5,4 esquina,34.8,0,7,4
1144,1235,primero,41.5,4 esquina,31.9,0,8,4
1144,1244,primero,46.0,4 lado,39.4,0,3,4
1144,1245,segundo,29.0,4 esquina,22.4,4,8,4
1144,1255,segundo,26.5,4 esquina,22.1,6,9,4
1144,1335,primero,38.5,4 esquina,34.8,0,7,4
1144,1344,primero,46.0,4 lado,39.4,0,3,4
1144,1345,segundo,29.0,4 esquina,22.4,4,8,4
1144,1355,segundo,26.5,4 esquina,22.1,6,9,4
1144,1444,segundo,29.0,4 esquina,24.8,1,2,4
1144,1445,segundo,20.0,4 esquina,16.4,7,7,4
1144,1455,segundo,19.5,4 esquina,15.9,7,9,4
1144,1555,segundo,19.5,4 lado,17.5,5,8,4
1144,2225,primero,33.0,4 esquina,26.0,0,6,4
1144,2235,primero,31.5,4 lado,27.0,0,7,4
1144,2244,primero,40.0,4 esquina,32.5,0,2,4
1144,2245,segundo,24.0,4 esquina,19.9,3,7,4
1144,2255,segundo,24.5,4 esquina,18.4,5,8,4
1144,2335,primero,31.5,4 esquina,26.0,0,7,4
1144,2344,primero,38.5,4 esquina,31.0,0,3,4
1144,2345,segundo,30.5,4 esquina,21.4,4,8,4
1144,2355,segundo,23.5,4 esquina,17.6,6,9,4
1144,2444,segundo,28.0,4 esquina,21.8,1,2,4
1144,2445,segundo,19.0,4 esquina,13.4,7,7,4
1144,2455,segundo,19.0,4 esquina,13.8,7,9,4
1144,2555,segundo,19.5,4 esquina,15.4,6,8,4
