1500 enfrentamiento(s), 9146 aperturas, 200 partidas a ve4 por apertura, teoria hasta 14 plies.
     50/9146  (25s)
    100/9146  (48s)
    150/9146  (66s)
    200/9146  (83s)
    250/9146  (104s)
    300/9146  (121s)
    350/9146  (140s)
    400/9146  (158s)
    450/9146  (174s)
    500/9146  (188s)
    550/9146  (201s)
    600/9146  (224s)
    650/9146  (239s)
    700/9146  (250s)
    750/9146  (266s)
    800/9146  (282s)
    850/9146  (299s)
    900/9146  (313s)
    950/9146  (327s)
   1000/9146  (347s)
   1050/9146  (368s)
   1100/9146  (384s)
   1150/9146  (400s)
   1200/9146  (414s)
   1250/9146  (431s)
   1300/9146  (446s)
   1350/9146  (459s)
   1400/9146  (472s)
   1450/9146  (487s)
   1500/9146  (501s)
   1550/9146  (512s)
   1600/9146  (522s)
   1650/9146  (534s)
   1700/9146  (546s)
   1750/9146  (563s)
   1800/9146  (577s)
   1850/9146  (593s)
   1900/9146  (611s)
   1950/9146  (626s)
   2000/9146  (641s)
   2050/9146  (657s)
   2100/9146  (671s)
   2150/9146  (686s)
   2200/9146  (700s)
   2250/9146  (713s)
   2300/9146  (727s)
   2350/9146  (740s)
   2400/9146  (756s)
   2450/9146  (768s)
   2500/9146  (781s)
   2550/9146  (794s)
   2600/9146  (806s)
   2650/9146  (817s)
   2700/9146  (829s)
   2750/9146  (839s)
   2800/9146  (851s)
   2850/9146  (863s)
   2900/9146  (874s)
   2950/9146  (886s)
   3000/9146  (900s)
   3050/9146  (913s)
   3100/9146  (927s)
   3150/9146  (941s)
   3200/9146  (962s)
   3250/9146  (985s)
   3300/9146  (1004s)
   3350/9146  (1024s)
   3400/9146  (1044s)
   3450/9146  (1063s)
   3500/9146  (1080s)
   3550/9146  (1097s)
   3600/9146  (1112s)
   3650/9146  (1126s)
   3700/9146  (1138s)
   3750/9146  (1154s)
   3800/9146  (1170s)
   3850/9146  (1192s)
   3900/9146  (1214s)
   3950/9146  (1237s)
   4000/9146  (1258s)
   4050/9146  (1277s)
   4100/9146  (1298s)
   4150/9146  (1316s)
   4200/9146  (1332s)
   4250/9146  (1351s)
   4300/9146  (1373s)
   4350/9146  (1393s)
   4400/9146  (1411s)
   4450/9146  (1431s)
   4500/9146  (1451s)
   4550/9146  (1472s)
   4600/9146  (1489s)
   4650/9146  (1503s)
   4700/9146  (1517s)
   4750/9146  (1530s)
   4800/9146  (1541s)
   4850/9146  (1554s)
   4900/9146  (1568s)
   4950/9146  (1581s)
   5000/9146  (1593s)
   5050/9146  (1603s)
   5100/9146  (1614s)
   5150/9146  (1626s)
   5200/9146  (1635s)
   5250/9146  (1647s)
   5300/9146  (1659s)
   5350/9146  (1670s)
   5400/9146  (1684s)
   5450/9146  (1699s)
   5500/9146  (1712s)
   5550/9146  (1728s)
   5600/9146  (1743s)
   5650/9146  (1762s)
   5700/9146  (1777s)
   5750/9146  (1794s)
   5800/9146  (1815s)
   5850/9146  (1838s)
   5900/9146  (1860s)
   5950/9146  (1884s)
   6000/9146  (1907s)
   6050/9146  (1925s)
   6100/9146  (1944s)
   6150/9146  (1962s)
   6200/9146  (1978s)
   6250/9146  (1995s)
   6300/9146  (2013s)
   6350/9146  (2030s)
   6400/9146  (2047s)
   6450/9146  (2061s)
   6500/9146  (2075s)
   6550/9146  (2087s)
   6600/9146  (2103s)
   6650/9146  (2116s)
   6700/9146  (2131s)
   6750/9146  (2150s)
   6800/9146  (2171s)
   6850/9146  (2189s)
   6900/9146  (2204s)
   6950/9146  (2222s)
   7000/9146  (2238s)
   7050/9146  (2254s)
   7100/9146  (2267s)
   7150/9146  (2281s)
   7200/9146  (2297s)
   7250/9146  (2311s)
   7300/9146  (2323s)
   7350/9146  (2335s)
   7400/9146  (2347s)
   7450/9146  (2359s)
   7500/9146  (2372s)
   7550/9146  (2383s)
   7600/9146  (2394s)
   7650/9146  (2404s)
   7700/9146  (2415s)
   7750/9146  (2425s)
   7800/9146  (2434s)
   7850/9146  (2444s)
   7900/9146  (2453s)
   7950/9146  (2463s)
   8000/9146  (2477s)
   8050/9146  (2490s)
   8100/9146  (2505s)
   8150/9146  (2517s)
   8200/9146  (2532s)
   8250/9146  (2548s)
   8300/9146  (2565s)
   8350/9146  (2584s)
   8400/9146  (2601s)
   8450/9146  (2613s)
   8500/9146  (2628s)
   8550/9146  (2643s)
   8600/9146  (2657s)
   8650/9146  (2667s)
   8700/9146  (2677s)
   8750/9146  (2686s)
   8800/9146  (2695s)
   8850/9146  (2706s)
   8900/9146  (2715s)
   8950/9146  (2724s)
   9000/9146  (2732s)
   9050/9146  (2747s)
   9100/9146  (2780s)
   9146/9146  (2835s)
Escrito apc_5v6.csv (9146 filas) y apc_5v6_resumen.csv (1500 filas), 2835s
