white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
111344,222355,4,esquina,21,0,3,18,9,0,52.2,47.7,0.1
111344,222355,1,esquina,21,0,3,18,13,0,49.0,50.9,0.1
111344,222355,3,esquina,21,0,5,16,9,0,48.7,51.2,0.1
111344,222355,4,lado,21,0,5,16,21,0,44.9,54.6,0.5
111344,222355,3,lado,21,0,5,16,21,0,42.9,56.9,0.2
111344,222355,1,lado,21,0,9,12,21,0,42.6,57.2,0.2
112224,133335,2,esquina,21,0,6,15,9,0,52.0,47.9,0.1
112224,133335,1,esquina,21,0,6,15,9,0,50.7,49.3,0.0
112224,133335,4,esquina,21,2,2,17,13,14,48.6,51.4,0.0
112224,133335,1,lado,21,0,5,16,21,0,46.9,53.1,0.0
112224,133335,2,lado,21,0,5,16,21,0,46.6,53.3,0.1
112224,133335,4,lado,21,3,6,12,19,14,38.8,61.2,0.0
112244,123355,1,esquina,28,0,5,23,14,0,55.2,44.7,0.1
112244,123355,4,esquina,28,0,6,22,10,0,54.6,45.3,0.1
112244,123355,2,esquina,28,0,5,23,12,0,54.1,45.8,0.1
112244,123355,1,lado,28,0,9,19,28,0,50.1,49.8,0.1
112244,123355,4,lado,28,2,3,23,28,14,48.4,51.6,0.0
112244,123355,2,lado,28,0,7,21,28,0,47.8,52.0,0.2
112244,133355,4,esquina,21,0,5,16,9,0,52.9,46.9,0.2
112244,133355,2,esquina,21,0,5,16,11,0,52.7,47.2,0.1
112244,133355,1,esquina,21,0,5,16,11,0,51.3,48.4,0.3
112244,133355,4,lado,21,2,3,16,21,14,47.7,52.2,0.1
112244,133355,1,lado,21,0,7,14,21,0,47.7,52.1,0.2
112244,133355,2,lado,21,0,7,14,21,0,46.0,54.0,0.0
112334,122345,1,esquina,35,0,5,30,15,0,57.8,42.0,0.2
112334,122345,3,esquina,35,0,1,34,11,0,57.8,41.9,0.3
112334,122345,4,esquina,35,3,0,32,15,14,52.0,47.8,0.2
112334,122345,2,esquina,35,0,5,30,13,0,51.8,47.9,0.3
112334,122345,3,lado,35,0,5,30,35,0,51.3,48.6,0.1
112334,122345,1,lado,35,0,11,24,35,0,49.8,50.2,0.0
112334,122345,2,lado,35,0,9,26,35,0,49.2,50.7,0.1
112334,122345,4,lado,35,2,4,29,33,14,48.0,51.9,0.1
112334,123345,3,esquina,35,0,5,30,11,0,56.5,43.4,0.1
112334,123345,1,esquina,35,0,6,29,15,0,55.5,44.5,0.0
112334,123345,4,esquina,35,3,2,30,15,14,51.6,48.4,0.0
112334,123345,3,lado,35,0,7,28,35,0,50.1,49.9,0.0
112334,123345,2,esquina,35,0,6,29,13,0,49.6,50.3,0.1
112334,123345,1,lado,35,0,11,24,35,0,47.3,52.7,0.0
112334,123345,2,lado,35,0,9,26,35,0,46.9,53.1,0.0
112334,123345,4,lado,35,4,7,24,33,12,46.1,53.8,0.1
112344,223355,4,esquina,21,0,3,18,9,0,54.4,45.4,0.2
112344,223355,3,esquina,21,0,5,16,9,0,53.1,46.9,0.0
112344,223355,2,esquina,21,0,3,18,11,0,52.2,47.7,0.1
112344,223355,1,esquina,21,0,3,18,13,0,51.5,48.4,0.1
112344,223355,4,lado,21,0,5,16,21,0,49.9,50.0,0.1
112344,223355,1,lado,21,0,9,12,21,0,48.2,51.7,0.1
112344,223355,3,lado,21,0,5,16,21,0,47.3,52.5,0.2
112344,223355,2,lado,21,0,7,14,21,0,46.4,53.6,0.0
113334,123345,3,esquina,35,0,1,34,11,0,55.2,44.7,0.1
113334,123345,1,esquina,35,0,4,31,15,0,52.5,47.4,0.1
113334,123345,4,esquina,35,3,2,30,15,14,51.3,48.6,0.1
113334,123345,3,lado,35,0,5,30,35,0,48.0,52.0,0.0
113334,123345,1,lado,35,0,11,24,35,0,47.8,52.2,0.0
113334,123345,4,lado,35,0,11,24,33,0,46.4,53.5,0.1
113334,123355,3,esquina,28,0,6,22,10,0,58.0,41.9,0.1
113334,123355,4,esquina,28,3,2,23,10,14,54.6,45.3,0.1
113334,123355,1,esquina,28,0,6,22,14,0,54.6,45.4,0.0
113334,123355,3,lado,28,0,3,25,28,0,51.4,48.6,0.0
113334,123355,1,lado,28,0,9,19,28,0,48.7,51.3,0.0
113334,123355,4,lado,28,2,5,21,28,14,45.6,54.3,0.1
113334,222355,3,esquina,21,0,4,17,9,0,54.0,45.9,0.1
113334,222355,1,esquina,21,0,5,16,13,0,51.4,48.6,0.0
113334,222355,4,esquina,21,1,4,16,9,14,51.2,48.4,0.4
113334,222355,3,lado,21,0,3,18,21,0,48.0,51.7,0.3
113334,222355,1,lado,21,0,9,12,21,0,44.4,55.6,0.0
113334,222355,4,lado,21,0,5,16,21,0,43.8,55.9,0.3
122234,113355,2,esquina,21,0,8,13,11,0,53.5,46.2,0.3
122234,113355,3,esquina,21,1,5,15,9,12,53.4,46.5,0.1
122234,113355,4,esquina,21,3,2,16,9,14,51.5,48.4,0.1
122234,113355,2,lado,21,0,7,14,21,0,49.2,50.6,0.2
122234,113355,1,esquina,21,0,8,13,11,0,49.1,50.5,0.4
122234,113355,1,lado,21,0,7,14,21,0,46.9,53.0,0.1
122234,113355,3,lado,21,2,3,16,21,14,44.0,55.8,0.2
122234,113355,4,lado,21,5,2,14,21,12,43.7,56.0,0.3
122235,114455,2,esquina,21,1,1,19,7,12,57.5,42.5,0.0
122235,114455,5,esquina,21,3,0,18,11,10,55.7,44.2,0.1
