white,black,white_sum,black_sum,verdict,plies,nodes,ms
113366,55555,20,25,white,7,29267,12
113455,11145,19,12,white,7,85139,77
113455,11223,19,9,white,7,46635,34
113455,11225,19,11,white,7,95264,106
113455,11244,19,12,white,7,62964,71
113455,11255,19,14,white,7,93080,53
113455,11335,19,13,white,7,94496,47
113455,11346,19,15,white,11,916029,920
113455,12224,19,11,white,7,63373,56
113455,12246,19,15,white,11,924165,1089
113455,12255,19,15,white,7,97502,146
113455,12266,19,17,black,12,1455230,1916
113455,12555,19,18,white,9,347864,424
113455,13335,19,15,white,7,92327,81
113455,13444,19,16,white,7,60952,57
113455,13566,19,21,black,10,918426,1151
113455,14466,19,21,black,12,1467985,1747
113455,14556,19,21,black,10,993675,1376
113455,14566,19,22,black,10,921944,1191
113455,22236,19,15,white,11,722429,990
113455,22366,19,19,black,12,1745575,1979
113455,22456,19,19,black,12,2303422,2605
113455,23333,19,14,white,7,37510,16
113455,23336,19,17,white,11,655708,575
113455,23345,19,17,white,7,129625,98
113455,23444,19,17,white,7,66295,110
113455,24456,19,21,black,12,1986674,2887
113455,25666,19,25,black,10,477744,500
113455,33333,19,15,white,7,31687,13
113455,33335,19,17,white,7,68812,36
113455,33444,19,18,white,7,52579,44
113455,33455,19,20,white,9,411718,464
113455,33466,19,22,black,12,1596695,1937
113455,34444,19,19,white,7,49720,32
113455,34446,19,21,white,11,599790,551
113455,34555,19,22,white,9,370885,393
113455,35555,19,23,white,11,494473,617
113455,44455,19,22,white,9,269787,258
113455,44555,19,23,white,9,269035,394
113455,44556,19,24,black,10,675420,928
113455,55555,19,25,white,11,228036,291
114666,11145,24,12,white,7,37181,23
114666,11223,24,9,white,7,29420,39
114666,11225,24,11,white,7,41272,55
114666,11244,24,12,white,7,26511,15
114666,11255,24,14,white,7,40975,71
114666,11335,24,13,white,7,41272,90
114666,11346,24,15,white,7,61787,43
114666,12224,24,11,white,7,27455,16
114666,12246,24,15,white,7,64329,87
114666,12255,24,15,white,7,43476,54
114666,12266,24,17,white,7,47468,66
114666,12555,24,18,white,7,39366,23
114666,13335,24,15,white,7,39926,39
114666,13444,24,16,white,7,25430,29
114666,13566,24,21,white,7,59284,37
114666,14466,24,21,white,7,47493,52
114666,14556,24,21,white,7,59241,55
114666,14566,24,22,white,7,58858,42
114666,22236,24,15,white,7,46533,42
114666,22366,24,19,white,7,49432,25
114666,22456,24,19,white,7,62863,81
114666,23333,24,14,white,7,21040,45
114666,23336,24,17,white,7,47318,22
114666,23345,24,17,white,7,59485,33
114666,23444,24,17,white,7,27354,13
114666,24456,24,21,white,7,63216,69
114666,25666,24,25,white,9,198108,202
114666,33333,24,15,white,7,17243,7
114666,33335,24,17,white,7,29603,27
114666,33444,24,18,white,7,22549,12
114666,33455,24,20,white,7,45660,105
114666,33466,24,22,white,7,50081,100
114666,34444,24,19,white,7,20579,50
114666,34446,24,21,white,7,46663,24
114666,34555,24,22,white,7,42024,25
114666,35555,24,23,white,7,29808,15
114666,44455,24,22,white,7,31565,16
114666,44555,24,23,white,7,31377,29
114666,44556,24,24,white,7,45805,34
114666,55555,24,25,white,7,21859,54
122223,11145,12,12,black,12,384120,519
122223,11223,12,9,white,9,124518,119
122223,11225,12,11,white,11,211528,270
122223,11244,12,12,black,10,293538,294
122223,11255,12,14,black,10,293538,336
122223,11335,12,13,black,10,253382,314
122223,11346,12,15,black,10,282564,264
122223,12224,12,11,white,11,176854,197
122223,12246,12,15,black,10,311778,310
122223,12255,12,15,black,10,265718,350
122223,12266,12,17,black,10,265718,397
122223,12555,12,18,black,10,208649,359
122223,13335,12,15,black,10,162864,281
122223,13444,12,16,black,10,148166,192
122223,13566,12,21,black,10,187522,233
122223,14466,12,21,black,10,158019,234
122223,14556,12,21,black,10,188281,284
122223,14566,12,22,black,10,186549,276
122223,22236,12,15,black,10,164131,272
122223,22366,12,19,black,10,153749,220
122223,22456,12,19,black,10,187864,228
122223,23333,12,14,black,10,107561,237
122223,23336,12,17,black,10,127268,156
122223,23345,12,17,black,10,159531,244
122223,23444,12,17,black,10,120106,129
122223,24456,12,21,black,10,150657,189
122223,25666,12,25,black,10,117129,118
122223,33333,12,15,black,10,56058,98
122223,33335,12,17,black,10,64653,73
122223,33444,12,18,black,10,70429,102
122223,33455,12,20,black,10,82821,125
122223,33466,12,22,black,10,82821,152
122223,34444,12,19,black,10,67785,85
122223,34446,12,21,black,10,79088,82
122223,34555,12,22,black,10,81674,152
122223,35555,12,23,black,10,67785,65
122223,44455,12,22,black,10,61657,75
122223,44555,12,23,black,10,65804,112
122223,44556,12,24,black,10,77158,70
122223,55555,12,25,black,10,52736,69
122225,11145,14,12,white,7,32661,36
122225,11223,14,9,white,9,80132,70
122225,11225,14,11,white,9,124518,154
122225,11244,14,12,white,9,84193,90
122225,11255,14,14,white,9,130553,150
122225,11335,14,13,white,9,139846,181
122225,11346,14,15,black,12,879181,1249
122225,12224,14,11,white,9,72211,91
122225,12246,14,15,black,12,702181,1002
122225,12255,14,15,black,12,432495,673
122225,12266,14,17,black,10,265718,306
122225,12555,14,18,black,10,241688,275
122225,13335,14,15,black,12,436270,556
122225,13444,14,16,white,9,70901,51
122225,13566,14,21,black,10,285811,288
122225,14466,14,21,black,10,298620,535
122225,14556,14,21,black,10,296205,352
122225,14566,14,22,black,10,285811,318
122225,22236,14,15,black,12,323830,335
122225,22366,14,19,black,10,238080,268
122225,22456,14,19,black,10,291717,286
122225,23333,14,14,white,9,48588,45
122225,23336,14,17,black,12,330410,350
122225,23345,14,17,black,12,572644,750
122225,23444,14,17,white,9,64921,114
122225,24456,14,21,black,10,303909,338
122225,25666,14,25,black,10,120106,188
122225,33333,14,15,white,9,36207,49
122225,33335,14,17,black,12,210304,344
122225,33444,14,18,white,9,51068,35
122225,33455,14,20,black,10,269945,337
122225,33466,14,22,black,10,256238,256
122225,34444,14,19,white,9,47214,51
122225,34446,14,21,black,12,362381,456
122225,34555,14,22,black,10,213811,308
122225,35555,14,23,black,10,112498,146
122225,44455,14,22,black,10,161199,175
122225,44555,14,23,black,10,148300,161
122225,44556,14,24,black,10,184934,152
122225,55555,14,25,black,10,56058,92
122255,11145,17,12,white,7,39915,22
122255,11223,17,9,white,7,40047,38
122255,11225,17,11,white,7,44512,42
122255,11244,17,12,white,7,41896,23
122255,11255,17,14,white,9,185842,208
122255,11335,17,13,white,7,44767,29
122255,11346,17,15,white,11,521150,746
122255,12224,17,11,white,7,38198,27
122255,12246,17,15,white,11,491753,558
122255,12255,17,15,white,9,175650,221
122255,12266,17,17,black,12,653537,704
122255,12555,17,18,white,9,160415,144
122255,13335,17,15,white,7,43258,21
122255,13444,17,16,white,7,37025,25
122255,13566,17,21,black,10,439108,506
122255,14466,17,21,black,12,750071,975
122255,14556,17,21,black,10,471279,470
122255,14566,17,22,black,10,439108,493
122255,22236,17,15,white,11,294436,428
122255,22366,17,19,black,12,654116,1007
122255,22456,17,19,black,12,803901,1191
122255,23333,17,14,white,7,30176,50
122255,23336,17,17,white,11,326008,487
122255,23345,17,17,white,7,57285,97
122255,23444,17,17,white,7,36785,61
122255,24456,17,21,black,12,798913,947
122255,25666,17,25,black,10,179937,241
122255,33333,17,15,white,7,23036,9
122255,33335,17,17,white,7,31274,17
122255,33444,17,18,white,7,31151,29
122255,33455,17,20,white,9,182039,222
122255,33466,17,22,black,12,740586,1136
122255,34444,17,19,white,7,27786,11
122255,34446,17,21,white,11,336320,518
122255,34555,17,22,white,9,165325,173
122255,35555,17,23,white,11,208138,368
122255,44455,17,22,white,9,121690,149
122255,44555,17,23,white,9,120260,80
122255,44556,17,24,black,10,316276,351
122255,55555,17,25,white,11,96702,125
122335,11145,16,12,white,7,81560,78
122335,11223,16,9,white,7,61581,50
122335,11225,16,11,white,7,94520,72
122335,11244,16,12,white,7,96302,58
122335,11255,16,14,white,7,100025,95
122335,11335,16,13,white,9,372153,399
122335,11346,16,15,black,12,2416888,3842
122335,12224,16,11,white,7,92547,150
122335,12246,16,15,white,11,973929,1441
122335,12255,16,15,white,7,102383,154
122335,12266,16,17,black,12,1363814,2023
122335,12555,16,18,white,9,377961,355
122335,13335,16,15,white,11,582813,749
122335,13444,16,16,white,9,191064,187
122335,13566,16,21,black,10,775953,1144
122335,14466,16,21,black,10,873720,1463
122335,14556,16,21,black,10,835744,1166
122335,14566,16,22,black,10,815113,1224
122335,22236,16,15,white,11,549045,962
122335,22366,16,19,black,10,820806,1066
122335,22456,16,19,black,10,1014843,1223
122335,23333,16,14,white,7,49104,45
122335,23336,16,17,white,11,547148,641
122335,23345,16,17,black,12,1945885,2147
122335,23444,16,17,white,9,190013,195
122335,24456,16,21,black,10,998029,1249
122335,25666,16,25,black,10,431039,494
122335,33333,16,15,white,7,39520,16
122335,33335,16,17,white,11,339468,383
122335,33444,16,18,white,9,146935,101
122335,33455,16,20,black,10,723919,636
122335,33466,16,22,black,10,727218,786
122335,34444,16,19,white,9,135042,100
122335,34446,16,21,black,12,989634,1564
122335,34555,16,22,black,10,606438,782
122335,35555,16,23,black,10,337583,471
122335,44455,16,22,black,10,460059,856
122335,44555,16,23,black,10,434072,732
122335,44556,16,24,black,10,534379,760
122335,55555,16,25,black,10,177476,187
123335,11145,17,12,white,7,67410,37
123335,11223,17,9,white,7,46838,30
123335,11225,17,11,white,7,79108,70
123335,11244,17,12,white,7,79870,136
123335,11255,17,14,white,7,82254,77
123335,11335,17,13,white,9,291965,356
123335,11346,17,15,black,12,1849050,2124
123335,12224,17,11,white,7,77202,58
