white,black,white_sum,black_sum,verdict,plies,nodes,ms
333444,111224,21,11,white,7,23016,23
333444,111225,21,12,white,11,124953,287
333444,11124,21,9,white,7,21288,23
333444,111245,21,14,white,11,320818,479
333444,11125,21,10,white,11,108105,250
333444,1114,21,7,white,7,14329,38
333444,11145,21,12,white,11,180728,383
333444,1115,21,8,white,11,66184,81
333444,1122,21,6,white,7,6535,6
333444,11224,21,10,white,7,22786,22
333444,112245,21,15,white,11,338473,688
333444,11225,21,11,white,11,120511,163
333444,1124,21,8,white,7,21058,49
333444,11245,21,13,white,11,291040,577
333444,1125,21,9,white,11,104854,240
333444,1145,21,11,white,11,169134,314
333444,1224,21,9,white,7,21413,27
333444,12245,21,14,white,11,275298,492
333444,1225,21,10,white,11,103248,183
333444,1245,21,12,white,11,236522,487
333444,2245,21,13,white,11,169134,315
3344,1112,14,5,white,7,5425,9
3344,11122,14,7,white,7,6020,7
3344,111224,14,11,white,7,19212,23
3344,111225,14,12,white,13,336832,391
3344,11124,14,9,white,7,17570,22
3344,111245,14,14,black,10,240354,404
3344,11125,14,10,white,13,282241,285
3344,1114,14,7,white,7,11647,12
3344,11145,14,12,black,10,132707,252
3344,1115,14,8,white,12,130934,160
3344,1122,14,6,white,7,5922,9
3344,11224,14,10,white,7,18990,19
3344,112245,14,15,black,10,256122,354
3344,11225,14,11,white,13,296133,379
3344,1124,14,8,white,7,17348,22
3344,11245,14,13,black,10,219997,308
3344,1125,14,9,white,12,222261,191
3344,1145,14,11,black,16,2508853,2447
3344,1224,14,9,white,7,17609,22
3344,12245,14,14,black,10,203464,349
3344,1225,14,10,white,12,215178,237
3344,1245,14,12,black,16,3921154,3188
3344,2245,14,13,black,16,2508853,1698
33444,1112,18,5,white,7,5626,5
33444,11122,18,7,white,7,6221,6
33444,111224,18,11,white,7,19964,114
33444,111225,18,12,white,11,111938,217
33444,11124,18,9,white,7,18322,20
33444,111245,18,14,white,11,266589,351
33444,11125,18,10,white,11,95691,116
33444,1114,18,7,white,7,12346,22
33444,11145,18,12,white,11,147651,195
33444,1115,18,8,white,11,57247,107
33444,1122,18,6,white,7,6123,6
33444,11224,18,10,white,7,19738,15
33444,112245,18,15,white,11,282666,267
33444,11225,18,11,white,11,107741,195
33444,1124,18,8,white,7,18096,19
33444,11245,18,13,white,11,240682,376
33444,1125,18,9,white,11,92484,206
33444,1145,18,11,white,11,136635,184
33444,1224,18,9,white,7,18408,34
33444,12245,18,14,white,11,228066,275
33444,1225,18,10,white,11,91240,134
33444,1245,18,12,white,11,192821,478
33444,2245,18,13,white,11,136635,211
3444,1112,15,5,white,7,4734,5
