white,black,white_sum,black_sum,verdict,plies,nodes,ms
1111555,133346,19,20,white,11,333285,595
1111555,134455,19,22,white,7,35986,62
1111555,144445,19,22,white,7,22768,15
1111555,144555,19,24,white,9,111674,235
1111555,222335,19,17,white,7,25358,20
1111555,223456,19,22,black,12,1087241,2177
1111555,233333,19,17,white,7,13525,31
1111555,233334,19,18,white,7,20262,13
1111555,233346,19,21,white,11,361772,526
1111555,233444,19,20,white,7,21987,14
1111555,233455,19,22,white,7,37839,86
1111555,233456,19,23,black,12,1007232,1645
1111555,234445,19,22,white,7,35150,34
1111555,235666,19,28,black,10,232347,426
1111555,245666,19,29,black,10,232347,407
1111555,333456,19,24,black,12,627403,1441
1111555,333666,19,27,black,10,154521,270
1111555,344444,19,23,white,7,13525,13
1111555,344455,19,25,white,7,25408,31
1111555,344555,19,26,white,9,122665,112
1111555,345555,19,27,white,11,241505,296
1111555,356666,19,32,black,10,102834,96
1111555,444455,19,26,white,7,16774,11
1111555,445556,19,29,black,10,162440,154
1111555,446666,19,32,black,10,128947,275
1111555,455666,19,32,black,10,116590,244
1111555,566666,19,35,black,10,41180,91
1112334,111255,15,15,black,12,1997720,3012
1112334,111366,15,18,black,10,1047386,1530
1112334,111446,15,17,black,10,858808,1365
1112334,112233,15,12,white,7,74966,51
1112334,112246,15,16,black,12,2665912,3486
1112334,112334,15,14,white,9,647216,825
1112334,112346,15,17,black,10,2079601,3194
1112334,112456,15,19,black,10,1583555,1796
1112334,114555,15,21,black,10,639370,644
1112334,122246,15,17,black,12,2223326,5201
1112334,122255,15,17,black,12,1770128,3445
1112334,123456,15,21,black,10,2128201,3076
1112334,124466,15,23,black,10,1068628,1370
1112334,133346,15,20,black,10,1137063,1957
1112334,134455,15,22,black,10,971350,1021
1112334,144445,15,22,black,10,518303,495
1112334,144555,15,24,black,10,531599,458
1112334,222335,15,17,white,11,887824,902
1112334,223456,15,22,black,10,1555407,1598
1112334,233333,15,17,white,7,53783,61
1112334,233334,15,18,white,11,727951,725
1112334,233346,15,21,black,10,1190812,1212
1112334,233444,15,20,black,10,1051945,1527
1112334,233455,15,22,black,10,1187446,2196
1112334,233456,15,23,black,10,1444793,2030
1112334,234445,15,22,black,10,1039655,1222
1112334,235666,15,28,black,10,913248,1884
1112334,245666,15,29,black,10,627201,1298
1112334,333456,15,24,black,10,754606,1666
1112334,333666,15,27,black,10,520597,932
1112334,344444,15,23,black,10,387093,605
1112334,344455,15,25,black,10,482320,890
1112334,344555,15,26,black,10,471069,957
1112334,345555,15,27,black,10,458621,685
1112334,356666,15,32,black,10,430898,1095
1112334,444455,15,26,black,10,221524,601
1112334,445556,15,29,black,10,273755,528
1112334,446666,15,32,black,10,246508,278
1112334,455666,15,32,black,10,258928,288
1112334,566666,15,35,black,10,220864,229
1112366,111255,20,15,white,7,94546,143
1112366,111366,20,18,white,9,446327,1073
1112366,111446,20,17,white,7,96809,83
1112366,112233,20,12,white,7,73558,56
1112366,112246,20,16,white,7,126780,94
1112366,112334,20,14,white,7,122040,77
1112366,112346,20,17,white,7,161357,193
1112366,112456,20,19,white,7,155432,175
1112366,114555,20,21,white,7,83923,70
1112366,122246,20,17,white,7,123436,119
1112366,122255,20,17,white,7,98999,102
1112366,123456,20,21,white,7,203471,204
1112366,124466,20,23,white,9,630364,563
1112366,133346,20,20,white,7,122110,76
1112366,134455,20,22,white,7,113964,95
1112366,144445,20,22,white,7,91807,73
1112366,144555,20,24,white,7,94021,131
1112366,222335,20,17,white,7,97375,101
1112366,223456,20,22,white,7,161512,144
1112366,233333,20,17,white,7,53276,24
1112366,233334,20,18,white,7,91423,86
1112366,233346,20,21,white,7,126659,71
1112366,233444,20,20,white,7,97457,85
1112366,233455,20,22,white,7,120141,135
1112366,233456,20,23,white,7,163833,170
1112366,234445,20,22,white,7,116043,155
1112366,235666,20,28,white,9,646616,610
1112366,245666,20,29,white,9,636539,619
1112366,333456,20,24,white,7,118000,121
1112366,333666,20,27,white,9,317581,341
1112366,344444,20,23,white,7,66818,56
1112366,344455,20,25,white,7,88741,46
1112366,344555,20,26,white,7,88454,74
1112366,345555,20,27,white,7,82025,42
1112366,356666,20,32,white,11,1068295,1459
1112366,444455,20,26,white,7,71026,55
1112366,445556,20,29,white,7,91681,64
1112366,446666,20,32,white,11,768771,1134
1112366,455666,20,32,white,9,457939,398
1112366,566666,20,35,white,11,573037,634
1112666,111255,23,15,white,7,45284,44
1112666,111366,23,18,white,7,47089,43
1112666,111446,23,17,white,7,49186,38
1112666,112233,23,12,white,7,49673,54
1112666,112246,23,16,white,7,68740,44
1112666,112334,23,14,white,7,61496,71
1112666,112346,23,17,white,7,88203,102
1112666,112456,23,19,white,7,88203,93
1112666,114555,23,21,white,7,41959,34
1112666,122246,23,17,white,7,65817,45
1112666,122255,23,17,white,7,47756,33
1112666,123456,23,21,white,7,116356,124
1112666,124466,23,23,white,7,68960,51
1112666,133346,23,20,white,7,64666,85
1112666,134455,23,22,white,7,57911,55
1112666,144445,23,22,white,7,44336,26
1112666,144555,23,24,white,7,46190,30
1112666,222335,23,17,white,7,47107,42
1112666,223456,23,22,white,7,89250,68
1112666,233333,23,17,white,7,31963,22
1112666,233334,23,18,white,7,43391,43
1112666,233346,23,21,white,7,66012,46
1112666,233444,23,20,white,7,45470,28
1112666,233455,23,22,white,7,61765,53
1112666,233456,23,23,white,7,90671,155
1112666,234445,23,22,white,7,56870,72
1112666,235666,23,28,white,9,392493,728
1112666,245666,23,29,white,9,392493,381
1112666,333456,23,24,white,7,64187,45
1112666,333666,23,27,white,9,164615,167
1112666,344444,23,23,white,7,29810,17
1112666,344455,23,25,white,7,43063,28
1112666,344555,23,26,white,7,43063,57
1112666,345555,23,27,white,7,40512,32
1112666,356666,23,32,white,11,545425,749
1112666,444455,23,26,white,7,33990,28
1112666,445556,23,29,white,7,48218,55
1112666,446666,23,32,white,11,351483,501
1112666,455666,23,32,white,9,265847,378
1112666,566666,23,35,white,11,257752,399
1113566,111255,23,15,white,7,68226,48
1113566,111366,23,18,white,7,102011,73
1113566,111446,23,17,white,7,99699,128
1113566,112233,23,12,white,7,53622,61
1113566,112246,23,16,white,7,134044,144
1113566,112334,23,14,white,7,92474,117
1113566,112346,23,17,white,7,175090,257
1113566,112456,23,19,white,7,170999,194
1113566,114555,23,21,white,7,63617,58
1113566,122246,23,17,white,7,131387,157
1113566,122255,23,17,white,7,72839,85
1113566,123456,23,21,white,7,228943,257
1113566,124466,23,23,white,7,138403,154
1113566,133346,23,20,white,7,130523,194
1113566,134455,23,22,white,7,86632,141
1113566,144445,23,22,white,7,68383,41
1113566,144555,23,24,white,7,70156,41
1113566,222335,23,17,white,7,75763,44
1113566,223456,23,22,white,7,183432,247
1113566,233333,23,17,white,7,40752,58
1113566,233334,23,18,white,7,71482,53
1113566,233346,23,21,white,7,138106,123
1113566,233444,23,20,white,7,77604,44
1113566,233455,23,22,white,7,91317,58
1113566,233456,23,23,white,7,184644,196
1113566,234445,23,22,white,7,90667,113
1113566,235666,23,28,white,9,684165,646
1113566,245666,23,29,white,9,676872,545
1113566,333456,23,24,white,7,132281,80
1113566,333666,23,27,white,9,325963,361
1113566,344444,23,23,white,7,55030,35
1113566,344455,23,25,white,7,70005,58
1113566,344555,23,26,white,7,69738,74
1113566,345555,23,27,white,7,64297,68
1113566,356666,23,32,white,11,1061201,1409
1113566,444455,23,26,white,7,56874,33
1113566,445556,23,29,white,7,101576,61
1113566,446666,23,32,white,11,805498,762
1113566,455666,23,32,white,9,477892,633
1113566,566666,23,35,white,11,563262,569
1122222,111255,12,15,black,10,126909,161
1122222,111366,12,18,black,10,132338,163
1122222,111446,12,17,black,10,142880,169
1122222,112233,12,12,black,10,111679,152
1122222,112246,12,16,black,10,140430,156
1122222,112334,12,14,black,10,130655,140
1122222,112346,12,17,black,10,168669,238
1122222,112456,12,19,black,10,168669,217
1122222,114555,12,21,black,10,110845,177
1122222,122246,12,17,black,10,104013,150
1122222,122255,12,17,black,10,83195,139
1122222,123456,12,21,black,10,169163,181
1122222,124466,12,23,black,10,98315,150
1122222,133346,12,20,black,10,111011,115
1122222,134455,12,22,black,10,111650,176
1122222,144445,12,22,black,10,83174,136
1122222,144555,12,24,black,10,85950,125
1122222,222335,12,17,black,10,42635,40
1122222,223456,12,22,black,10,69499,89
1122222,233333,12,17,black,10,32916,30
1122222,233334,12,18,black,10,39746,42
1122222,233346,12,21,black,10,50885,67
1122222,233444,12,20,black,10,41707,77
1122222,233455,12,22,black,10,53394,56
1122222,233456,12,23,black,10,67537,63
1122222,234445,12,22,black,10,52164,80
1122222,235666,12,28,black,10,51920,95
1122222,245666,12,29,black,10,51920,71
1122222,333456,12,24,black,10,53387,69
1122222,333666,12,27,black,10,35501,48
1122222,344444,12,23,black,10,37987,33
1122222,344455,12,25,black,10,47752,42
1122222,344555,12,26,black,10,47541,44
1122222,345555,12,27,black,10,46646,38
1122222,356666,12,32,black,10,46646,37
1122222,444455,12,26,black,10,35401,33
1122222,445556,12,29,black,10,45757,82
1122222,446666,12,32,black,10,37364,39
1122222,455666,12,32,black,10,47541,47
1122222,566666,12,35,black,10,37987,59
1122223,111255,13,15,black,10,439907,634
1122223,111366,13,18,black,10,339394,373
1122223,111446,13,17,black,10,352159,510
1122223,112233,13,12,black,12,858519,1650
1122223,112246,13,16,black,10,556011,771
1122223,112334,13,14,black,10,523586,758
1122223,112346,13,17,black,10,604007,931
1122223,112456,13,19,black,10,588118,995
1122223,114555,13,21,black,10,269669,427
1122223,122246,13,17,black,10,452244,811
1122223,122255,13,17,black,10,388529,801
1122223,123456,13,21,black,10,599066,1038
1122223,124466,13,23,black,10,381559,510
1122223,133346,13,20,black,10,272133,555
1122223,134455,13,22,black,10,255726,286
1122223,144445,13,22,black,10,202524,240
1122223,144555,13,24,black,10,205499,198
1122223,222335,13,17,black,10,272540,326
1122223,223456,13,22,black,10,363472,713
1122223,233333,13,17,black,10,158110,198
1122223,233334,13,18,black,10,188752,266
1122223,233346,13,21,black,10,236007,223
1122223,233444,13,20,black,10,190850,212
1122223,233455,13,22,black,10,238797,304
1122223,233456,13,23,black,10,295389,303
1122223,234445,13,22,black,10,225519,360
1122223,235666,13,28,black,10,221875,296
1122223,245666,13,29,black,10,212098,192
1122223,333456,13,24,black,10,123605,131
1122223,333666,13,27,black,10,92931,110
1122223,344444,13,23,black,10,97839,191
1122223,344455,13,25,black,10,112648,222
1122223,344555,13,26,black,10,112397,184
1122223,345555,13,27,black,10,115490,98
1122223,356666,13,32,black,10,115490,128
1122223,444455,13,26,black,10,84485,84
1122223,445556,13,29,black,10,104034,191
1122223,446666,13,32,black,10,92424,168
1122223,455666,13,32,black,10,107573,100
1122223,566666,13,35,black,10,94754,80
1122355,111255,19,15,white,7,118947,191
1122355,111366,19,18,black,12,2483005,3360
1122355,111446,19,17,white,11,1055809,1106
1122355,112233,19,12,white,7,86069,46
1122355,112246,19,16,white,11,1337538,1576
1122355,112334,19,14,white,7,138022,131
1122355,112346,19,17,white,11,2050067,2312
1122355,112456,19,19,black,12,4982691,6988
1122355,114555,19,21,white,9,515858,486
1122355,122246,19,17,white,11,1225977,1375
1122355,122255,19,17,white,7,122803,73
1122355,123456,19,21,black,12,6706684,9523
1122355,124466,19,23,black,12,3470163,4341
1122355,133346,19,20,white,11,1315147,1393
1122355,134455,19,22,white,9,673841,540
1122355,144445,19,22,white,7,107852,73
1122355,144555,19,24,white,9,509216,443
1122355,222335,19,17,white,7,118003,61
1122355,223456,19,22,black,12,4744179,8209
1122355,233333,19,17,white,7,64484,31
1122355,233334,19,18,white,7,105858,76
1122355,233346,19,21,white,11,1318380,1851
1122355,233444,19,20,white,7,112094,117
1122355,233455,19,22,white,9,718374,1138
1122355,233456,19,23,black,12,4331667,7129
1122355,234445,19,22,white,7,138699,113
1122355,235666,19,28,black,10,1128532,1569
1122355,245666,19,29,black,10,1151093,1362
1122355,333456,19,24,black,12,2673769,3405
1122355,333666,19,27,black,10,768225,736
1122355,344444,19,23,white,7,78383,39
1122355,344455,19,25,white,9,481251,748
1122355,344555,19,26,white,9,521363,620
1122355,345555,19,27,white,11,1208909,1499
1122355,356666,19,32,black,10,576120,651
1122355,444455,19,26,white,9,342363,560
1122355,445556,19,29,black,10,870618,1336
1122355,446666,19,32,black,10,676270,915
1122355,455666,19,32,black,10,649604,1095
1122355,566666,19,35,black,10,262413,358
1123356,111255,21,15,white,7,151117,150
1123356,111366,21,18,white,9,880255,1148
1123356,111446,21,17,white,7,193534,174
1123356,112233,21,12,white,7,110551,96
1123356,112246,21,16,white,7,240246,284
1123356,112334,21,14,white,7,192255,179
1123356,112346,21,17,white,7,306636,293
1123356,112456,21,19,white,9,1617150,2046
1123356,114555,21,21,white,7,134944,174
1123356,122246,21,17,white,7,236798,169
1123356,122255,21,17,white,7,157507,145
1123356,123456,21,21,white,9,2112353,3407
1123356,124466,21,23,white,9,1187658,1568
1123356,133346,21,20,white,7,240610,195
1123356,134455,21,22,white,7,175612,136
1123356,144445,21,22,white,7,149525,139
1123356,144555,21,24,white,7,151534,152
1123356,222335,21,17,white,7,157047,89
1123356,223456,21,22,white,9,1688589,2036
1123356,233333,21,17,white,7,87342,62
1123356,233334,21,18,white,7,154335,139
1123356,233346,21,21,white,7,250214,209
1123356,233444,21,20,white,7,165449,191
1123356,233455,21,22,white,7,183319,186
1123356,233456,21,23,white,9,1609828,1961
1123356,234445,21,22,white,7,181162,199
1123356,235666,21,28,black,10,3026561,4840
1123356,245666,21,29,black,10,3031386,6020
1123356,333456,21,24,white,9,1114645,1525
1123356,333666,21,27,white,9,662474,730
1123356,344444,21,23,white,7,121428,117
1123356,344455,21,25,white,7,145502,176
1123356,344555,21,26,white,7,145046,211
1123356,345555,21,27,white,7,134731,120
1123356,356666,21,32,black,10,1552413,1503
1123356,444455,21,26,white,7,122060,85
1123356,445556,21,29,white,11,2251079,2720
1123356,446666,21,32,black,10,1189573,1146
1123356,455666,21,32,black,10,1925016,1928
1123356,566666,21,35,black,10,767209,1012
1133344,111255,19,15,black,12,1089732,1468
1133344,111366,19,18,black,12,1117224,2836
1133344,111446,19,17,black,10,489395,1102
1133344,112233,19,12,white,7,35033,155
1133344,112246,19,16,black,12,1715603,4328
1133344,112334,19,14,white,7,83530,121
1133344,112346,19,17,black,12,2343330,2701
1133344,112456,19,19,black,10,904150,896
1133344,114555,19,21,black,10,354098,365
1133344,122246,19,17,black,12,1481864,2485
1133344,122255,19,17,black,12,994808,1504
1133344,123456,19,21,black,10,1365282,2314
1133344,124466,19,23,black,10,605899,856
1133344,133346,19,20,black,12,1188087,1899
1133344,134455,19,22,black,10,586288,803
1133344,144445,19,22,black,10,295865,286
1133344,144555,19,24,black,10,299430,382
1133344,222335,19,17,white,11,477749,535
1133344,223456,19,22,black,10,1039871,1094
1133344,233333,19,17,white,7,25175,14
1133344,233334,19,18,white,7,61324,55
1133344,233346,19,21,black,12,1287518,2060
1133344,233444,19,20,white,9,275824,478
1133344,233455,19,22,black,10,771547,1382
1133344,233456,19,23,black,10,940377,1425
1133344,234445,19,22,black,10,633337,1012
1133344,235666,19,28,black,10,564732,942
1133344,245666,19,29,black,10,359525,384
1133344,333456,19,24,black,10,516141,616
1133344,333666,19,27,black,10,363039,378
1133344,344444,19,23,white,11,294954,328
1133344,344455,19,25,black,10,303083,286
1133344,344555,19,26,black,10,294927,357
1133344,345555,19,27,black,10,262462,255
1133344,356666,19,32,black,10,265688,261
1133344,444455,19,26,black,10,126857,124
1133344,445556,19,29,black,10,153848,162
1133344,446666,19,32,black,10,134289,118
1133344,455666,19,32,black,10,140670,201
1133344,566666,19,35,black,10,126485,291
1133446,111255,22,15,white,7,119907,196
1133446,111366,22,18,white,7,125913,84
1133446,111446,22,17,white,9,504826,450
1133446,112233,22,12,white,7,54788,33
1133446,112246,22,16,white,7,149264,121
1133446,112334,22,14,white,7,107703,86
1133446,112346,22,17,white,7,196680,119
1133446,112456,22,19,white,9,953662,1517
1133446,114555,22,21,white,9,245187,330
1133446,122246,22,17,white,7,147212,78
1133446,122255,22,17,white,7,125563,64
1133446,123456,22,21,white,9,1280491,1179
1133446,124466,22,23,black,12,3941631,4682
1133446,133346,22,20,white,7,149902,116
1133446,134455,22,22,white,9,353382,356
1133446,144445,22,22,white,9,243086,365
1133446,144555,22,24,white,9,257603,411
1133446,222335,22,17,white,7,131803,169
1133446,223456,22,22,white,9,1043974,1731
1133446,233333,22,17,white,7,43393,20
1133446,233334,22,18,white,7,85317,74
1133446,233346,22,21,white,7,158351,159
1133446,233444,22,20,white,7,90531,58
1133446,233455,22,22,white,9,377026,338
1133446,233456,22,23,white,9,983637,904
1133446,234445,22,22,white,9,360856,292
1133446,235666,22,28,black,10,1807527,2617
1133446,245666,22,29,black,10,1730080,2490
1133446,333456,22,24,white,9,671922,1050
1133446,333666,22,27,white,9,406140,684
1133446,344444,22,23,white,7,64906,70
1133446,344455,22,25,white,9,261967,437
1133446,344555,22,26,white,9,260784,306
1133446,345555,22,27,white,9,241244,290
1133446,356666,22,32,black,10,939893,1346
1133446,444455,22,26,white,9,184459,234
1133446,445556,22,29,black,12,1567502,2088
1133446,446666,22,32,black,10,589131,789
1133446,455666,22,32,black,10,1009370,1500
1133446,566666,22,35,black,10,459855,432
1144666,111255,28,15,white,7,53983,33
1144666,111366,28,18,white,7,58203,54
1144666,111446,28,17,white,7,58644,63
1144666,112233,28,12,white,7,35999,26
1144666,112246,28,16,white,7,82610,74
1144666,112334,28,14,white,7,42651,47
1144666,112346,28,17,white,7,109080,109
1144666,112456,28,19,white,7,101614,70
1144666,114555,28,21,white,7,53883,46
1144666,122246,28,17,white,7,80716,49
1144666,122255,28,17,white,7,57170,35
1144666,123456,28,21,white,7,137825,93
1144666,124466,28,23,white,7,86045,87
1144666,133346,28,20,white,7,80716,49
1144666,134455,28,22,white,7,76760,49
1144666,144445,28,22,white,7,50940,62
1144666,144555,28,24,white,7,56214,56
1144666,222335,28,17,white,7,58486,41
1144666,223456,28,22,white,7,108567,67
1144666,233333,28,17,white,7,25484,14
1144666,233334,28,18,white,7,33219,34
1144666,233346,28,21,white,7,84972,91
1144666,233444,28,20,white,7,34971,22
1144666,233455,28,22,white,7,81914,52
1144666,233456,28,23,white,7,109982,76
1144666,234445,28,22,white,7,75242,88
1144666,235666,28,28,white,9,469596,497
1144666,245666,28,29,white,9,459761,403
1144666,333456,28,24,white,7,78203,70
1144666,333666,28,27,white,9,207364,192
1144666,344444,28,23,white,7,25025,12
1144666,344455,28,25,white,7,58701,34
1144666,344555,28,26,white,7,58909,76
1144666,345555,28,27,white,7,55564,32
1144666,356666,28,32,white,11,640174,693
1144666,444455,28,26,white,7,41784,61
1144666,445556,28,29,white,7,58086,68
1144666,446666,28,32,white,11,392073,460
1144666,455666,28,32,white,9,304694,272
1144666,566666,28,35,white,11,303823,324
1222225,111255,16,15,white,9,138270,435
1222225,111366,16,18,black,10,353752,808
1222225,111446,16,17,black,12,684982,1003
1222225,112233,16,12,white,9,93591,115
1222225,112246,16,16,black,12,954316,1332
1222225,112334,16,14,white,9,123423,145
1222225,112346,16,17,black,12,1488651,1964
1222225,112456,16,19,black,10,659466,703
1222225,114555,16,21,black,10,322246,506
1222225,122246,16,17,black,12,727963,1027
1222225,122255,16,17,black,12,463125,500
1222225,123456,16,21,black,10,915001,955
1222225,124466,16,23,black,10,505855,631
1222225,133346,16,20,black,12,808489,1222
1222225,134455,16,22,black,10,544966,925
1222225,144445,16,22,black,12,438825,655
1222225,144555,16,24,black,10,310576,447
1222225,222335,16,17,black,12,401341,551
1222225,223456,16,22,black,10,539225,529
1222225,233333,16,17,white,9,48588,42
1222225,233334,16,18,white,9,68391,65
1222225,233346,16,21,black,12,608518,825
1222225,233444,16,20,white,9,74643,73
1222225,233455,16,22,black,10,477571,626
1222225,233456,16,23,black,10,550457,656
1222225,234445,16,22,black,12,584491,818
1222225,235666,16,28,black,10,240388,345
1222225,245666,16,29,black,10,240388,283
1222225,333456,16,24,black,10,345095,463
1222225,333666,16,27,black,10,160527,187
1222225,344444,16,23,white,9,47214,93
1222225,344455,16,25,black,10,285699,282
1222225,344555,16,26,black,10,271349,408
1222225,345555,16,27,black,10,214280,209
1222225,356666,16,32,black,10,137920,136
1222225,444455,16,26,black,10,164934,155
1222225,445556,16,29,black,10,188218,282
1222225,446666,16,32,black,10,141824,183
1222225,455666,16,32,black,10,145684,192
1222225,566666,16,35,black,10,67809,80
1222234,111255,16,15,black,12,1462140,1933
1222234,111366,16,18,black,10,799053,811
1222234,111446,16,17,black,10,678154,1042
1222234,112233,16,12,white,7,62445,36
1222234,112246,16,16,black,12,1827644,2416
1222234,112334,16,14,white,9,478746,651
1222234,112346,16,17,black,10,1522367,2015
1222234,112456,16,19,black,10,1160692,1903
1222234,114555,16,21,black,10,495233,683
1222234,122246,16,17,black,12,1462805,2183
1222234,122255,16,17,black,12,1213540,1652
1222234,123456,16,21,black,10,1499194,2522
1222234,124466,16,23,black,10,744802,1029
1222234,133346,16,20,black,10,837551,1022
1222234,134455,16,22,black,10,720845,958
1222234,144445,16,22,black,10,396312,696
1222234,144555,16,24,black,10,409386,692
1222234,222335,16,17,black,12,1270428,2233
1222234,223456,16,22,black,10,998499,1456
1222234,233333,16,17,white,7,45335,21
1222234,233334,16,18,white,11,636534,1081
1222234,233346,16,21,black,10,779735,1019
1222234,233444,16,20,black,10,692255,971
1222234,233455,16,22,black,10,783772,1300
1222234,233456,16,23,black,10,964963,1601
1222234,234445,16,22,black,10,672270,882
1222234,235666,16,28,black,10,600382,698
1222234,245666,16,29,black,10,399030,461
1222234,333456,16,24,black,10,546156,1352
1222234,333666,16,27,black,10,374237,1304
1222234,344444,16,23,black,10,274269,600
1222234,344455,16,25,black,10,344529,759
1222234,344555,16,26,black,10,336307,469
1222234,345555,16,27,black,10,324642,284
1222234,356666,16,32,black,10,315049,417
1222234,444455,16,26,black,10,161624,302
1222234,445556,16,29,black,10,200082,211
1222234,446666,16,32,black,10,177179,365
1222234,455666,16,32,black,10,189810,345
1222234,566666,16,35,black,10,163382,405
1222334,111255,17,15,black,12,1887679,2996
1222334,111366,17,18,black,10,1020050,1459
1222334,111446,17,17,black,10,881289,874
1222334,112233,17,12,white,7,69607,59
1222334,112246,17,16,black,12,2352887,3610
1222334,112334,17,14,white,9,593839,778
