white,black,white_sum,black_sum,verdict,plies,nodes,ms
111157,13334,16,14,white,7,28959,44
111157,13467,16,21,white,9,307221,428
111157,14444,16,17,white,7,20707,12
111157,14556,16,21,white,9,130489,140
111157,15667,16,25,black,12,736015,857
111157,22236,16,15,white,7,41651,25
111157,22334,16,14,white,7,31100,34
111157,22345,16,16,white,7,38890,25
111157,22347,16,18,white,7,59333,38
111157,23336,16,17,white,7,41085,41
111157,24444,16,18,white,7,19844,10
111157,24555,16,21,white,7,26410,39
111157,25556,16,23,white,9,86550,71
111157,25667,16,26,black,12,880370,1077
111157,26667,16,27,black,12,527220,685
111157,27777,16,30,black,10,141971,184
111157,33333,16,15,white,7,15856,14
111157,33346,16,19,white,7,41651,45
111157,33777,16,27,white,9,108387,112
111157,34667,16,26,white,9,227042,290
111157,35556,16,24,white,9,86550,99
111157,35666,16,26,white,9,86548,142
111157,44466,16,24,white,9,69699,86
111157,44566,16,25,white,9,99183,129
111157,44667,16,27,white,9,159919,167
111157,45666,16,27,white,9,86548,98
111157,46667,16,29,black,12,527220,529
111157,55567,16,28,black,12,407996,458
111157,56667,16,30,black,12,396464,678
111167,11227,17,13,white,7,41618,50
111167,11257,17,16,white,7,56067,66
111167,11277,17,18,white,9,146485,219
111167,11366,17,17,white,7,26520,26
111167,11447,17,17,white,7,41618,25
111167,11566,17,19,white,7,26520,36
111167,12223,17,10,white,7,28959,40
111167,12366,17,18,white,7,35662,37
111167,12567,17,21,white,9,309151,268
111167,12667,17,22,white,9,203372,226
111167,12677,17,23,white,9,203002,238
111167,13334,17,14,white,7,28959,58
111167,13467,17,21,white,9,309151,352
111167,14444,17,17,white,7,20707,14
111167,14556,17,21,white,7,35719,25
111167,15667,17,25,white,9,203372,201
111167,22236,17,15,white,7,28150,18
111167,22334,17,14,white,7,31100,18
111167,22345,17,16,white,7,41362,100
111167,22347,17,18,white,7,59333,62
111167,23336,17,17,white,7,26747,24
111167,24444,17,18,white,7,19844,19
111167,24555,17,21,white,7,27533,41
111167,25556,17,23,white,7,26747,16
111167,25667,17,26,white,9,228751,258
111167,26667,17,27,white,11,334431,482
111167,27777,17,30,black,10,141971,180
111167,33333,17,15,white,7,15856,11
111167,33346,17,19,white,7,28150,17
111167,33777,17,27,white,9,108387,86
111167,34667,17,26,white,9,228751,190
111167,35556,17,24,white,7,26747,14
111167,35666,17,26,white,7,26410,26
111167,44466,17,24,white,7,21762,12
111167,44566,17,25,white,7,29364,79
111167,44667,17,27,white,9,160023,222
111167,45666,17,27,white,7,26410,30
111167,46667,17,29,white,11,334431,352
111167,55567,17,28,white,9,150316,161
111167,56667,17,30,white,11,334431,346
111336,11227,15,13,white,11,384721,363
111336,11257,15,16,white,13,1392277,1492
111336,11277,15,18,black,12,748061,931
111336,11366,15,17,white,9,184101,256
111336,11447,15,17,black,12,822369,1006
111336,11566,15,19,white,9,201451,236
111336,12223,15,10,white,7,31866,18
111336,12366,15,18,white,9,264967,212
111336,12567,15,21,black,10,821954,694
111336,12667,15,22,black,10,503766,688
111336,12677,15,23,black,10,465681,556
111336,13334,15,14,white,9,104664,131
111336,13467,15,21,black,10,737402,1025
111336,14444,15,17,white,9,73595,72
111336,14556,15,21,black,12,998667,1495
111336,15667,15,25,black,10,414536,464
111336,22236,15,15,white,7,50049,49
111336,22334,15,14,white,9,121863,91
111336,22345,15,16,white,9,153970,149
111336,22347,15,18,black,12,1340002,1677
111336,23336,15,17,white,11,331156,430
111336,24444,15,18,white,9,77932,120
111336,24555,15,21,white,9,98833,181
111336,25556,15,23,black,12,727404,917
111336,25667,15,26,black,10,474386,531
111336,26667,15,27,black,10,256873,271
111336,27777,15,30,black,10,193243,204
111336,33333,15,15,white,7,17877,20
111336,33346,15,19,black,12,532159,587
111336,33777,15,27,black,10,199312,159
111336,34667,15,26,black,10,392348,454
111336,35556,15,24,black,12,515574,791
111336,35666,15,26,black,10,311153,371
111336,44466,15,24,black,10,235311,496
111336,44566,15,25,black,10,389151,511
111336,44667,15,27,black,10,272537,418
111336,45666,15,27,black,10,314866,759
111336,46667,15,29,black,10,212294,313
111336,55567,15,28,black,10,289373,398
111336,56667,15,30,black,10,212294,296
111467,11227,20,13,white,7,87036,52
111467,11257,20,16,white,7,109427,59
111467,11277,20,18,white,7,85425,63
111467,11366,20,17,white,7,61414,30
111467,11447,20,17,white,7,87101,46
111467,11566,20,19,white,7,57075,99
111467,12223,20,10,white,7,48076,72
111467,12366,20,18,white,7,81528,90
111467,12567,20,21,white,9,647905,693
111467,12667,20,22,white,9,446826,435
111467,12677,20,23,white,9,441850,596
111467,13334,20,14,white,7,46500,26
111467,13467,20,21,white,9,660051,868
111467,14444,20,17,white,7,35830,27
111467,14556,20,21,white,7,76609,42
111467,15667,20,25,white,9,439034,671
111467,22236,20,15,white,7,65214,120
111467,22334,20,14,white,7,50011,56
111467,22345,20,16,white,7,91053,197
111467,22347,20,18,white,7,121178,145
111467,23336,20,17,white,7,64256,54
111467,24444,20,18,white,7,35995,37
111467,24555,20,21,white,7,66882,33
111467,25556,20,23,white,7,61343,57
111467,25667,20,26,white,9,485907,712
111467,26667,20,27,white,11,815296,1248
111467,27777,20,30,black,10,365807,550
111467,33333,20,15,white,7,30907,29
111467,33346,20,19,white,7,65256,72
111467,33777,20,27,white,9,262432,287
111467,34667,20,26,white,9,497129,379
111467,35556,20,24,white,7,61343,31
111467,35666,20,26,white,7,58112,63
111467,44466,20,24,white,7,50043,59
111467,44566,20,25,white,7,61118,70
111467,44667,20,27,white,9,349384,444
111467,45666,20,27,white,7,56998,47
111467,46667,20,29,white,11,748378,799
111467,55567,20,28,white,9,332659,279
111467,56667,20,30,white,11,758340,1132
111666,11227,21,13,white,11,186678,440
111666,11257,21,16,white,11,299568,341
111666,11277,21,18,black,12,333924,510
111666,11366,21,17,white,7,22795,12
111666,11447,21,17,white,11,186678,339
111666,11566,21,19,white,7,22795,39
111666,12223,21,10,white,7,20340,11
111666,12366,21,18,white,7,32785,20
111666,12567,21,21,black,12,686811,1359
111666,12667,21,22,black,12,439748,587
111666,12677,21,23,black,10,207996,329
111666,13334,21,14,white,7,20340,21
111666,13467,21,21,black,12,686811,910
111666,14444,21,17,white,7,13436,12
111666,14556,21,21,white,7,32931,23
111666,15667,21,25,black,12,439748,608
111666,22236,21,15,white,7,22876,14
111666,22334,21,14,white,7,22344,28
111666,22345,21,16,white,7,31044,53
111666,22347,21,18,white,11,337065,677
111666,23336,21,17,white,7,23082,19
111666,24444,21,18,white,7,13256,9
111666,24555,21,21,white,7,19824,17
111666,25556,21,23,white,7,23082,21
111666,25667,21,26,black,12,479028,583
111666,26667,21,27,black,10,107446,96
111666,27777,21,30,black,10,83947,98
111666,33333,21,15,white,7,9653,10
111666,33346,21,19,white,7,22876,19
111666,33777,21,27,black,10,129957,142
111666,34667,21,26,black,12,479028,767
111666,35556,21,24,white,7,23082,15
111666,35666,21,26,white,9,96434,124
111666,44466,21,24,white,7,16489,9
111666,44566,21,25,white,7,24432,19
111666,44667,21,27,black,12,320772,634
111666,45666,21,27,white,9,96434,156
111666,46667,21,29,black,10,107446,150
111666,55567,21,28,black,12,286960,507
111666,56667,21,30,black,10,107446,250
112233,11227,12,13,white,11,367178,527
112233,11257,12,16,black,12,1067792,1629
112233,11277,12,18,black,12,891769,1506
112233,11366,12,17,black,10,375288,628
112233,11447,12,17,black,10,388507,455
112233,11566,12,19,black,10,360352,483
112233,12223,12,10,white,7,54918,29
112233,12366,12,18,black,10,530786,588
112233,12567,12,21,black,10,630525,988
112233,12667,12,22,black,10,544927,700
112233,12677,12,23,black,10,510474,704
112233,13334,12,14,black,10,271332,388
112233,13467,12,21,black,10,343273,505
112233,14444,12,17,black,10,211884,305
112233,14556,12,21,black,10,294124,411
112233,15667,12,25,black,10,294124,375
112233,22236,12,15,black,12,608328,1008
112233,22334,12,14,black,10,385361,540
112233,22345,12,16,black,10,434843,527
112233,22347,12,18,black,10,434843,721
112233,23336,12,17,black,10,271663,365
112233,24444,12,18,black,10,207204,375
112233,24555,12,21,black,10,250209,306
112233,25556,12,23,black,10,251098,367
112233,25667,12,26,black,10,307008,257
112233,26667,12,27,black,10,251098,387
112233,27777,12,30,black,10,207204,267
112233,33333,12,15,white,11,128261,243
112233,33346,12,19,black,10,131304,173
112233,33777,12,27,black,10,123279,206
112233,34667,12,26,black,10,154457,200
112233,35556,12,24,black,10,128571,130
112233,35666,12,26,black,10,136321,103
112233,44466,12,24,black,10,104434,95
112233,44566,12,25,black,10,127289,217
112233,44667,12,27,black,10,127785,228
112233,45666,12,27,black,10,137650,252
112233,46667,12,29,black,10,130065,198
112233,55567,12,28,black,10,114445,202
112233,56667,12,30,black,10,130065,130
112337,11227,17,13,white,7,100682,79
112337,11257,17,16,white,7,115002,141
112337,11277,17,18,white,7,101952,84
112337,11366,17,17,white,9,201231,375
112337,11447,17,17,white,9,388046,324
112337,11566,17,19,white,9,177029,147
112337,12223,17,10,white,7,63944,35
112337,12366,17,18,white,9,273837,372
112337,12567,17,21,white,9,665160,648
112337,12667,17,22,white,9,516223,641
112337,12677,17,23,white,9,533750,735
112337,13334,17,14,white,9,196755,288
112337,13467,17,21,black,12,2850455,4404
112337,14444,17,17,white,9,147781,217
112337,14556,17,21,white,9,209055,190
112337,15667,17,25,black,12,1939465,2897
112337,22236,17,15,white,7,96387,88
112337,22334,17,14,white,9,217461,330
112337,22345,17,16,white,9,255703,354
112337,22347,17,18,white,9,520611,459
112337,23336,17,17,white,9,201130,136
112337,24444,17,18,white,9,152022,96
112337,24555,17,21,white,9,176839,116
112337,25556,17,23,white,9,185949,164
112337,25667,17,26,black,12,2094195,2518
112337,26667,17,27,black,12,1360701,1486
112337,27777,17,30,black,10,425092,401
112337,33333,17,15,white,7,39806,19
112337,33346,17,19,white,9,174239,139
112337,33777,17,27,black,10,470853,493
112337,34667,17,26,black,12,1578591,2277
112337,35556,17,24,white,9,169300,114
112337,35666,17,26,white,9,163735,159
112337,44466,17,24,white,9,131112,90
112337,44566,17,25,white,9,160928,286
112337,44667,17,27,black,12,1142149,1503
112337,45666,17,27,white,9,152713,217
112337,46667,17,29,black,12,1038854,1193
112337,55567,17,28,black,12,1049573,1790
112337,56667,17,30,black,12,1038854,1785
112457,11227,20,13,white,7,163771,79
112457,11257,20,16,white,7,191134,133
112457,11277,20,18,white,7,165796,142
112457,11366,20,17,white,7,159999,131
112457,11447,20,17,white,7,163207,153
112457,11566,20,19,white,9,323021,581
112457,12223,20,10,white,7,95371,51
112457,12366,20,18,white,7,207805,136
112457,12567,20,21,white,9,1109683,1281
112457,12667,20,22,white,9,865829,1320
112457,12677,20,23,white,9,881085,1045
112457,13334,20,14,white,7,96871,156
112457,13467,20,21,white,9,1181825,1549
112457,14444,20,17,white,7,77889,79
112457,14556,20,21,white,9,433901,545
112457,15667,20,25,black,12,3328611,6109
112457,22236,20,15,white,7,164256,403
112457,22334,20,14,white,7,99810,81
112457,22345,20,16,white,7,156616,303
112457,22347,20,18,white,7,213255,322
112457,23336,20,17,white,7,168896,78
112457,24444,20,18,white,7,77986,148
112457,24555,20,21,white,7,121101,78
112457,25556,20,23,white,9,333132,354
112457,25667,20,26,black,12,3603316,5879
112457,26667,20,27,black,12,2376869,4294
112457,27777,20,30,black,10,745491,1524
112457,33333,20,15,white,7,67450,29
112457,33346,20,19,white,7,166716,97
112457,33777,20,27,white,9,521963,464
112457,34667,20,26,white,9,907460,755
112457,35556,20,24,white,9,326837,303
112457,35666,20,26,white,9,321004,297
112457,44466,20,24,white,9,275999,255
112457,44566,20,25,white,9,343146,312
112457,44667,20,27,white,9,660631,629
112457,45666,20,27,white,9,314294,251
112457,46667,20,29,black,12,2261515,2338
112457,55567,20,28,black,12,1844419,3004
112457,56667,20,30,black,12,1770873,2819
112466,11227,20,13,white,11,677021,1111
112466,11257,20,16,white,11,945499,1467
112466,11277,20,18,black,12,1515442,3330
112466,11366,20,17,white,7,91705,98
112466,11447,20,17,white,11,656414,975
112466,11566,20,19,white,9,366975,439
112466,12223,20,10,white,7,63969,113
112466,12366,20,18,white,7,122251,103
112466,12567,20,21,black,12,2789888,4473
112466,12667,20,22,black,10,990801,1512
112466,12677,20,23,black,10,918426,1222
112466,13334,20,14,white,7,63582,68
112466,13467,20,21,black,12,2825704,4752
112466,14444,20,17,white,7,49715,22
112466,14556,20,21,white,7,111407,65
112466,15667,20,25,black,10,1002022,998
112466,22236,20,15,white,7,91873,52
112466,22334,20,14,white,7,66047,36
112466,22345,20,16,white,7,113788,61
112466,22347,20,18,white,11,943394,1581
112466,23336,20,17,white,7,95133,180
112466,24444,20,18,white,7,49720,74
112466,24555,20,21,white,7,85265,80
112466,25556,20,23,white,7,90136,68
112466,25667,20,26,black,10,1036726,1249
112466,26667,20,27,black,10,500172,809
112466,27777,20,30,black,10,385656,630
112466,33333,20,15,white,7,42170,67
112466,33346,20,19,white,7,92839,91
112466,33777,20,27,black,10,605544,993
112466,34667,20,26,black,10,1051959,1602
112466,35556,20,24,white,7,88519,104
112466,35666,20,26,white,9,369208,803
112466,44466,20,24,white,9,269787,455
112466,44566,20,25,white,9,385945,566
112466,44667,20,27,black,10,675420,1156
112466,45666,20,27,white,9,360335,627
112466,46667,20,29,black,10,482259,696
112466,55567,20,28,black,12,1142395,2010
112466,56667,20,30,black,10,496504,593
113347,11227,19,13,white,7,101051,216
113347,11257,19,16,white,7,112601,149
113347,11277,19,18,white,7,99399,73
113347,11366,19,17,white,9,220746,234
113347,11447,19,17,white,9,379608,308
113347,11566,19,19,white,9,178727,162
113347,12223,19,10,white,7,48028,43
113347,12366,19,18,white,9,302849,449
113347,12567,19,21,white,9,673629,1082
113347,12667,19,22,white,9,523355,678
113347,12677,19,23,white,9,539967,758
113347,13334,19,14,white,7,72212,74
113347,13467,19,21,white,9,684777,782
113347,14444,19,17,white,7,57832,28
113347,14556,19,21,white,9,238760,228
113347,15667,19,25,black,12,1967212,3524
113347,22236,19,15,white,7,102398,139
113347,22334,19,14,white,7,79824,101
113347,22345,19,16,white,9,301528,435
113347,22347,19,18,white,9,594967,597
113347,23336,19,17,white,7,103103,133
113347,24444,19,18,white,7,58721,57
113347,24555,19,21,white,9,199560,244
113347,25556,19,23,white,9,191603,263
113347,25667,19,26,black,12,2252236,3521
113347,26667,19,27,black,12,1477968,2084
113347,27777,19,30,black,10,448249,586
113347,33333,19,15,white,7,31845,15
113347,33346,19,19,white,9,202812,256
113347,33777,19,27,white,9,293547,203
113347,34667,19,26,black,12,2018955,2500
113347,35556,19,24,white,9,184782,202
113347,35666,19,26,white,9,176025,141
113347,44466,19,24,white,9,148129,192
113347,44566,19,25,white,9,181813,237
113347,44667,19,27,black,12,1160795,1286
113347,45666,19,27,white,9,166434,110
113347,46667,19,29,black,12,1032682,1620
113347,55567,19,28,black,12,1063376,1655
113347,56667,19,30,black,12,1052935,1746
113567,11227,23,13,white,7,164774,76
113567,11257,23,16,white,7,200319,177
113567,11277,23,18,white,7,161296,164
113567,11366,23,17,white,7,123652,130
113567,11447,23,17,white,7,163483,109
113567,11566,23,19,white,7,117491,82
113567,12223,23,10,white,7,69172,35
113567,12366,23,18,white,7,161066,177
113567,12567,23,21,white,9,1194258,1581
113567,12667,23,22,white,9,850595,1143
113567,12677,23,23,white,9,835895,914
113567,13334,23,14,white,7,95371,76
113567,13467,23,21,white,7,250078,194
113567,14444,23,17,white,7,80872,69
113567,14556,23,21,white,7,148558,117
113567,15667,23,25,white,9,842971,803
113567,22236,23,15,white,7,130798,62
113567,22334,23,14,white,7,105013,57
113567,22345,23,16,white,7,122569,85
113567,22347,23,18,white,7,220130,151
113567,23336,23,17,white,7,129902,102
113567,24444,23,18,white,7,81277,65
113567,24555,23,21,white,7,92494,96
113567,25556,23,23,white,7,125471,151
113567,25667,23,26,white,9,911945,1194
113567,26667,23,27,white,11,1638968,2345
113567,27777,23,30,black,10,781167,958
113567,33333,23,15,white,7,50385,64
113567,33346,23,19,white,7,122462,118
113567,33777,23,27,white,9,515341,717
113567,34667,23,26,white,9,887831,1298
113567,35556,23,24,white,7,123871,142
113567,35666,23,26,white,7,121101,165
113567,44466,23,24,white,7,103827,69
113567,44566,23,25,white,7,130201,114
113567,44667,23,27,white,9,682356,546
113567,45666,23,27,white,7,121773,72
113567,46667,23,29,white,11,1556302,1419
113567,55567,23,28,white,9,626475,594
113567,56667,23,30,white,11,1439121,2875
115577,11227,26,13,white,7,57786,59
115577,11257,26,16,white,7,75862,45
115577,11277,26,18,white,7,56644,71
115577,11366,26,17,white,7,52978,127
115577,11447,26,17,white,7,57786,29
115577,11566,26,19,white,7,52762,70
115577,12223,26,10,white,7,33241,40
115577,12366,26,18,white,7,72252,143
115577,12567,26,21,white,7,96658,189
115577,12667,26,22,white,7,72996,86
115577,12677,26,23,white,9,304730,570
115577,13334,26,14,white,7,33241,35
115577,13467,26,21,white,7,96451,200
115577,14444,26,17,white,7,24734,11
115577,14556,26,21,white,7,69602,59
115577,15667,26,25,white,7,72244,40
115577,22236,26,15,white,7,54663,63
115577,22334,26,14,white,7,36282,101
115577,22345,26,16,white,7,44881,186
115577,22347,26,18,white,7,82549,155
115577,23336,26,17,white,7,54429,57
115577,24444,26,18,white,7,25094,11
115577,24555,26,21,white,7,32495,18
115577,25556,26,23,white,7,52598,38
115577,25667,26,26,white,7,77266,95
115577,26667,26,27,white,7,55655,43
115577,27777,26,30,white,11,293192,554
115577,33333,26,15,white,7,20405,65
115577,33346,26,19,white,7,54663,129
115577,33777,26,27,white,9,164341,224
115577,34667,26,26,white,7,78053,45
115577,35556,26,24,white,7,52598,54
115577,35666,26,26,white,7,54745,62
115577,44466,26,24,white,7,42901,61
115577,44566,26,25,white,7,58508,155
115577,44667,26,27,white,7,57942,60
115577,45666,26,27,white,7,54745,29
115577,46667,26,29,white,7,55655,50
115577,55567,26,28,white,7,52387,30
115577,56667,26,30,white,7,54355,29
116777,11227,29,13,white,7,45846,26
116777,11257,29,16,white,7,61630,35
116777,11277,29,18,white,7,45200,30
116777,11366,29,17,white,7,26511,16
116777,11447,29,17,white,7,45846,29
116777,11566,29,19,white,7,26511,15
116777,12223,29,10,white,7,28683,18
116777,12366,29,18,white,7,35204,51
116777,12567,29,21,white,7,86378,181
116777,12667,29,22,white,7,63058,107
116777,12677,29,23,white,7,63787,38
116777,13334,29,14,white,7,28683,52
116777,13467,29,21,white,7,86378,123
116777,14444,29,17,white,7,21184,11
116777,14556,29,21,white,7,35236,91
116777,15667,29,25,white,7,63058,89
116777,22236,29,15,white,7,28796,84
116777,22334,29,14,white,7,31136,17
116777,22345,29,16,white,7,40554,28
116777,22347,29,18,white,7,66515,67
116777,23336,29,17,white,7,27667,16
116777,24444,29,18,white,7,21040,10
116777,24555,29,21,white,7,28028,55
116777,25556,29,23,white,7,27667,20
116777,25667,29,26,white,7,67266,77
116777,26667,29,27,white,7,46663,25
116777,27777,29,30,white,11,216722,226
116777,33333,29,15,white,7,17243,7
116777,33346,29,19,white,7,28796,17
116777,33777,29,27,white,9,137555,129
116777,34667,29,26,white,7,67266,37
116777,35556,29,24,white,7,27667,15
116777,35666,29,26,white,7,27354,62
116777,44466,29,24,white,7,22960,14
116777,44566,29,25,white,7,29940,18
116777,44667,29,27,white,7,49152,75
116777,45666,29,27,white,7,27354,89
116777,46667,29,29,white,7,46663,91
116777,55567,29,28,white,7,46628,131
116777,56667,29,30,white,7,46663,38
122355,11227,18,13,white,11,626267,1272
122355,11257,18,16,black,12,1997456,3523
122355,11277,18,18,black,12,1492435,1711
122355,11366,18,17,black,12,1624195,1871
122355,11447,18,17,white,11,742311,851
122355,11566,18,19,black,10,675704,624
122355,12223,18,10,white,7,58717,31
122355,12366,18,18,black,12,2017220,2068
122355,12567,18,21,black,10,1045814,1630
122355,12667,18,22,black,10,904470,1287
122355,12677,18,23,black,10,838560,923
122355,13334,18,14,white,7,81430,40
122355,13467,18,21,black,12,2653285,3009
122355,14444,18,17,white,7,66561,64
122355,14556,18,21,black,10,986941,851
122355,15667,18,25,black,10,503506,842
122355,22236,18,15,white,11,571319,1133
122355,22334,18,14,white,7,83461,111
122355,22345,18,16,white,7,104551,102
122355,22347,18,18,white,11,942419,1343
122355,23336,18,17,white,11,553979,866
122355,24444,18,18,white,7,65360,129
122355,24555,18,21,white,9,332272,452
122355,25556,18,23,black,10,461716,569
122355,25667,18,26,black,10,484843,932
122355,26667,18,27,black,10,418336,631
122355,27777,18,30,black,10,360540,475
122355,33333,18,15,white,7,40294,49
122355,33346,18,19,white,11,608773,874
122355,33777,18,27,black,10,517733,1039
122355,34667,18,26,black,10,910110,1418
122355,35556,18,24,black,10,459543,525
122355,35666,18,26,black,10,416519,427
122355,44466,18,24,black,12,917427,1207
122355,44566,18,25,black,10,619233,1118
122355,44667,18,27,black,10,645276,911
122355,45666,18,27,black,10,431278,546
122355,46667,18,29,black,10,441187,719
122355,55567,18,28,black,10,223434,408
122355,56667,18,30,black,10,216351,328
122477,11227,23,13,white,7,88574,203
122477,11257,23,16,white,7,102875,158
122477,11277,23,18,white,7,93452,88
122477,11366,23,17,white,7,80629,55
122477,11447,23,17,white,7,88471,68
122477,11566,23,19,white,7,76421,58
122477,12223,23,10,white,7,59550,45
122477,12366,23,18,white,7,102463,66
122477,12567,23,21,white,7,129229,113
122477,12667,23,22,white,7,108958,69
122477,12677,23,23,white,9,471632,684
122477,13334,23,14,white,7,62579,102
122477,13467,23,21,white,7,133936,160
122477,14444,23,17,white,7,49699,38
122477,14556,23,21,white,7,99375,156
122477,15667,23,25,white,7,101137,70
122477,22236,23,15,white,7,77619,96
122477,22334,23,14,white,7,62153,71
122477,22345,23,16,white,7,101770,69
122477,22347,23,18,white,7,109993,117
122477,23336,23,17,white,7,82311,85
122477,24444,23,18,white,7,48794,67
122477,24555,23,21,white,7,79243,51
122477,25556,23,23,white,7,82008,74
122477,25667,23,26,white,7,101690,56
122477,26667,23,27,white,7,85248,158
122477,27777,23,30,white,11,447999,573
122477,33333,23,15,white,7,41904,92
122477,33346,23,19,white,7,83295,76
122477,33777,23,27,white,9,263408,325
122477,34667,23,26,white,7,109661,134
122477,35556,23,24,white,7,78969,114
122477,35666,23,26,white,7,75368,53
122477,44466,23,24,white,7,66149,90
122477,44566,23,25,white,7,80325,71
122477,44667,23,27,white,7,85195,80
122477,45666,23,27,white,7,74118,51
122477,46667,23,29,white,7,82599,47
122477,55567,23,28,white,7,81213,116
122477,56667,23,30,white,7,80321,83
122557,11227,22,13,white,7,94520,63
122557,11257,22,16,white,7,113845,119
122557,11277,22,18,white,7,100025,74
122557,11366,22,17,white,7,95579,61
122557,11447,22,17,white,7,96663,49
122557,11566,22,19,white,9,204772,253
122557,12223,22,10,white,7,60727,46
122557,12366,22,18,white,7,122049,183
122557,12567,22,21,white,9,638009,856
122557,12667,22,22,white,9,491348,599
122557,12677,22,23,white,9,502199,744
122557,13334,22,14,white,7,67201,62
122557,13467,22,21,white,7,144370,136
122557,14444,22,17,white,7,52737,65
122557,14556,22,21,white,9,271573,417
122557,15667,22,25,black,12,1953621,3005
122557,22236,22,15,white,7,92464,75
122557,22334,22,14,white,7,66392,61
122557,22345,22,16,white,7,73665,68
122557,22347,22,18,white,7,120016,134
122557,23336,22,17,white,7,97494,82
122557,24444,22,18,white,7,51443,56
122557,24555,22,21,white,7,57770,162
122557,25556,22,23,white,9,194216,356
122557,25667,22,26,black,12,1891473,2570
122557,26667,22,27,black,12,1224729,2200
122557,27777,22,30,black,10,396758,452
122557,33333,22,15,white,7,42093,34
122557,33346,22,19,white,7,97395,50
122557,33777,22,27,white,9,289101,322
122557,34667,22,26,white,9,499176,673
122557,35556,22,24,white,9,193941,205
122557,35666,22,26,white,9,196242,142
122557,44466,22,24,white,7,79611,37
122557,44566,22,25,white,9,217714,287
122557,44667,22,27,white,9,378794,467
122557,45666,22,27,white,9,196242,213
122557,46667,22,29,black,12,1308430,1903
122557,55567,22,28,black,12,1014795,1701
122557,56667,22,30,black,12,977375,1585
123357,11227,21,13,white,7,154579,154
123357,11257,21,16,white,7,177569,230
123357,11277,21,18,white,7,158982,219
123357,11366,21,17,white,9,341989,473
123357,11447,21,17,white,7,155999,79
123357,11566,21,19,white,9,316937,277
123357,12223,21,10,white,7,75472,43
123357,12366,21,18,white,9,442068,372
123357,12567,21,21,white,9,1020322,820
123357,12667,21,22,white,9,804480,646
123357,12677,21,23,white,9,809610,754
123357,13334,21,14,white,7,118758,57
123357,13467,21,21,white,9,1074091,1244
123357,14444,21,17,white,7,103124,51
123357,14556,21,21,white,9,409066,489
123357,15667,21,25,black,12,3176415,4912
123357,22236,21,15,white,7,150559,174
123357,22334,21,14,white,7,122670,130
123357,22345,21,16,white,7,135874,111
123357,22347,21,18,white,7,190669,218
123357,23336,21,17,white,7,156817,138
123357,24444,21,18,white,7,102014,137
123357,24555,21,21,white,7,107485,47
123357,25556,21,23,white,9,317035,256
123357,25667,21,26,black,12,3233511,3238
123357,26667,21,27,black,12,2165168,2329
123357,27777,21,30,black,10,711719,785
123357,33333,21,15,white,7,56253,32
123357,33346,21,19,white,7,151955,158
123357,33777,21,27,white,9,468747,539
123357,34667,21,26,white,9,768468,1239
123357,35556,21,24,white,9,306928,607
123357,35666,21,26,white,9,299000,384
123357,44466,21,24,white,9,267104,392
123357,44566,21,25,white,9,334116,462
123357,44667,21,27,white,9,601372,1193
123357,45666,21,27,white,9,301108,518
123357,46667,21,29,black,12,2073076,3526
123357,55567,21,28,black,12,1698737,2906
123357,56667,21,30,black,12,1632735,3466
125777,11227,29,13,white,7,70729,121
125777,11257,29,16,white,7,88211,86
125777,11277,29,18,white,7,73398,138
125777,11366,29,17,white,7,63576,119
125777,11447,29,17,white,7,70922,121
125777,11566,29,19,white,7,63222,111
