white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12235,13345,2,lado,28,0,4,24,28,0,43.7,55.7,0.7
12235,13345,1,lado,28,0,4,24,28,0,39.7,59.0,1.3
12235,13345,3,lado,28,0,4,24,28,0,38.3,59.7,2.0
12235,13345,5,esquina,28,0,0,28,12,0,37.0,63.0,0.0
12235,13345,1,esquina,28,1,0,27,10,14,28.7,70.7,0.7
12235,13345,5,lado,28,1,7,20,14,14,28.0,72.0,0.0
12235,13345,3,esquina,28,0,2,26,8,0,25.3,73.3,1.3
12235,13345,2,esquina,28,0,1,27,10,0,20.3,79.0,0.7
12333,12334,3,lado,28,4,1,23,26,12,41.7,57.3,1.0
12333,12334,2,lado,28,7,0,21,28,12,41.0,58.3,0.7
12333,12334,1,lado,28,7,2,19,28,12,41.0,59.0,0.0
12333,12334,2,esquina,28,4,2,22,10,12,21.0,78.7,0.3
12333,12334,3,esquina,28,4,2,22,8,12,19.0,80.7,0.3
12333,12334,1,esquina,28,4,2,22,12,14,18.7,80.0,1.3
12333,12335,3,lado,28,4,1,23,26,12,41.7,57.3,1.0
12333,12335,2,lado,28,7,0,21,28,12,41.0,58.3,0.7
12333,12335,1,lado,28,7,2,19,28,12,41.0,59.0,0.0
12333,12335,2,esquina,28,4,2,22,10,12,21.0,78.7,0.3
12333,12335,3,esquina,28,4,2,22,8,12,19.0,80.7,0.3
12333,12335,1,esquina,28,4,2,22,12,14,18.7,80.0,1.3
12334,12355,4,lado,28,5,2,21,28,12,38.3,58.3,3.3
12334,12355,3,lado,28,5,0,23,28,14,38.3,61.0,0.7
12334,12355,2,lado,28,7,0,21,28,14,34.0,65.3,0.7
12334,12355,1,lado,28,7,2,19,28,12,33.7,65.3,1.0
12334,12355,2,esquina,28,3,7,18,12,12,26.0,73.0,1.0
12334,12355,1,esquina,28,3,7,18,14,12,25.3,73.3,1.3
12334,12355,4,esquina,28,3,4,21,10,12,24.7,74.0,1.3
12334,12355,3,esquina,28,5,2,21,10,12,24.7,73.7,1.7
12334,12555,3,lado,21,5,0,16,21,12,40.3,59.3,0.3
12334,12555,2,lado,21,5,0,16,21,12,37.3,62.3,0.3
12334,12555,4,lado,21,5,0,16,21,12,36.7,63.3,0.0
12334,12555,1,lado,21,5,2,14,21,12,34.3,64.7,1.0
12334,12555,1,esquina,21,5,2,14,11,12,20.0,79.3,0.7
12334,12555,2,esquina,21,5,2,14,9,12,18.7,81.3,0.0
12334,12555,4,esquina,21,5,2,14,9,12,16.7,83.3,0.0
12334,12555,3,esquina,21,5,2,14,9,12,16.3,83.7,0.0
12335,13445,3,lado,28,0,4,24,28,0,44.0,54.3,1.7
12335,13445,2,lado,28,0,4,24,28,0,40.3,58.0,1.7
12335,13445,1,lado,28,0,4,24,28,0,38.7,60.3,1.0
12335,13445,5,esquina,28,0,0,28,12,0,36.7,62.0,1.3
12335,13445,5,lado,28,3,7,18,14,14,30.7,69.0,0.3
12335,13445,1,esquina,28,1,1,26,10,14,22.3,76.3,1.3
12335,13445,2,esquina,28,0,2,26,10,0,20.0,79.3,0.7
12335,13445,3,esquina,28,0,2,26,8,0,17.3,81.7,1.0
12335,23345,3,lado,28,0,2,26,28,0,45.3,53.7,1.0
12335,23345,5,esquina,28,0,0,28,12,0,39.3,59.7,1.0
12335,23345,1,lado,28,0,0,28,28,0,39.0,59.3,1.7
12335,23345,2,lado,28,0,0,28,28,0,38.7,60.0,1.3
12335,23345,5,lado,28,0,6,22,14,0,33.0,67.0,0.0
12335,23345,2,esquina,28,0,0,28,10,0,31.3,67.3,1.3
12335,23345,1,esquina,28,0,0,28,12,0,25.7,72.3,2.0
12335,23345,3,esquina,28,0,1,27,8,0,25.7,71.3,3.0
12344,12555,4,lado,21,5,0,16,21,12,40.3,59.7,0.0
12344,12555,2,lado,21,5,0,16,21,12,38.3,61.3,0.3
12344,12555,3,lado,21,5,0,16,21,12,36.7,63.3,0.0
12344,12555,1,lado,21,5,2,14,21,12,34.7,64.7,0.7
12344,12555,1,esquina,21,5,2,14,11,12,20.7,78.7,0.7
12344,12555,2,esquina,21,5,2,14,9,12,19.3,80.7,0.0
12344,12555,3,esquina,21,5,2,14,9,12,16.7,83.3,0.0
12344,12555,4,esquina,21,5,2,14,9,12,16.3,83.7,0.0
12344,13355,4,lado,21,4,1,16,21,14,43.3,54.7,2.0
12344,13355,2,lado,21,4,3,14,21,14,37.7,61.7,0.7
12344,13355,3,lado,21,4,1,16,21,14,37.3,62.0,0.7
12344,13355,1,lado,21,4,3,14,21,14,34.3,65.0,0.7
12344,13355,4,esquina,21,2,4,15,9,14,30.0,69.0,1.0
12344,13355,3,esquina,21,1,6,14,9,14,27.0,72.0,1.0
12344,13355,2,esquina,21,1,6,14,11,14,27.0,72.7,0.3
12344,13355,1,esquina,21,1,6,14,11,14,26.3,72.0,1.7
12444,12355,4,lado,28,0,5,23,28,0,45.3,53.0,1.7
12444,12355,2,lado,28,4,3,21,28,14,44.3,54.7,1.0
12444,12355,1,lado,28,4,5,19,28,14,44.3,55.0,0.7
12444,12355,4,esquina,28,0,6,22,10,0,40.0,57.7,2.3
12444,12355,2,esquina,28,0,8,20,12,0,34.0,64.3,1.7
12444,12355,1,esquina,28,0,8,20,14,0,24.0,74.7,1.3
12444,12445,4,lado,28,4,1,23,26,12,41.7,57.3,1.0
12444,12445,2,lado,28,7,0,21,28,12,41.0,58.3,0.7
12444,12445,1,lado,28,7,2,19,28,12,41.0,59.0,0.0
12444,12445,2,esquina,28,4,2,22,10,12,21.0,78.7,0.3
