white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
12334,12555,3,esquina,21,5,2,14,9,12,46.8,53.2,0.0
12334,12555,3,lado,21,5,0,16,21,12,46.2,53.8,0.0
12334,12555,1,esquina,21,5,2,14,11,12,44.8,55.2,0.0
12334,12555,2,esquina,21,5,2,14,9,12,44.4,55.6,0.0
12334,12555,4,lado,21,5,0,16,21,12,41.8,58.2,0.0
12334,12555,2,lado,21,5,0,16,21,12,40.8,59.2,0.0
12334,12555,4,esquina,21,5,2,14,9,12,39.6,60.4,0.0
12334,12555,1,lado,21,5,2,14,21,12,39.2,60.8,0.0
12335,12455,5,lado,28,6,2,20,14,12,49.6,49.0,1.4
12335,12455,2,lado,28,2,2,24,28,12,48.6,50.6,0.8
12335,12455,5,esquina,28,3,2,23,12,12,47.2,52.0,0.8
12335,12455,2,esquina,28,1,2,25,8,12,45.6,53.8,0.6
12335,12455,3,esquina,28,1,2,25,8,12,45.4,53.8,0.8
12335,12455,3,lado,28,2,2,24,28,12,45.4,52.8,1.8
12335,12455,1,esquina,28,1,2,25,10,12,45.2,53.6,1.2
12335,12455,1,lado,28,2,2,24,28,12,44.8,54.2,1.0
12344,11245,4,lado,28,0,0,28,26,0,61.8,37.4,0.8
12344,11245,4,esquina,28,0,0,28,8,0,57.8,39.2,3.0
12344,11245,3,esquina,28,0,0,28,10,0,57.2,40.2,2.6
12344,11245,2,esquina,28,0,1,27,10,0,57.0,41.2,1.8
12344,11245,1,esquina,28,0,1,27,12,0,56.0,43.0,1.0
12344,11245,2,lado,28,0,3,25,28,0,55.2,43.8,1.0
12344,11245,3,lado,28,0,2,26,28,0,54.8,43.8,1.4
12344,11245,1,lado,28,0,5,23,28,0,48.6,48.8,2.6
12344,12355,4,lado,28,4,1,23,28,14,52.4,46.6,1.0
12344,12355,3,lado,28,4,1,23,28,14,51.6,47.8,0.6
12344,12355,4,esquina,28,2,4,22,10,14,50.8,47.0,2.2
12344,12355,1,esquina,28,1,7,20,14,14,47.2,51.4,1.4
12344,12355,2,lado,28,4,3,21,28,14,47.0,52.4,0.6
12344,12355,2,esquina,28,1,7,20,12,14,45.0,53.0,2.0
12344,12355,3,esquina,28,1,6,21,10,14,44.8,53.2,2.0
12344,12355,1,lado,28,4,5,19,28,14,42.4,56.8,0.8
12344,12555,4,esquina,21,5,2,14,9,12,46.4,53.6,0.0
12344,12555,2,lado,21,5,0,16,21,12,45.2,54.8,0.0
12344,12555,4,lado,21,5,0,16,21,12,44.8,55.2,0.0
12344,12555,2,esquina,21,5,2,14,9,12,42.8,57.2,0.0
12344,12555,1,lado,21,5,2,14,21,12,42.2,57.8,0.0
12344,12555,3,lado,21,5,0,16,21,12,42.2,57.8,0.0
12344,12555,1,esquina,21,5,2,14,11,12,42.0,58.0,0.0
12344,12555,3,esquina,21,5,2,14,9,12,39.4,60.4,0.2
