white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
13335,33444,5,lado,10,2,2,6,10,14,25.6,74.4,0.0
13335,33444,1,lado,10,2,0,8,10,12,23.4,76.4,0.2
22335,13344,5,lado,15,2,4,9,15,14,35.6,62.2,2.2
22335,13344,3,lado,15,1,0,14,14,12,35.0,64.8,0.2
22335,13344,2,lado,15,2,0,13,14,12,30.2,69.4,0.4
22335,13444,3,lado,15,1,0,14,14,12,35.2,64.2,0.6
22335,13444,5,lado,15,2,4,9,15,14,35.0,63.8,1.2
22335,13444,2,lado,15,2,0,13,14,12,30.6,68.4,1.0
22335,33334,5,lado,10,0,2,8,9,0,34.0,65.6,0.4
22335,33334,3,lado,10,1,0,9,10,12,32.4,67.4,0.2
22335,33334,2,lado,10,2,0,8,10,12,28.4,71.2,0.4
22335,33344,3,lado,10,1,0,9,10,12,32.0,68.0,0.0
22335,33344,5,lado,10,2,2,6,10,14,29.6,70.2,0.2
22335,33344,2,lado,10,2,0,8,10,12,23.4,76.4,0.2
22444,33335,4,lado,10,3,4,3,10,14,34.4,63.8,1.8
22444,33335,2,lado,10,6,2,2,10,8,25.8,73.2,1.0
23335,13444,3,lado,15,1,0,14,14,12,37.6,61.2,1.2
23335,13444,5,lado,15,2,4,9,15,14,36.0,63.2,0.8
23335,13444,2,lado,15,2,0,13,14,12,32.2,66.2,1.6
23335,23444,3,lado,15,1,0,14,14,12,36.2,62.4,1.4
23335,23444,5,lado,15,2,4,9,15,14,33.2,66.4,0.4
23335,23444,2,lado,15,2,0,13,15,12,32.0,67.2,0.8
23335,33344,3,lado,10,1,0,9,10,12,31.0,69.0,0.0
23335,33344,5,lado,10,2,2,6,10,14,27.4,72.6,0.0
23335,33344,2,lado,10,2,0,8,10,12,23.8,76.2,0.0
23335,33444,3,lado,10,1,0,9,10,12,30.0,70.0,0.0
23335,33444,5,lado,10,2,2,6,10,14,25.6,74.4,0.0
23335,33444,2,lado,10,2,0,8,10,12,23.4,76.4,0.2
33335,13344,3,lado,15,1,0,14,14,12,47.0,52.4,0.6
33335,13344,5,lado,15,2,4,9,15,14,36.6,63.2,0.2
33335,13444,3,lado,15,1,0,14,14,12,38.0,61.0,1.0
33335,13444,5,lado,15,2,4,9,15,14,34.4,64.4,1.2
33335,14444,3,lado,10,1,0,9,9,12,31.6,67.2,1.2
33335,14444,5,lado,10,0,4,6,10,0,24.0,75.0,1.0
33335,23344,3,lado,15,1,0,14,14,12,47.0,52.4,0.6
33335,23344,5,lado,15,2,4,9,15,14,36.6,63.2,0.2
33335,23444,3,lado,15,1,0,14,14,12,38.0,61.0,1.0
33335,23444,5,lado,15,2,4,9,15,14,34.4,64.4,1.2
33335,24444,3,lado,10,1,0,9,9,12,31.6,67.2,1.2
33335,24444,5,lado,10,0,4,6,10,0,24.0,75.0,1.0
33335,33344,3,lado,10,1,0,9,10,12,34.2,65.8,0.0
33335,33344,5,lado,10,2,2,6,10,14,25.4,74.6,0.0
33335,33444,3,lado,10,1,0,9,10,12,28.8,71.2,0.0
33335,33444,5,lado,10,2,2,6,10,14,23.4,76.4,0.2
